tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6997,standard,00000305,8,99,43,34,C2,B5,D9,69,44
7024,standard,00000106,8,01,00,00,00,00,00,00,00
7037,standard,00000171,8,00,00,BD,E8,01,00,01,01
7050,standard,00000304,8,83,F3,89,C5,00,00,00,00
7064,standard,00000303,8,00,00,00,00,DA,93,12,3F
7077,standard,00000302,8,8B,83,C6,41,98,06,10,42
7090,standard,000007FC,8,5F,39,00,00,5F,39,00,00
7104,standard,00000700,8,FF,00,FF,00,00,00,10,23
7117,standard,00000000,8,00,00,00,00,00,02,00,28
7130,standard,00000007,8,00,00,00,00,00,00,00,37
7144,standard,00000001,8,9D,BB,A7,39,5F,00,00,00
7159,standard,00000002,8,78,79,78,00,00,00,00,00
7172,standard,00000171,8,00,00,BD,E8,01,00,01,01
7186,standard,00000304,8,82,F3,89,C5,00,00,00,00
7199,standard,00000303,8,00,00,00,00,E0,53,13,3F
7212,standard,00000521,6,00,08,FA,FF,FF,FF,10,42
7226,standard,00000305,8,9A,43,34,C2,B6,D9,69,44
7239,standard,00000304,8,82,F3,89,C5,00,00,00,00
7252,standard,000007FF,8,01,00,00,00,00,00,00,00
7266,standard,00000000,8,00,00,00,00,00,02,00,28
7279,standard,00000001,8,9D,BB,A7,39,5F,00,00,00
7292,standard,00000303,8,00,00,00,00,50,9D,12,3F
7308,standard,000007FC,8,5F,39,00,00,5F,39,00,00
7321,standard,00000521,6,00,09,03,00,00,00,00,00
7334,standard,00000304,8,83,F3,89,C5,00,00,00,00
7348,standard,00000303,8,00,00,00,00,CD,77,12,3F
7361,standard,00000600,8,00,3D,50,00,00,00,00,40
7374,standard,00000305,8,9B,43,34,C2,B6,D9,69,44
7388,standard,00000005,8,00,00,00,C0,00,23,10,64
7401,standard,000007FF,8,01,00,00,00,00,00,00,00
7414,standard,00000521,6,00,0A,F1,FF,FF,FF,00,00
7428,standard,00000305,8,9B,43,34,C2,B6,D9,69,44
7443,standard,00000303,8,00,00,00,00,11,63,12,3F
7456,standard,00000207,8,A9,02,81,00,91,A1,00,00
7470,standard,00000000,8,00,00,00,00,00,02,00,28
7483,standard,00000006,8,FF,FF,01,1A,99,99,00,00
7496,standard,00000303,8,00,00,00,00,BC,53,13,3F
7510,standard,00000521,6,00,0B,FD,FF,FF,FF,10,42
7523,standard,00000305,8,98,43,34,C2,B4,D9,69,44
7536,standard,00000304,8,83,F3,89,C5,00,00,00,00
7550,standard,00000302,8,94,6D,C5,41,40,7C,10,42
7563,standard,00000214,2,A9,FF,08,B2,02,7C,06,00
7576,standard,00000305,8,9B,43,34,C2,B6,D9,69,44
7592,standard,00000303,8,00,00,00,00,D1,BA,13,3F
7605,standard,00000521,6,00,0C,00,00,00,00,10,42
