tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6995,standard,00000210,2,16,FF,00,00,00,00,00,00
7016,standard,00000211,6,16,06,FF,FF,FF,FF,00,00
7031,standard,00000214,2,16,FF,FF,FF,FF,FF,00,00
7044,standard,00000215,8,16,00,7A,79,79,7A,79,FF
7057,standard,00000305,8,00,00,00,00,00,00,00,00
7070,standard,00000106,8,01,00,00,00,00,00,00,00
7083,standard,00000171,8,00,00,0F,88,01,00,00,01
7095,standard,00000304,8,00,00,00,00,00,00,00,00
7111,standard,00000303,8,00,00,00,00,EE,24,0A,3F
7124,standard,00000302,8,65,78,BA,41,00,DA,F2,41
7136,standard,00000214,2,16,FF,BA,41,00,DA,F2,41
7149,standard,00000215,6,16,06,FF,FF,FF,FF,F2,41
7162,standard,00000000,8,00,00,00,00,00,00,00,28
7175,standard,00000007,8,00,00,00,00,00,00,00,37
7188,standard,00000006,8,FF,FF,01,1F,99,99,00,00
7201,standard,00000304,8,00,00,00,00,00,00,00,00
7214,standard,00000303,8,00,00,00,00,87,C4,0B,3F
7226,standard,00000600,8,00,3D,50,00,00,00,00,40
7242,standard,000007FC,8,BA,39,00,00,BA,39,00,00
7255,standard,00000000,8,00,00,00,00,00,00,00,28
7268,standard,00000303,8,00,00,00,00,CD,F4,0A,3F
7280,standard,00000170,3,00,01,00,41,10,BE,F3,41
7293,standard,00000521,6,00,0B,06,00,00,00,F3,41
7306,standard,00000304,8,00,00,00,00,00,00,00,00
7319,standard,00000302,8,65,78,BA,41,10,BE,F3,41
7332,standard,00000700,8,FF,00,FF,00,00,00,7D,23
7345,standard,00000305,8,00,00,00,00,00,00,00,00
7358,standard,00000005,8,00,00,00,C2,00,23,7D,64
7371,standard,000007FF,8,01,00,00,00,00,00,00,00
7386,standard,00000171,8,00,00,07,77,01,00,00,01
7398,standard,00000106,8,01,00,00,00,00,00,00,00
7411,standard,00000208,2,17,FF,00,00,00,00,00,00
7424,standard,0000020D,5,17,00,00,00,00,86,F5,41
7437,standard,00000214,2,17,FF,00,00,00,86,F5,41
7460,standard,00000000,8,00,00,00,00,00,00,00,28
7501,standard,00000303,8,00,00,00,00,70,0C,0B,3F
7522,standard,00000170,3,00,01,00,41,50,86,F5,41
7545,standard,00000521,6,00,0D,FD,FF,FF,FF,F5,41
7558,standard,00000600,8,02,00,00,FF,00,FF,00,FF
7573,standard,00000303,8,00,00,00,00,7F,AF,09,3F
7586,standard,00000305,8,00,00,00,00,00,00,00,00
7599,standard,00000106,8,01,00,00,00,00,00,00,00
7612,standard,00000001,8,9F,BE,A9,39,BA,00,00,00
7625,standard,00000171,8,00,00,7D,81,01,00,00,01
7637,standard,00000521,6,00,0E,00,00,00,00,00,01
7650,standard,00000305,8,00,00,00,00,00,00,00,00
7663,standard,00000304,8,00,00,00,00,00,00,00,00
7676,standard,00000170,3,00,01,00,41,90,6A,F6,41
7689,standard,00000521,6,00,0F,03,00,00,00,F6,41
7702,standard,00000304,8,00,00,00,00,00,00,00,00
7713,standard,00000302,8,4F,5D,B9,41,90,6A,F6,41
7726,standard,00000305,8,00,00,00,00,00,00,00,00
7739,standard,00000106,8,01,00,00,00,00,00,00,00
7752,standard,00000009,8,9F,BE,A9,00,00,39,BA,00
7764,standard,00000171,8,00,00,33,80,01,00,00,01
7777,standard,00000521,6,00,00,F1,FF,FF,FF,00,01
7790,standard,00000522,6,01,08,8F,41,02,00,00,01
7803,standard,00000303,8,00,00,00,00,70,6C,09,3F
7816,standard,00000207,8,18,02,81,00,91,A1,00,00
7829,standard,00000305,8,00,00,00,00,00,00,00,00
7844,standard,00000106,8,01,00,00,00,00,00,00,00
7857,standard,00000303,8,00,00,00,00,3D,AF,09,3F
7870,standard,000007FF,8,01,00,00,00,00,00,00,00
7883,standard,00000170,3,00,01,00,00,00,00,00,00
7896,standard,00000305,8,00,00,00,00,00,00,00,00
7908,standard,00000303,8,00,00,00,00,74,9A,09,3F
7921,standard,000007FC,8,BA,39,00,00,BA,39,00,00
7934,extended,13C033C6,1,00,39,00,00,BA,39,00,00
7947,standard,00000000,8,00,00,00,00,00,00,00,28
7960,standard,00000303,8,00,00,00,00,36,52,0A,3F
7975,standard,00000171,8,00,00,BB,82,01,00,00,01
7988,standard,00000305,8,00,00,00,00,00,00,00,00
8001,standard,00000304,8,00,00,00,00,00,00,00,00
8014,standard,00000303,8,00,00,00,00,DB,DD,0A,3F
8027,standard,00000305,8,00,00,00,00,00,00,00,00
8039,standard,00000106,8,01,00,00,00,00,00,00,00
8052,standard,00000005,8,00,00,00,C2,00,23,7D,64
8065,standard,00000302,8,4F,5D,B9,41,90,6A,F6,41
8078,standard,00000170,3,00,01,00,41,90,6A,F6,41
8091,standard,00000305,8,00,00,00,00,00,00,00,00
8104,standard,00000303,8,00,00,00,00,EB,22,0B,3F
8119,standard,00000305,8,00,00,00,00,00,00,00,00
8132,standard,00000106,8,01,00,00,00,00,00,00,00
8145,standard,00000171,8,00,00,A9,7D,01,00,00,01
8157,standard,00000005,8,00,00,00,C2,00,23,7D,64
8170,standard,00000171,8,00,00,A9,7D,01,00,00,01
8183,standard,00000305,8,00,00,00,00,00,00,00,00
8196,standard,00000521,6,00,04,FD,FF,FF,FF,00,01
8209,standard,00000303,8,00,00,00,00,53,97,0C,3F
8222,standard,00000305,8,00,00,00,00,00,00,00,00
8235,standard,00000106,8,01,00,00,00,00,00,00,00
8250,standard,00000001,8,9F,BE,A9,39,BA,00,00,00
8263,standard,00000303,8,00,00,00,00,B7,51,0C,3F
8276,standard,00000170,3,00,01,00,41,90,6A,F6,41
8288,standard,00000305,8,00,00,00,00,00,00,00,00
8301,standard,00000304,8,00,00,00,00,00,00,00,00
8314,standard,00000305,8,00,00,00,00,00,00,00,00
8327,standard,00000106,8,01,00,00,00,00,00,00,00
8340,standard,00000171,8,00,00,9D,69,01,00,00,01
8353,standard,00000005,8,00,00,00,C2,00,23,7D,64
8366,standard,00000207,8,19,02,81,00,91,A1,00,00
8378,standard,00000171,8,00,00,9D,69,01,00,00,01
8394,standard,00000171,8,00,00,9D,69,01,00,00,01
8406,standard,00000700,8,FF,00,FF,00,00,00,7D,23
8419,standard,00000208,2,19,FF,B9,41,90,6A,F6,41
8432,standard,00000209,8,19,A1,03,B1,00,A1,06,00
8445,standard,0000020C,2,19,FF,C3,77,01,00,00,01
8458,standard,00000006,8,FF,FF,01,1F,99,99,00,00
