tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
7004,standard,00000210,2,18,FF,00,00,00,00,00,00
7026,standard,00000211,6,18,06,FF,FF,FF,FF,00,00
7042,standard,00000305,8,00,00,00,00,00,00,00,00
7055,standard,00000106,8,00,00,00,00,00,00,00,00
7069,standard,00000304,8,00,00,00,00,00,00,00,00
7082,standard,00000303,8,00,00,00,00,B7,D5,0E,3F
7098,standard,00000302,8,44,40,C3,41,28,48,03,42
7112,standard,00000171,8,00,00,A9,15,01,00,01,01
7125,standard,00000521,6,00,0A,00,00,00,00,01,01
7139,standard,00000522,6,01,05,A1,3F,02,00,01,01
7152,standard,00000214,2,18,FF,A1,3F,02,00,01,01
7165,standard,00000215,8,18,00,79,79,79,7A,79,FF
7179,standard,00000305,8,00,00,00,00,00,00,00,00
7192,standard,00000106,8,00,00,00,00,00,00,00,00
7206,standard,00000000,8,00,00,00,00,00,00,00,28
7219,standard,00000303,8,00,00,00,00,60,BE,0E,3F
7235,standard,00000305,8,00,00,00,00,00,00,00,00
7249,standard,00000106,8,00,00,00,00,00,00,00,00
7262,standard,00000304,8,00,00,00,00,00,00,00,00
7276,standard,00000170,3,00,00,00,00,00,39,87,00
7289,standard,00000521,6,00,0B,F7,FF,FF,FF,87,00
7303,standard,00000600,8,00,3D,50,00,00,00,00,40
7316,standard,00000303,8,00,00,00,00,50,E4,0E,3F
7330,standard,00000305,8,00,00,00,00,00,00,00,00
7343,standard,00000106,8,00,00,00,00,00,00,00,00
7356,standard,00000304,8,00,00,00,00,00,00,00,00
7370,standard,00000000,8,00,00,00,00,00,00,00,28
7386,standard,00000007,8,00,00,00,00,00,00,00,37
7399,standard,00000521,6,00,0C,FD,FF,FF,FF,87,00
7413,standard,00000303,8,00,00,00,00,C2,EC,0E,3F
7426,standard,00000305,8,00,00,00,00,00,00,00,00
7440,standard,00000106,8,00,00,00,00,00,00,00,00
7453,standard,00000700,8,FF,00,FF,00,00,00,F7,22
7467,standard,00000303,8,00,00,00,00,E2,33,0E,3F
7480,standard,00000000,8,00,00,00,00,00,00,00,28
7494,standard,00000008,8,77,7A,78,00,00,00,00,00
7507,standard,00000304,8,00,00,00,00,00,00,00,00
7528,standard,00000305,8,00,00,00,00,00,00,00,00
7541,standard,00000106,8,00,00,00,00,00,00,00,00
7555,standard,00000600,8,02,00,00,FF,00,FF,00,FF
7568,standard,00000000,8,00,00,00,00,00,00,00,28
7582,standard,00000171,8,00,00,F5,1E,01,00,01,01
7595,standard,00000521,6,00,0E,F7,FF,FF,FF,01,01
7609,standard,00000700,8,FF,00,FF,00,00,00,F7,22
7622,standard,00000303,8,00,00,00,00,8C,51,0D,3F
7635,standard,00000305,8,00,00,00,00,00,00,00,00
7649,standard,00000106,8,00,00,00,00,00,00,00,00
7662,standard,00000303,8,00,00,00,00,6F,7F,0F,3F
7678,standard,00000170,3,00,00,00,00,00,39,87,00
7692,standard,00000305,8,00,00,00,00,00,00,00,00
7705,standard,00000304,8,00,00,00,00,00,00,00,00
7719,standard,00000303,8,00,00,00,00,2B,8E,0F,3F
7732,standard,00000305,8,00,00,00,00,00,00,00,00
7746,standard,00000106,8,00,00,00,00,00,00,00,00
7759,standard,00000304,8,00,00,00,00,00,00,00,00
7773,standard,00000007,8,00,00,00,00,00,00,00,37
7786,standard,00000171,8,00,00,30,04,01,00,01,01
7799,standard,00000106,8,00,00,00,00,00,00,00,00
7815,standard,00000303,8,00,00,00,00,E5,4A,0E,3F
7829,standard,00000305,8,00,00,00,00,00,00,00,00
7842,standard,00000106,8,00,00,00,00,00,00,00,00
7856,standard,00000304,8,00,00,00,00,00,00,00,00
7869,standard,00000003,8,00,00,00,00,00,00,00,00
7883,standard,00000208,2,19,FF,FF,00,00,00,F7,22
7896,standard,00000305,8,00,00,00,00,00,00,00,00
7910,standard,00000303,8,00,00,00,00,60,E8,0D,3F
