Type,ID,TimeStamp,Bus,Len,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
1,0x170,38.725,0,3,02,00,00,FF,FF,FF,85,00
1,0x521,38.739,0,6,00,0B,06,00,00,00,00,00
1,0x305,38.752,0,8,00,00,00,00,00,00,00,00
1,0x106,38.766,0,8,00,00,00,00,00,00,00,00
1,0x7FF,38.779,0,8,01,00,00,00,00,00,00,00
1,0x303,38.793,0,8,00,00,00,00,A3,F0,12,43
1,0x5,38.807,0,8,00,00,00,BF,00,22,DF,64
1,0x171,38.823,0,8,00,00,84,F4,01,00,01,01
1,0x304,38.836,0,8,00,00,00,00,00,00,00,00
1,0x305,38.85,0,8,00,00,00,00,00,00,00,00
1,0x106,38.864,0,8,00,00,00,00,00,00,00,00
1,0x600,38.877,0,8,02,00,00,FF,00,FF,00,FF
1,0x13C033C6,38.891,0,1,00,00,00,00,00,00,00,00
1,0x0,38.904,0,8,00,00,00,00,00,00,00,28
1,0x170,38.918,0,3,02,00,00,00,00,39,85,00
1,0x304,38.932,0,8,00,00,00,00,00,00,00,00
1,0x521,38.945,0,6,00,0D,0C,00,00,00,00,00
1,0x305,38.961,0,8,00,00,00,00,00,00,00,00
1,0x106,38.975,0,8,00,00,00,00,00,00,00,00
1,0x303,38.988,0,8,00,00,00,00,58,E9,12,43
1,0x1,39.002,0,8,9E,BC,A8,39,85,00,00,00
1,0x7FC,39.016,0,8,85,39,00,00,85,39,00,00
1,0x304,39.029,0,8,00,00,00,00,00,00,00,00
1,0x521,39.043,0,6,00,0E,06,00,00,00,00,00
1,0x305,39.056,0,8,00,00,00,00,00,00,00,00
1,0x106,39.07,0,8,00,00,00,00,00,00,00,00
1,0x304,39.084,0,8,00,00,00,00,00,00,00,00
1,0x0,39.1,0,8,00,00,00,00,00,00,00,28
1,0x305,39.113,0,8,00,00,00,00,00,00,00,00
1,0x170,39.127,0,3,02,00,00,00,00,00,00,00
1,0x303,39.14,0,8,00,00,00,00,FB,E1,12,43
1,0x305,39.154,0,8,00,00,00,00,00,00,00,00
1,0x106,39.168,0,8,00,00,00,00,00,00,00,00
1,0x304,39.181,0,8,00,00,00,00,00,00,00,00
1,0x303,39.195,0,8,00,00,00,00,5A,E9,12,43
1,0x5,39.208,0,8,00,00,00,BF,00,22,DF,64
1,0x305,39.222,0,8,00,00,00,00,00,00,00,00
1,0x303,39.236,0,8,00,00,00,00,99,F1,12,43
1,0x305,39.252,0,8,00,00,00,00,00,00,00,00
1,0x106,39.265,0,8,00,00,00,00,00,00,00,00
1,0x304,39.279,0,8,00,00,00,00,00,00,00,00
1,0x207,39.292,0,8,8C,02,81,00,91,A1,00,00
1,0x0,39.306,0,8,00,00,00,00,00,00,00,28
1,0x305,39.319,0,8,00,00,00,00,00,00,00,00
1,0x304,39.333,0,8,00,00,00,00,00,00,00,00
1,0x305,39.347,0,8,00,00,00,00,00,00,00,00
1,0x106,39.36,0,8,00,00,00,00,00,00,00,00
1,0x600,39.38,0,8,02,00,00,FF,00,FF,00,FF
1,0x303,39.398,0,8,00,00,00,00,D7,F3,12,43
1,0x5,39.412,0,8,00,00,00,BF,00,22,DF,64
1,0x305,39.425,0,8,00,00,00,00,00,00,00,00
1,0x304,39.439,0,8,00,00,00,00,00,00,00,00
1,0x521,39.452,0,6,00,02,FD,FF,FF,FF,EA,41
1,0x305,39.466,0,8,00,00,00,00,00,00,00,00
1,0x106,39.48,0,8,00,00,00,00,00,00,00,00
1,0x303,39.493,0,8,00,00,00,00,6E,F7,12,43
1,0x0,39.507,0,8,00,00,00,00,00,00,00,28
1,0x305,39.52,0,8,00,00,00,00,00,00,00,00
1,0x303,39.536,0,8,00,00,00,00,41,ED,12,43
1,0x305,39.55,0,8,00,00,00,00,00,00,00,00
1,0x106,39.564,0,8,00,00,00,00,00,00,00,00
1,0x304,39.577,0,8,00,00,00,00,00,00,00,00
1,0x303,39.591,0,8,00,00,00,00,78,F9,12,43
1,0x305,39.604,0,8,00,00,00,00,00,00,00,00
1,0x106,39.618,0,8,00,00,00,00,00,00,00,00
1,0x304,39.631,0,8,00,00,00,00,00,00,00,00
1,0x521,39.645,0,6,00,04,FD,FF,FF,FF,EA,41
1,0x305,39.658,0,8,00,00,00,00,00,00,00,00
1,0x7FF,39.674,0,8,01,00,00,00,00,00,00,00
1,0x303,39.696,0,8,00,00,00,00,07,F4,12,43
1,0x3,39.726,0,8,00,00,00,00,00,00,00,00
1,0x305,39.74,0,8,00,00,00,00,00,00,00,00
1,0x304,39.753,0,8,00,00,00,00,00,00,00,00
1,0x521,39.767,0,6,00,05,03,00,00,00,EA,41
1,0x305,39.78,0,8,00,00,00,00,00,00,00,00
1,0x106,39.794,0,8,00,00,00,00,00,00,00,00
1,0x303,39.807,0,8,00,00,00,00,2C,ED,12,43
1,0x0,39.821,0,8,00,00,00,00,00,00,00,28
1,0x305,39.837,0,8,00,00,00,00,00,00,00,00
1,0x303,39.851,0,8,00,00,00,00,9F,E3,12,43
1,0x305,39.864,0,8,00,00,00,00,00,00,00,00
1,0x304,39.878,0,8,00,00,00,00,00,00,00,00
1,0x0,39.891,0,8,00,00,00,00,00,00,00,28
1,0x7,39.905,0,8,00,00,00,00,00,00,00,37
1,0x305,39.918,0,8,00,00,00,00,00,00,00,00
1,0x303,39.932,0,8,00,00,00,00,A7,EC,12,43
1,0x521,39.946,0,6,00,07,00,00,00,00,06,00
1,0x305,39.959,0,8,00,00,00,00,00,00,00,00
1,0x7FC,39.973,0,8,85,39,00,00,85,39,00,00
1,0x303,39.989,0,8,00,00,00,00,02,EB,12,43
1,0x0,40.002,0,8,00,00,00,00,00,00,00,28
1,0x7,40.016,0,8,00,00,00,00,00,00,00,37
1,0x303,40.029,0,8,00,00,00,00,37,EE,12,43
1,0x521,40.043,0,6,00,08,0C,00,00,00,E9,41
1,0x305,40.056,0,8,00,00,00,00,00,00,00,00
1,0x7FF,40.077,0,8,01,00,00,00,00,00,00,00
1,0x303,40.099,0,8,00,00,00,00,5D,E6,12,43
1,0x0,40.113,0,8,00,00,00,00,00,00,00,28
1,0x6,40.127,0,8,FF,FF,01,19,99,99,00,00
1,0x170,40.143,0,3,02,00,00,00,85,39,00,00
1,0x521,40.156,0,6,00,09,06,00,00,00,04,00
1,0x305,40.17,0,8,00,00,00,00,00,00,00,00
1,0x106,40.184,0,8,00,00,00,00,00,00,00,00
1,0x303,40.197,0,8,00,00,00,00,14,F1,12,43
1,0x0,40.211,0,8,00,00,00,00,00,00,00,28
1,0x305,40.224,0,8,00,00,00,00,00,00,00,00
1,0x303,40.238,0,8,00,00,00,00,A1,F0,12,43
1,0x305,40.251,0,8,00,00,00,00,00,00,00,00
1,0x106,40.265,0,8,00,00,00,00,00,00,00,00
1,0x208,40.281,0,2,8F,FF,00,00,00,00,00,00
1,0x20C,40.295,0,2,8F,FF,FF,FF,FF,FF,E9,41
1,0x20C,40.308,0,2,8F,FF,A8,00,00,39,85,00
1,0x210,40.322,0,2,8F,FF,00,00,00,00,00,00
1,0x303,40.336,0,8,00,00,00,00,C6,EC,12,43
1,0x214,40.349,0,2,8F,FF,16,00,00,00,E9,41
1,0x305,40.363,0,8,00,00,00,00,00,00,00,00
1,0x304,40.376,0,8,00,00,00,00,00,00,00,00
1,0x0,40.39,0,8,00,00,00,00,00,00,00,28
1,0x9,40.403,0,8,9E,BC,A8,00,00,39,85,00
1,0x7FF,40.424,0,8,01,00,00,00,00,00,00,00
1,0x303,40.439,0,8,00,00,00,00,30,F0,12,43
1,0x521,40.453,0,6,00,0C,00,00,00,00,E9,41
1,0x305,40.467,0,8,00,00,00,00,00,00,00,00
1,0x304,40.48,0,8,00,00,00,00,00,00,00,00
1,0x0,40.494,0,8,00,00,00,00,00,00,00,28
1,0x6,40.507,0,8,FF,FF,01,19,99,99,00,00
1,0x305,40.521,0,8,00,00,00,00,00,00,00,00
1,0x700,40.535,0,8,FF,00,FF,00,00,00,DF,22
1,0x521,40.548,0,6,00,0D,06,00,00,00,EA,41
1,0x305,40.562,0,8,00,00,00,00,00,00,00,00
1,0x7FF,40.578,0,8,01,00,00,00,00,00,00,00
1,0x0,40.591,0,8,00,00,00,00,00,00,00,28
1,0x305,40.605,0,8,00,00,00,00,00,00,00,00
1,0x304,40.619,0,8,00,00,00,00,00,00,00,00
1,0x303,40.632,0,8,00,00,00,00,85,F1,12,43
1,0x521,40.646,0,6,00,0E,16,00,00,00,DF,22
1,0x305,40.659,0,8,00,00,00,00,00,00,00,00
1,0x304,40.673,0,8,00,00,00,00,00,00,00,00
1,0x0,40.687,0,8,00,00,00,00,00,00,00,28
1,0x6,40.7,0,8,FF,FF,01,19,99,99,00,00
1,0x304,40.717,0,8,00,00,00,00,00,00,00,00
1,0x303,40.73,0,8,00,00,00,00,83,F8,12,43
1,0x521,40.744,0,6,00,0F,00,00,00,00,EA,41
1,0x305,40.757,0,8,00,00,00,00,00,00,00,00
1,0x304,40.771,0,8,00,00,00,00,00,00,00,00
1,0x303,40.784,0,8,00,00,00,00,8A,F0,12,43
1,0x0,40.798,0,8,00,00,00,00,00,00,00,28
1,0x305,40.812,0,8,00,00,00,00,00,00,00,00
1,0x171,40.825,0,8,00,00,34,6A,01,01,01,00
1,0x207,40.839,0,8,90,03,86,00,96,A6,00,00
1,0x305,40.855,0,8,00,00,00,00,00,00,00,00
1,0x304,40.868,0,8,00,00,00,00,00,00,00,00
1,0x303,40.882,0,8,00,00,00,00,43,F6,12,43
1,0x1,40.895,0,8,9E,BC,A8,39,85,00,00,00
1,0x305,40.909,0,8,00,00,00,00,00,00,00,00
1,0x304,40.923,0,8,00,00,00,00,00,00,00,00
1,0x700,40.936,0,8,FF,00,FF,00,00,00,DF,22
1,0x305,40.95,0,8,00,00,00,00,00,00,00,00
1,0x304,40.963,0,8,00,00,00,00,00,00,00,00
1,0x303,40.977,0,8,00,00,00,00,7E,EB,12,43
1,0x0,40.993,0,8,00,00,00,00,00,00,00,28
1,0x7,41.006,0,8,00,00,00,00,00,00,00,37
1,0x304,41.02,0,8,00,00,00,00,00,00,00,00
1,0x521,41.034,0,6,00,02,0C,00,00,00,00,00
1,0x522,41.047,0,6,01,01,8B,3F,02,00,00,00
1,0x305,41.061,0,8,00,00,00,00,00,00,00,00
1,0x303,41.074,0,8,00,00,00,00,5C,F0,12,43
1,0x0,41.088,0,8,00,00,00,00,00,00,00,28
1,0x7,41.102,0,8,00,00,00,00,00,00,00,37
1,0x208,41.115,0,2,91,FF,00,00,00,00,00,00
1,0x600,41.129,0,8,00,3D,50,00,00,00,00,40
1,0x521,41.145,0,6,00,03,00,00,00,00,00,00
1,0x305,41.158,0,8,00,00,00,00,00,00,00,00
1,0x303,41.172,0,8,00,00,00,00,A4,FA,12,43
1,0x0,41.186,0,8,00,00,00,00,00,00,00,28
1,0x6,41.199,0,8,FF,FF,01,19,99,99,00,00
1,0x304,41.213,0,8,00,00,00,00,00,00,00,00
1,0x171,41.226,0,8,00,00,EA,4A,01,01,01,00
1,0x521,41.24,0,6,00,04,00,00,00,00,EA,41
1,0x305,41.253,0,8,00,00,00,00,00,00,00,00
1,0x304,41.267,0,8,00,00,00,00,00,00,00,00
1,0x0,41.283,0,8,00,00,00,00,00,00,00,28
1,0x7,41.296,0,8,00,00,00,00,00,00,00,37
1,0x305,41.31,0,8,00,00,00,00,00,00,00,00
1,0x170,41.324,0,3,03,00,00,00,00,00,00,00
1,0x521,41.346,0,6,00,05,09,00,00,00,DF,22
1,0x305,41.375,0,8,00,00,00,00,00,00,00,00
1,0x304,41.388,0,8,00,00,00,00,00,00,00,00
1,0x303,41.403,0,8,00,00,00,00,8F,E8,12,43
1,0x305,41.422,0,8,00,00,00,00,00,00,00,00
1,0x106,41.437,0,8,00,00,00,00,00,00,00,00
1,0x171,41.453,0,8,08,07,36,49,01,01,01,00
1,0x0,41.468,0,8,00,00,00,00,00,00,00,28
1,0x521,41.482,0,6,00,06,03,00,00,00,00,00
1,0x304,41.496,0,8,65,EF,97,3E,77,6D,C7,42
1,0x0,41.509,0,8,00,00,00,00,00,00,00,28
1,0x207,41.523,0,8,92,02,81,00,91,A1,00,00
1,0x303,41.536,0,8,04,C5,FB,3F,91,BA,12,43
1,0x7FC,41.55,0,8,85,39,00,00,85,39,00,00
1,0x304,41.563,0,8,2C,3C,01,3E,80,9D,99,43
1,0x303,41.577,0,8,15,F5,05,40,9A,C8,12,43
1,0x0,41.593,0,8,00,00,00,00,00,00,00,28
1,0x20C,41.607,0,2,92,FF,03,AF,00,92,06,00
1,0x303,41.62,0,8,53,34,21,40,5C,C9,12,43
1,0x214,41.634,0,2,92,FF,DB,34,01,01,01,00
1,0x521,41.647,0,6,00,08,D3,06,00,00,DF,22
1,0x304,41.661,0,8,27,E3,3D,3F,E7,9A,C4,43
1,0x303,41.674,0,8,9C,76,2B,40,C4,C4,12,43
1,0x600,41.688,0,8,00,3D,50,00,00,00,00,40
1,0x7FF,41.702,0,8,01,00,00,00,00,00,00,00
1,0x0,41.715,0,8,00,00,00,00,00,00,00,28
1,0x7FC,41.729,0,8,7D,39,00,00,7D,39,00,00
1,0x521,41.745,0,6,00,09,65,06,00,00,00,00
1,0x304,41.758,0,8,08,84,B9,3E,D4,3B,CA,43
1,0x303,41.772,0,8,8B,5E,30,40,61,C5,12,43
1,0x0,41.785,0,8,00,00,00,00,00,00,00,28
1,0x7,41.799,0,8,00,00,00,00,00,00,00,37
1,0x208,41.812,0,2,93,FF,A7,00,00,39,7D,00
1,0x303,41.826,0,8,29,67,37,40,10,C3,12,43
1,0x521,41.839,0,6,00,0A,49,06,00,00,04,00
1,0x305,41.853,0,8,6D,86,B4,3F,58,89,3A,41
1,0x303,41.866,0,8,37,85,3A,40,95,C8,12,43
1,0x0,41.89,0,8,00,00,00,00,00,00,00,28
1,0x7,41.912,0,8,00,00,00,00,00,00,00,37
1,0x207,41.926,0,8,94,03,86,00,96,A6,00,00
1,0x303,41.939,0,8,87,2A,57,40,03,C1,12,43
1,0x521,41.953,0,6,00,0B,4E,07,00,00,EB,41
1,0x305,41.966,0,8,B6,0E,C6,40,DE,5E,0A,41
1,0x700,41.98,0,8,FF,00,FF,00,F0,FF,DF,22
1,0x208,41.993,0,2,94,FF,BA,41,60,BF,EB,41
1,0x209,42.007,0,6,94,06,FF,FF,FF,FF,77,FF
1,0x305,42.02,0,8,3D,D9,98,40,DA,45,D1,40
1,0x211,42.037,0,8,94,00,79,78,79,79,79,FF
1,0x521,42.05,0,6,00,0C,40,08,00,00,01,00
1,0x304,42.064,0,8,5D,7F,D8,40,B6,58,EB,43
1,0x0,42.077,0,8,00,00,00,00,00,00,00,28
1,0x7,42.091,0,8,00,00,00,00,00,00,00,37
1,0x305,42.104,0,8,A7,02,11,41,EA,EC,DB,40
1,0x303,42.118,0,8,18,9E,52,40,BD,B7,12,43
1,0x521,42.131,0,6,00,0D,60,08,00,00,EB,41
1,0x305,42.145,0,8,C2,B7,04,41,EC,62,05,41
1,0x7FF,42.159,0,8,01,00,00,00,00,00,00,00
1,0x302,42.175,0,8,65,78,BA,41,60,BF,EB,41
1,0x0,42.188,0,8,00,00,00,00,00,00,00,28
1,0x3,42.202,0,8,00,00,00,00,00,00,00,00
1,0x700,42.215,0,8,FF,00,FF,00,EB,FF,DF,22
1,0x171,42.229,0,8,48,30,B3,4C,01,01,01,00
1,0x521,42.243,0,6,00,0E,D7,08,00,00,01,00
1,0x20C,42.256,0,2,95,FF,00,00,00,00,00,00
1,0x210,42.27,0,2,95,FF,22,41,34,8B,CC,43
1,0x0,42.283,0,8,00,00,00,00,00,00,00,28
1,0x7,42.297,0,8,00,00,00,00,00,00,00,37
1,0x304,42.31,0,8,D2,BC,E7,40,F9,BD,AD,43
1,0x521,42.326,0,6,00,0F,B1,08,00,00,EA,41
1,0x305,42.34,0,8,83,4D,27,41,B0,0C,17,41
1,0x106,42.353,0,8,00,00,00,00,00,00,00,00
1,0x303,42.367,0,8,33,1B,1A,40,75,AF,12,43
1,0x0,42.38,0,8,00,00,00,00,00,00,00,28
1,0x7,42.394,0,8,00,00,00,00,00,00,00,37
1,0x304,42.408,0,8,43,AA,12,41,F5,A1,AF,43
1,0x303,42.421,0,8,37,42,19,40,C1,AF,12,43
1,0x521,42.435,0,6,00,00,D5,07,00,00,01,00
1,0x522,42.448,0,6,01,08,34,3E,02,00,01,00
1,0x303,42.468,0,8,2F,24,18,40,C2,B9,12,43
1,0x600,42.483,0,8,02,00,00,FF,00,FF,00,FF
1,0x305,42.497,0,8,DC,12,2F,41,FA,DD,DC,40
1,0x304,42.51,0,8,81,D9,FC,40,C8,4B,D7,43
1,0x303,42.524,0,8,84,D8,3B,40,CC,B4,12,43
1,0x2,42.537,0,8,78,78,78,00,00,00,00,00
1,0x521,42.551,0,6,00,01,79,08,00,00,7D,00
1,0x304,42.565,0,8,37,BB,E2,40,FC,E7,EF,43
1,0x0,42.578,0,8,00,00,00,00,00,00,00,28
1,0x7,42.592,0,8,00,00,00,00,00,00,00,37
1,0x304,42.608,0,8,54,51,B6,40,8C,C3,F0,43
1,0x302,42.622,0,8,04,93,BB,41,60,BF,EB,41
1,0x700,42.635,0,8,FF,00,FF,00,EA,FF,DF,22
1,0x305,42.649,0,8,12,09,35,41,A7,C8,04,41
1,0x303,42.662,0,8,FE,D4,5B,40,62,A5,12,43
1,0x0,42.676,0,8,00,00,00,00,00,00,00,28
1,0x7,42.689,0,8,00,00,00,00,00,00,00,37
1,0x7FF,42.703,0,8,01,00,00,00,00,00,00,00
1,0x303,42.716,0,8,35,D8,73,40,8B,B6,12,43
1,0x170,42.73,0,3,03,00,00,41,60,BF,EB,41
1,0x207,42.746,0,8,96,02,88,00,98,A8,00,00
1,0x304,42.76,0,8,39,4C,5E,41,15,BA,17,44
1,0x0,42.773,0,8,00,00,00,00,00,00,00,28
1,0x7,42.787,0,8,00,00,00,00,00,00,00,37
1,0x9,42.8,0,8,9D,BC,A7,00,00,39,7D,00
1,0x303,42.814,0,8,33,34,90,40,B9,97,12,43
1,0x171,42.827,0,8,21,65,4A,32,01,01,01,00
1,0x305,42.841,0,8,89,A2,85,41,D4,E2,A8,40
1,0x304,42.854,0,8,24,B7,13,41,19,07,21,44
1,0x303,42.868,0,8,B8,94,8C,40,C7,9D,12,43
1,0x13C033C6,42.882,0,1,00,93,BB,41,60,BF,EB,41
1,0x305,42.898,0,8,70,07,8C,41,E4,FE,9A,40
1,0x0,42.911,0,8,00,00,00,00,00,00,00,28
1,0x170,42.925,0,3,03,00,00,41,60,BF,EB,41
1,0x305,42.938,0,8,EB,51,B2,41,3A,D3,B8,40
1,0x700,42.952,0,8,FF,00,FF,00,E7,FF,DF,22
1,0x303,42.965,0,8,9D,07,A9,40,FA,7A,12,43
1,0x305,42.979,0,8,CA,47,B2,41,00,F3,82,40
1,0x106,42.992,0,8,00,00,00,00,00,00,00,00
1,0x600,43.017,0,8,02,00,00,FF,00,FF,00,FF
1,0x20C,43.045,0,2,97,FF,BB,41,90,DC,EA,41
1,0x211,43.061,0,8,97,9E,08,B1,02,7B,06,00
1,0x521,43.076,0,6,00,06,62,0D,00,00,00,00
1,0x303,43.089,0,8,E9,06,9E,40,9C,7D,12,43
1,0x0,43.103,0,8,00,00,00,00,00,00,00,28
1,0x7,43.116,0,8,00,00,00,00,00,00,00,37
1,0x207,43.13,0,8,98,02,84,00,94,A4,00,00
1,0x303,43.143,0,8,F9,75,93,40,1E,78,12,43
1,0x170,43.157,0,3,03,00,00,41,90,DC,EA,41
1,0x304,43.17,0,8,75,56,82,41,B1,09,0F,44
1,0x20C,43.184,0,2,98,FF,00,78,00,B0,04,00
1,0x304,43.2,0,8,16,81,D0,41,81,C0,14,44
1,0x303,43.214,0,8,6F,FF,81,40,31,77,12,43
1,0x171,43.227,0,8,86,6C,C3,12,01,01,01,00
1,0x305,43.241,0,8,DA,7C,B9,41,7C,17,06,41
1,0x304,43.254,0,8,1E,47,A3,41,F6,57,0F,44
1,0x207,43.268,0,8,99,03,86,00,96,A6,00,00
1,0x0,43.281,0,8,00,00,00,00,00,00,00,28
1,0x3,43.295,0,8,00,00,00,00,00,00,00,00
1,0x303,43.309,0,8,E4,14,92,40,72,7F,12,43
1,0x170,43.322,0,3,03,00,00,41,90,DC,EA,41
1,0x305,43.338,0,8,B3,A1,B8,41,E0,33,12,41
1,0x521,43.352,0,6,00,09,3E,0C,00,00,77,FF
1,0x303,43.365,0,8,15,07,A2,40,98,82,12,43
1,0x210,43.379,0,2,99,FF,FF,FF,FF,FF,78,FF
1,0x305,43.392,0,8,52,8A,B2,41,51,FD,36,41
1,0x303,43.406,0,8,3E,BC,A8,40,6C,7E,12,43
1,0x171,43.419,0,8,E3,67,D7,34,01,01,01,00
1,0x305,43.433,0,8,A9,66,B5,41,67,5D,66,41
1,0x521,43.446,0,6,00,0A,93,0C,00,00,00,00
1,0x303,43.46,0,8,8B,01,AD,40,DF,7D,12,43
1,0x214,43.476,0,2,99,FF,79,79,79,79,79,FF
1,0x0,43.489,0,8,00,00,00,00,00,00,00,28
1,0x304,43.503,0,8,3E,AD,0B,42,D9,9A,4C,44
1,0x600,43.516,0,8,02,00,00,FF,00,FF,00,FF
1,0x170,43.53,0,3,03,00,00,00,E0,FF,DF,22
1,0x305,43.544,0,8,FA,AB,AB,41,D4,93,6E,41
1,0x303,43.557,0,8,FA,61,AD,40,9A,7A,12,43
1,0x7FF,43.571,0,8,01,00,00,00,00,00,00,00
1,0x0,43.584,0,8,00,00,00,00,00,00,00,28
1,0x304,43.598,0,8,97,96,DF,41,87,A5,3C,44
1,0x303,43.611,0,8,4C,D2,A4,40,01,81,12,43
1,0x171,43.627,0,8,42,67,65,2F,01,01,01,00
1,0x305,43.641,0,8,6D,F0,A8,41,8A,F7,6E,41
1,0x303,43.654,0,8,6D,6F,A9,40,67,7B,12,43
1,0x7FC,43.668,0,8,60,39,00,00,60,39,00,00
1,0x305,43.689,0,8,C6,A7,A3,41,70,76,9D,41
1,0x0,43.711,0,8,00,00,00,00,00,00,00,28
1,0x303,43.725,0,8,67,3F,A2,40,1C,6C,12,43
1,0x170,43.738,0,3,03,00,00,00,DF,FF,DF,22
1,0x305,43.752,0,8,03,7F,9D,41,94,1B,AD,41
1,0x304,43.765,0,8,70,10,33,42,A3,2F,14,44
1,0x600,43.781,0,8,00,3D,50,00,00,00,00,40
1,0x305,43.795,0,8,B2,00,9D,41,98,73,CE,41
1,0x106,43.808,0,8,00,00,00,00,00,00,00,00
1,0x303,43.822,0,8,A0,CB,7E,40,4C,6C,12,43
1,0x171,43.836,0,8,12,70,98,24,01,01,01,00
1,0x304,43.849,0,8,16,63,3A,42,E7,3D,16,44
1,0x700,43.863,0,8,FF,00,FF,00,E0,FF,DF,22
1,0x305,43.876,0,8,27,A1,9D,41,04,1C,CE,41
1,0x106,43.89,0,8,00,00,00,00,00,00,00,00
1,0x2,43.903,0,8,77,78,77,00,00,00,00,00
1,0x7FF,43.919,0,8,01,00,00,00,00,00,00,00
1,0x305,43.933,0,8,F4,27,A6,41,5E,74,00,42
1,0x304,43.946,0,8,95,DA,8B,42,F5,62,54,44
1,0x303,43.96,0,8,5B,9F,B9,40,C8,74,12,43
1,0x7FC,43.974,0,8,60,39,00,00,60,39,00,00
1,0x305,43.987,0,8,5E,4F,9F,41,9F,56,01,42
1,0x304,44.001,0,8,EC,55,87,42,24,5D,5A,44
1,0x600,44.014,0,8,02,00,00,FF,00,FF,00,FF
1,0x600,44.028,0,8,03,00,00,00,00,00,00,00
1,0x304,44.041,0,8,AC,B1,81,42,35,76,51,44
1,0x303,44.064,0,8,34,32,B7,40,EA,59,12,43
1,0x305,44.08,0,8,B9,60,A4,41,B6,CB,11,42
1,0x106,44.094,0,8,00,00,00,00,00,00,00,00
1,0x7,44.107,0,8,00,00,00,00,00,00,00,37
1,0x7FF,44.121,0,8,01,00,00,00,00,00,00,00
1,0x170,44.135,0,3,03,00,00,00,00,00,00,00
1,0x20D,44.148,0,8,9A,A2,02,BB,00,8F,06,00
1,0x214,44.162,0,2,9A,FF,B8,42,65,AE,4B,44
1,0x7FC,44.175,0,8,60,39,00,00,60,39,00,00
1,0x305,44.189,0,8,EE,D3,A0,41,8F,CE,36,42
1,0x303,44.202,0,8,6D,62,99,40,47,61,12,43
1,0x700,44.218,0,8,FF,00,FF,00,D6,FF,DF,22
1,0x171,44.232,0,8,DA,72,CC,16,01,01,01,00
1,0x304,44.246,0,8,72,53,B0,42,AE,3B,43,44
1,0x303,44.259,0,8,A8,AA,AA,40,6F,6D,12,43
1,0x600,44.273,0,8,00,3D,50,00,00,00,00,40
1,0x305,44.286,0,8,71,1E,9D,41,B0,9E,42,42
1,0x8,44.3,0,8,77,79,78,00,00,00,00,00
1,0x20C,44.313,0,2,9B,FF,00,78,00,B0,04,00
1,0x170,44.327,0,3,03,00,00,00,4C,39,00,00
1,0x304,44.34,0,8,11,0D,C3,42,55,42,66,44
1,0x303,44.356,0,8,A7,60,C9,40,E0,5B,12,43
1,0x700,44.37,0,8,FF,00,FF,00,D7,FF,DF,22
1,0x7FF,44.384,0,8,01,00,00,00,00,00,00,00
1,0x1,44.397,0,8,9C,BB,A6,39,4C,00,00,00
1,0x207,44.411,0,8,9C,03,86,00,96,A6,00,00
1,0x7FC,44.424,0,8,4C,39,00,00,4C,39,00,00
1,0x305,44.438,0,8,5D,C7,98,41,93,75,56,42
1,0x521,44.451,0,6,00,04,FA,11,00,00,61,44
1,0x305,44.465,0,8,86,AE,92,41,70,47,6D,42
1,0x106,44.478,0,8,00,00,00,00,00,00,00,00
1,0x304,44.494,0,8,6B,76,E4,42,3D,FB,33,44
1,0x0,44.508,0,8,00,00,00,00,00,00,00,28
1,0x208,44.521,0,2,9C,FF,77,FF,79,79,77,FF
1,0x305,44.535,0,8,9F,31,8A,41,9A,9E,6C,42
1,0x521,44.548,0,6,00,05,66,0F,00,00,34,44
1,0x210,44.562,0,2,9C,FF,BB,41,F0,52,E7,41
1,0x305,44.575,0,8,B1,EB,8C,41,A3,CC,82,42
1,0x0,44.589,0,8,00,00,00,00,00,00,00,28
1,0x303,44.603,0,8,8A,30,BE,40,40,5E,12,43
1,0x7FF,44.616,0,8,01,00,00,00,00,00,00,00
1,0x171,44.632,0,8,54,68,9E,2A,01,01,01,00
1,0x304,44.654,0,8,82,01,F7,42,E5,2B,68,44
1,0x305,44.684,0,8,8B,5D,87,41,D9,AB,76,42
1,0x106,44.698,0,8,00,00,00,00,00,00,00,00
1,0x0,44.711,0,8,00,00,00,00,00,00,00,28
1,0x303,44.725,0,8,E5,5A,BF,40,AD,4E,12,43
1,0x7FC,44.738,0,8,4C,39,00,00,4C,39,00,00
1,0x170,44.752,0,3,03,00,00,00,4C,39,00,00
1,0x304,44.765,0,8,C0,34,F2,42,2F,95,4C,44
1,0x521,44.779,0,6,00,07,BD,10,00,00,4C,44
1,0x600,44.792,0,8,00,3D,50,00,00,00,00,40
1,0x5,44.808,0,8,FF,D5,00,BF,00,22,DE,64
1,0x171,44.822,0,8,52,67,02,2E,01,01,01,00
1,0x106,44.835,0,8,00,00,00,00,00,00,00,00
1,0x303,44.849,0,8,DD,9C,A5,40,14,57,12,43
1,0x7FF,44.862,0,8,01,00,00,00,00,00,00,00
1,0x13C033C6,44.876,0,1,00,00,00,00,00,00,00,00
1,0x0,44.889,0,8,00,00,00,00,00,00,00,28
1,0x303,44.903,0,8,48,93,BC,40,2D,60,12,43
1,0x170,44.916,0,3,03,00,00,41,D0,70,E6,41
1,0x305,44.93,0,8,65,7C,76,41,7D,EF,94,42
1,0x303,44.946,0,8,BA,58,BC,40,BD,5C,12,43
1,0x7FC,44.96,0,8,4C,39,00,00,4C,39,00,00
