tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
10861,standard,43,6,26,00,49,00,90,00,00,0
10881,standard,42,8,00,00,00,00,00,00,01,1
10911,standard,43,6,26,00,49,00,90,00,01,1
10922,standard,42,8,00,00,00,00,00,00,01,1
10961,standard,43,6,26,00,49,00,90,00,01,1
10975,standard,42,8,00,00,00,00,00,00,01,1
11011,standard,43,6,26,00,49,00,90,00,01,1
11023,standard,42,8,00,00,00,00,00,00,01,1
11061,standard,43,6,26,00,49,00,90,00,01,1
11073,standard,42,8,00,00,00,00,00,00,01,1
11111,standard,43,6,26,00,49,00,90,00,01,1
11123,standard,42,8,00,00,00,00,00,00,01,1
11161,standard,43,6,26,00,49,00,90,00,01,1
11173,standard,42,8,00,00,00,00,00,00,01,1
11211,standard,43,6,26,00,49,00,90,00,01,1
11225,standard,42,8,00,00,00,00,00,00,01,1
11262,standard,43,6,26,00,4C,00,90,00,01,1
11273,standard,42,8,00,00,00,00,00,00,01,1
11312,standard,43,6,26,00,4C,00,90,00,01,1
11323,standard,42,8,00,00,00,00,00,00,01,1
11362,standard,43,6,26,00,4C,00,90,00,01,1
11373,standard,42,8,00,00,00,00,00,00,01,1
11412,standard,43,6,26,00,4C,00,90,00,01,1
11423,standard,42,8,00,00,00,00,00,00,01,1
11462,standard,43,6,26,00,4C,00,90,00,01,1
11476,standard,42,8,00,00,00,00,00,00,01,1
11512,standard,43,6,26,00,4C,00,90,00,01,1
11523,standard,42,8,00,00,00,00,00,00,01,1
11562,standard,43,6,26,00,4C,00,90,00,01,1
11573,standard,42,8,00,00,00,00,00,00,01,1
11612,standard,43,6,26,00,4C,00,90,00,01,1
11623,standard,42,8,00,00,00,00,00,00,01,1
11662,standard,43,6,26,00,4C,00,90,00,01,1
11673,standard,42,8,00,00,00,00,00,00,01,1
11712,standard,43,6,26,00,4C,00,90,00,01,1
11723,standard,42,8,00,00,00,00,00,00,01,1
11763,standard,43,6,26,00,4C,00,90,00,01,1
11781,standard,42,8,00,00,00,00,00,00,01,1
11812,standard,43,6,26,00,4C,00,90,00,01,1
11823,standard,42,8,00,00,00,00,00,00,01,1
11862,standard,43,6,26,00,4C,00,90,00,01,1
11874,standard,42,8,00,00,00,00,00,00,01,1
11912,standard,43,6,26,00,4C,00,90,00,01,1
11924,standard,42,8,00,00,00,00,00,00,01,1
11962,standard,43,6,26,00,4C,00,90,00,01,1
11974,standard,42,8,00,00,00,00,00,00,01,1
12012,standard,43,6,26,00,4C,00,90,00,01,1
12024,standard,42,8,00,00,00,00,00,00,01,1
12062,standard,43,6,26,00,4C,00,90,00,01,1
12074,standard,42,8,00,00,00,00,00,00,01,1
12113,standard,43,6,26,00,4C,00,90,00,01,1
12124,standard,42,8,00,00,00,00,00,00,01,1
12163,standard,43,6,26,00,4C,00,90,00,01,1
12174,standard,42,8,00,00,00,00,00,00,01,1
12213,standard,43,6,26,00,4C,00,90,00,01,1
12233,standard,42,8,00,00,00,00,00,00,01,1
12263,standard,43,6,26,00,4E,00,90,00,01,1
12274,standard,42,8,00,00,00,00,00,00,01,1
12313,standard,43,6,26,00,4E,00,90,00,01,1
12324,standard,42,8,00,00,00,00,00,00,01,1
12363,standard,43,6,26,00,4E,00,90,00,01,1
12374,standard,42,8,00,00,00,00,00,00,01,1
12413,standard,43,6,26,00,4E,00,90,00,01,1
12424,standard,42,8,00,00,00,00,00,00,01,1
12463,standard,43,6,26,00,4E,00,90,00,01,1
12474,standard,42,8,00,00,00,00,00,00,01,1
12513,standard,43,6,26,00,4E,00,90,00,01,1
12524,standard,42,8,00,00,00,00,00,00,01,1
12563,standard,43,6,26,00,4E,00,90,00,01,1
12574,standard,42,8,00,00,00,00,00,00,01,1
12613,standard,43,6,26,00,4E,00,90,00,01,1
12624,standard,42,8,00,00,00,00,00,00,01,1
12663,standard,43,6,26,00,4E,00,90,00,01,1
12674,standard,42,8,00,00,00,00,00,00,01,1
12713,standard,43,6,26,00,4E,00,90,00,01,1
12725,standard,42,8,00,00,00,00,00,00,01,1
12763,standard,43,6,26,00,4E,00,90,00,01,1
12777,standard,42,8,00,00,00,00,00,00,01,1
12813,standard,43,6,26,00,4E,00,90,00,01,1
12825,standard,42,8,00,00,00,00,00,00,01,1
12863,standard,43,6,26,00,4E,00,90,00,01,1
12875,standard,42,8,00,00,00,00,00,00,01,1
12913,standard,43,6,26,00,4E,00,90,00,01,1
12925,standard,42,8,00,00,00,00,00,00,01,1
12964,standard,43,6,26,00,4E,00,90,00,01,1
12975,standard,42,8,00,00,00,00,00,00,01,1
13014,standard,43,6,26,00,4E,00,90,00,01,1
13027,standard,42,8,00,00,00,00,00,00,01,1
13064,standard,43,6,26,00,4E,00,90,00,01,1
13075,standard,42,8,00,00,00,00,00,00,01,1
13114,standard,43,6,26,00,4E,00,90,00,01,1
13125,standard,42,8,00,00,00,00,00,00,01,1
13164,standard,43,6,26,00,4E,00,90,00,01,1
13175,standard,42,8,00,00,00,00,00,00,01,1
13214,standard,43,6,26,00,4E,00,90,00,01,1
13225,standard,42,8,00,00,00,00,00,00,01,1
13264,standard,43,6,26,00,4E,00,90,00,01,1
13285,standard,42,8,00,00,00,00,00,00,01,1
13314,standard,43,6,26,00,4E,00,90,00,01,1
13325,standard,42,8,00,00,00,00,00,00,01,1
13364,standard,43,6,26,00,4E,00,90,00,01,1
13375,standard,42,8,00,00,00,00,00,00,01,1
13414,standard,43,6,26,00,4E,00,90,00,01,1
13425,standard,42,8,00,00,00,00,00,00,01,1
13464,standard,43,6,26,00,4E,00,90,00,01,1
13475,standard,42,8,00,00,00,00,00,00,01,1
13514,standard,43,6,26,00,4E,00,90,00,01,1
13528,standard,42,8,00,00,00,00,00,00,01,1
13564,standard,43,6,26,00,4E,00,90,00,01,1
13576,standard,42,8,00,00,00,00,00,00,01,1
13614,standard,43,6,26,00,4E,00,90,00,01,1
13626,standard,42,8,00,00,00,00,00,00,01,1
13664,standard,43,6,26,00,4E,00,90,00,01,1
13676,standard,42,8,00,00,00,00,00,00,01,1
13714,standard,43,6,26,00,4E,00,90,00,01,1
13726,standard,42,8,00,00,00,00,00,00,01,1
13764,standard,43,6,26,00,4E,00,90,00,01,1
13776,standard,42,8,00,00,00,00,00,00,01,1
13815,standard,43,6,26,00,4E,00,90,00,01,1
13826,standard,42,8,00,00,00,00,00,00,01,1
13865,standard,43,6,26,00,4E,00,90,00,01,1
13876,standard,42,8,00,00,00,00,00,00,01,1
13915,standard,43,6,26,00,4E,00,90,00,01,1
13926,standard,42,8,00,00,00,00,00,00,01,1
13965,standard,43,6,26,00,4E,00,90,00,01,1
13976,standard,42,8,00,00,00,00,00,00,01,1
14015,standard,43,6,26,00,4E,00,90,00,01,1
14026,standard,42,8,00,00,00,00,00,00,01,1
14065,standard,43,6,26,00,4E,00,90,00,01,1
14076,standard,42,8,00,00,00,00,00,00,01,1
14115,standard,43,6,26,00,4E,00,90,00,01,1
14126,standard,42,8,00,00,00,00,00,00,01,1
14165,standard,43,6,26,00,4E,00,90,00,01,1
14176,standard,42,8,00,00,00,00,00,00,01,1
14215,standard,43,6,26,00,4E,00,90,00,01,1
14226,standard,42,8,00,00,00,00,00,00,01,1
14265,standard,43,6,26,00,4E,00,90,00,01,1
14276,standard,42,8,00,00,00,00,00,00,01,1
14315,standard,43,6,26,00,4E,00,90,00,01,1
14326,standard,42,8,00,00,00,00,00,00,01,1
14365,standard,43,6,26,00,4E,00,90,00,01,1
14376,standard,42,8,00,00,00,00,00,00,01,1
14415,standard,43,6,26,00,4E,00,90,00,01,1
14427,standard,42,8,00,00,00,00,00,00,01,1
14465,standard,43,6,26,00,4E,00,90,00,01,1
14477,standard,42,8,00,00,00,00,00,00,01,1
14515,standard,43,6,26,00,4E,00,90,00,01,1
14527,standard,42,8,00,00,00,00,00,00,01,1
14565,standard,43,6,26,00,4E,00,90,00,01,1
14577,standard,42,8,00,00,00,00,00,00,01,1
14615,standard,43,6,26,00,4E,00,90,00,01,1
14627,standard,42,8,00,00,00,00,00,00,01,1
14666,standard,43,6,26,00,4E,00,90,00,01,1
14690,standard,42,8,00,00,00,00,00,00,01,1
14716,standard,43,6,26,00,4E,00,90,00,01,1
14727,standard,42,8,00,00,00,00,00,00,01,1
14766,standard,43,6,26,00,4E,00,90,00,01,1
14777,standard,42,8,00,00,00,00,00,00,01,1
14816,standard,43,6,26,00,4E,00,90,00,01,1
14827,standard,42,8,00,00,00,00,00,00,01,1
14866,standard,43,6,26,00,4E,00,90,00,01,1
14877,standard,42,8,00,00,00,00,00,00,01,1
14916,standard,43,6,26,00,4E,00,90,00,01,1
14927,standard,42,8,00,00,00,00,00,00,01,1
14966,standard,43,6,26,00,4E,00,90,00,01,1
14977,standard,42,8,00,00,00,00,00,00,01,1
15016,standard,43,6,26,00,4E,00,90,00,01,1
15027,standard,42,8,00,00,00,00,00,00,01,1
15066,standard,43,6,26,00,4E,00,90,00,01,1
15080,standard,42,8,00,00,00,00,00,00,01,1
15116,standard,43,6,26,00,4E,00,90,00,01,1
15127,standard,42,8,00,00,00,00,00,00,01,1
15166,standard,43,6,26,00,4E,00,90,00,01,1
15177,standard,42,8,00,00,00,00,00,00,01,1
15216,standard,43,6,26,00,4E,00,90,00,01,1
15227,standard,42,8,00,00,00,00,00,00,01,1
15266,standard,43,6,26,00,4E,00,90,00,01,1
15278,standard,42,8,00,00,00,00,00,00,01,1
15316,standard,43,6,26,00,4E,00,90,00,01,1
15338,standard,42,8,00,00,00,00,00,00,01,1
15366,standard,43,6,26,00,4E,00,90,00,01,1
15378,standard,42,8,00,00,00,00,00,00,01,1
15417,standard,43,6,26,00,4E,00,90,00,01,1
