tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6982,standard,48,8,0A,0B,02,00,00,00,00,00
7011,standard,47,8,00,00,20,4E,20,4E,00,00
7035,standard,43,6,62,00,4E,00,93,00,00,00
7056,standard,42,8,00,00,00,00,00,00,01,01
7076,standard,46,8,10,00,10,27,88,01,67,01
7098,standard,48,8,0A,0B,02,00,00,00,00,00
7119,standard,47,8,00,00,20,4E,20,4E,00,00
7142,standard,43,6,62,00,4E,00,93,00,00,00
7163,standard,42,8,00,00,00,00,00,00,01,01
7184,standard,46,8,0F,00,10,27,88,01,67,01
7205,standard,48,8,0A,0B,02,00,00,00,00,00
7226,standard,47,8,00,00,20,4E,20,4E,00,00
7247,standard,43,6,62,00,4E,00,93,00,00,00
7268,standard,42,8,00,00,00,00,00,00,01,01
7289,standard,46,8,09,00,10,27,88,01,64,01
7310,standard,48,8,0A,0B,02,00,00,00,00,00
7331,standard,47,8,00,00,20,4E,20,4E,00,00
7354,standard,43,6,62,00,4E,00,93,00,00,00
7375,standard,48,8,0A,0B,02,00,00,00,00,00
7396,standard,47,8,00,00,20,4E,20,4E,00,00
7417,standard,48,8,0A,0B,02,00,00,00,00,00
7438,standard,47,8,00,00,20,4E,20,4E,00,00
7470,standard,43,6,62,00,4E,00,93,00,00,00
7506,standard,48,8,0A,0B,02,00,00,00,00,00
7527,standard,47,8,00,00,20,4E,20,4E,00,00
7548,standard,48,8,0A,0B,02,00,00,00,00,00
7569,standard,47,8,00,00,20,4E,20,4E,00,00
7590,standard,48,8,0A,0B,02,00,00,00,00,00
7613,standard,47,8,00,00,20,4E,20,4E,00,00
7634,standard,46,8,11,00,10,27,88,01,64,01
7655,standard,48,8,0A,0B,02,00,00,00,00,00
7676,standard,47,8,00,00,20,4E,20,4E,00,00
7697,standard,48,8,0A,0B,02,00,00,00,00,00
7718,standard,48,8,0A,0B,02,00,00,00,00,00
7739,standard,47,8,00,00,20,4E,20,4E,00,00
7760,standard,46,8,0D,00,10,27,88,01,64,01
7781,standard,48,8,0A,0B,02,00,00,00,00,00
7802,standard,47,8,00,00,20,4E,20,4E,00,00
7825,standard,48,8,0A,0B,02,00,00,00,00,00
7846,standard,47,8,00,00,20,4E,20,4E,00,00
7867,standard,48,8,0A,0B,02,00,00,00,00,00
7888,standard,47,8,00,00,20,4E,20,4E,00,00
7909,standard,46,8,0C,00,10,27,88,01,64,01
7930,standard,48,8,0A,0B,02,00,00,00,00,00
7951,standard,47,8,00,00,20,4E,20,4E,00,00
7972,standard,48,8,0A,0B,02,00,00,00,00,00
7993,standard,47,8,00,00,20,4E,20,4E,00,00
8014,standard,43,6,62,00,4E,00,93,00,63,01
8035,standard,48,8,0A,0B,02,00,00,00,00,00
8059,standard,46,8,10,00,10,27,89,01,63,01
8079,standard,48,8,0A,0B,02,00,00,00,00,00
8100,standard,47,8,00,00,20,4E,20,4E,00,00
8121,standard,48,8,0A,0B,02,00,00,00,00,00
8142,standard,47,8,00,00,20,4E,20,4E,00,00
8163,standard,43,6,62,00,4E,00,93,00,63,01
8184,standard,48,8,0A,0B,02,00,00,00,00,00
8205,standard,46,8,11,00,10,27,89,01,63,01
8226,standard,48,8,0A,0B,02,00,00,00,00,00
8247,standard,47,8,00,00,20,4E,20,4E,00,00
8278,standard,48,8,0A,0B,02,00,00,00,00,00
8308,standard,47,8,00,00,20,4E,20,4E,00,00
8329,standard,43,6,62,00,4E,00,93,00,63,01
8350,standard,48,8,0A,0B,02,00,00,00,00,00
8371,standard,46,8,10,00,10,27,89,01,63,01
8392,standard,48,8,0A,0B,02,00,00,00,00,00
8413,standard,47,8,00,00,20,4E,20,4E,00,00
8434,standard,48,8,0A,0B,02,00,00,00,00,00
8454,standard,47,8,00,00,20,4E,20,4E,00,00
8475,standard,46,8,0C,00,10,27,89,01,63,01
8499,standard,48,8,0A,0B,02,00,00,00,00,00
8520,standard,48,8,0A,0B,02,00,00,00,00,00
8541,standard,47,8,00,00,20,4E,20,4E,00,00
8562,standard,43,6,62,00,4E,00,93,00,63,01
8582,standard,48,8,0A,0B,02,00,00,00,00,00
8603,standard,46,8,0C,00,10,27,89,01,63,01
8624,standard,48,8,0A,0B,02,00,00,00,00,00
8645,standard,47,8,00,00,20,4E,20,4E,00,00
8666,standard,48,8,0A,0B,02,00,00,00,00,00
8687,standard,47,8,00,00,20,4E,20,4E,00,00
8708,standard,43,6,62,00,4E,00,93,00,63,01
8732,standard,48,8,0A,0B,02,00,00,00,00,00
8753,standard,46,8,10,00,10,27,89,01,63,01
8774,standard,48,8,0A,0B,02,00,00,00,00,00
8795,standard,47,8,00,00,20,4E,20,4E,00,00
8816,standard,48,8,0A,0B,02,00,00,00,00,00
8837,standard,47,8,00,00,20,4E,20,4E,00,00
8858,standard,46,8,0F,00,10,27,89,01,67,01
8878,standard,48,8,0A,0B,02,00,00,00,00,00
8899,standard,47,8,00,00,20,4E,20,4E,00,00
8920,standard,48,8,0A,0B,02,00,00,00,00,00
8944,standard,47,8,00,00,20,4E,20,4E,00,00
8965,standard,43,6,62,00,4E,00,93,00,67,01
8986,standard,48,8,0A,0B,02,00,00,00,00,00
9007,standard,46,8,0A,00,10,27,88,01,67,01
9028,standard,48,8,0A,0B,02,00,00,00,00,00
9049,standard,47,8,00,00,20,4E,20,4E,00,00
9070,standard,48,8,0A,0B,02,00,00,00,00,00
9091,standard,47,8,00,00,20,4E,20,4E,00,00
9112,standard,43,6,62,00,4E,00,93,00,67,01
9133,standard,48,8,0A,0B,02,00,00,00,00,00
9154,standard,46,8,0F,00,10,27,88,01,67,01
9177,standard,48,8,0A,0B,02,00,00,00,00,00
9198,standard,47,8,00,00,20,4E,20,4E,00,00
9219,standard,48,8,0A,0B,02,00,00,00,00,00
9240,standard,47,8,00,00,20,4E,20,4E,00,00
9261,standard,43,6,62,00,4E,00,93,00,67,01
9282,standard,48,8,0A,0B,02,00,00,00,00,00
9303,standard,46,8,0C,00,10,27,88,01,67,01
9324,standard,48,8,0A,0B,02,00,00,00,00,00
9345,standard,47,8,00,00,20,4E,20,4E,00,00
9366,standard,48,8,0A,0B,02,00,00,00,00,00
9390,standard,47,8,00,00,20,4E,20,4E,00,00
9411,standard,43,6,62,00,4E,00,93,00,65,01
9432,standard,48,8,0A,0B,02,00,00,00,00,00
9453,standard,46,8,0D,00,10,27,88,01,65,01
9474,standard,48,8,0A,0B,02,00,00,00,00,00
9495,standard,47,8,00,00,20,4E,20,4E,00,00
9516,standard,43,6,62,00,4E,00,93,00,65,01
9537,standard,48,8,0A,0B,02,00,00,00,00,00
9558,standard,46,8,09,00,10,27,8C,01,65,01
9579,standard,48,8,0A,0B,02,00,00,00,00,00
9600,standard,46,8,0C,00,10,27,8C,01,65,01
9623,standard,48,8,0A,0B,02,00,00,00,00,00
9644,standard,47,8,00,00,20,4E,20,4E,00,00
9665,standard,43,6,62,00,4E,00,93,00,65,01
9686,standard,48,8,0A,0B,02,00,00,00,00,00
9707,standard,46,8,0D,00,10,27,8C,01,65,01
9728,standard,48,8,0A,0B,02,00,00,00,00,00
9749,standard,46,8,0E,00,10,27,8C,01,65,01
9770,standard,48,8,0A,0B,02,00,00,00,00,00
9791,standard,47,8,00,00,20,4E,20,4E,00,00
9812,standard,43,6,62,00,4E,00,93,00,65,01
9835,standard,48,8,0A,0B,02,00,00,00,00,00
9856,standard,46,8,0D,00,10,27,8C,01,65,01
9877,standard,48,8,0A,0B,02,00,00,00,00,00
9898,standard,46,8,0D,00,10,27,8C,01,65,01
9919,standard,48,8,0A,0B,02,00,00,00,00,00
9940,standard,47,8,00,00,20,4E,20,4E,00,00
9970,standard,43,6,62,00,4E,00,93,00,65,01
10006,standard,48,8,0A,0B,02,00,00,00,00,00
10026,standard,46,8,10,00,10,27,8C,01,65,01
10047,standard,48,8,0A,0B,02,00,00,00,00,00
10068,standard,46,8,12,00,10,27,8C,01,65,01
10088,standard,48,8,0A,0B,02,00,00,00,00,00
10109,standard,47,8,00,00,20,4E,20,4E,00,00
10130,standard,43,6,62,00,4E,00,93,00,65,01
10151,standard,48,8,0A,0B,02,00,00,00,00,00
10172,standard,46,8,0F,00,10,27,8C,01,65,01
10193,standard,48,8,0A,0B,02,00,00,00,00,00
10214,standard,48,8,0A,0B,02,00,00,00,00,00
10235,standard,47,8,00,00,20,4E,20,4E,00,00
10256,standard,43,6,62,00,4E,00,93,00,65,01
10277,standard,48,8,0A,0B,02,00,00,00,00,00
10300,standard,46,8,0C,00,10,27,8C,01,65,01
10321,standard,48,8,0A,0B,02,00,00,00,00,00
10342,standard,47,8,00,00,20,4E,20,4E,00,00
10364,standard,43,6,62,00,4E,00,93,00,65,01
10385,standard,48,8,0A,0B,02,00,00,00,00,00
10405,standard,46,8,0A,00,10,27,8D,01,65,01
10426,standard,48,8,0A,0B,02,00,00,00,00,00
10447,standard,46,8,10,00,10,27,8D,01,65,01
10468,standard,48,8,0A,0B,02,00,00,00,00,00
10489,standard,47,8,00,00,20,4E,20,4E,00,00
10513,standard,43,6,62,00,4E,00,93,00,65,01
10534,standard,48,8,0A,0B,02,00,00,00,00,00
10555,standard,46,8,0C,00,10,27,8D,01,65,01
10576,standard,48,8,0A,0B,02,00,00,00,00,00
10597,standard,46,8,0C,00,10,27,8E,01,65,01
10618,standard,48,8,0A,0B,02,00,00,00,00,00
10639,standard,47,8,00,00,20,4E,20,4E,00,00
10660,standard,43,6,62,00,4E,00,93,00,65,01
10681,standard,48,8,0A,0B,02,00,00,00,00,00
10702,standard,46,8,10,00,10,27,8E,01,65,01
10725,standard,48,8,0A,0B,02,00,00,00,00,00
10746,standard,46,8,12,00,10,27,8E,01,65,01
10767,standard,43,6,62,00,4E,00,93,00,65,01
10788,standard,47,8,00,00,20,4E,20,4E,00,00
10809,standard,43,6,62,00,4E,00,93,00,65,01
10830,standard,48,8,0A,0B,02,00,00,00,00,00
10851,standard,46,8,11,00,10,27,8E,01,65,01
10872,standard,48,8,0A,0B,02,00,00,00,00,00
10893,standard,47,8,00,00,20,4E,20,4E,00,00
10914,standard,43,6,62,00,4E,00,93,00,65,01
10937,standard,47,8,00,00,20,4E,20,4E,00,00
10958,standard,43,6,62,00,4E,00,93,00,65,01
10979,standard,48,8,0A,0B,02,00,00,00,00,00
11008,standard,46,8,0A,00,10,27,8A,01,65,01
11038,standard,48,8,0A,0B,02,00,00,00,00,00
11059,standard,47,8,00,00,20,4E,20,4E,00,00
11080,standard,43,6,62,00,4E,00,93,00,65,01
11101,standard,47,8,00,00,20,4E,20,4E,00,00
11122,standard,43,6,62,00,4E,00,93,00,65,01
11142,standard,48,8,0A,0B,02,00,00,00,00,00
11163,standard,46,8,0E,00,10,27,8A,01,65,01
11191,standard,48,8,0A,0B,02,00,00,00,00,00
11212,standard,47,8,00,00,20,4E,20,4E,00,00
11233,standard,48,8,0A,0B,02,00,00,00,00,00
11254,standard,46,8,0F,00,10,27,8A,01,67,01
11275,standard,48,8,0A,0B,02,00,00,00,00,00
11296,standard,47,8,00,00,20,4E,20,4E,00,00
11317,standard,43,6,62,00,4E,00,93,00,67,01
11338,standard,47,8,00,00,20,4E,20,4E,00,00
11359,standard,43,6,62,00,4E,00,93,00,67,01
11380,standard,48,8,0A,0B,02,00,00,00,00,00
11403,standard,46,8,0C,00,10,27,89,01,67,01
11424,standard,48,8,0A,0B,02,00,00,00,00,00
11445,standard,46,8,0C,00,10,27,89,01,67,01
11466,standard,43,6,62,00,4E,00,93,00,67,01
11487,standard,47,8,00,00,20,4E,20,4E,00,00
11508,standard,43,6,62,00,4E,00,93,00,67,01
11529,standard,48,8,0A,0B,02,00,00,00,00,00
11550,standard,46,8,0D,00,10,27,8A,01,67,01
11571,standard,48,8,0A,0B,02,00,00,00,00,00
11592,standard,47,8,00,00,20,4E,20,4E,00,00
11615,standard,43,6,62,00,4E,00,93,00,65,01
11636,standard,47,8,00,00,20,4E,20,4E,00,00
11657,standard,43,6,62,00,4E,00,93,00,65,01
11678,standard,48,8,0A,0B,02,00,00,00,00,00
11699,standard,46,8,0A,00,10,27,8A,01,65,01
11720,standard,48,8,0A,0B,02,00,00,00,00,00
11741,standard,47,8,00,00,20,4E,20,4E,00,00
11762,standard,43,6,62,00,4E,00,93,00,65,01
11783,standard,47,8,00,00,20,4E,20,4E,00,00
11804,standard,43,6,62,00,4E,00,93,00,65,01
11827,standard,48,8,0A,0B,02,00,00,00,00,00
11848,standard,46,8,09,00,10,27,8A,01,65,01
11869,standard,48,8,0A,0B,02,00,00,00,00,00
11890,standard,47,8,00,00,20,4E,20,4E,00,00
11911,standard,43,6,62,00,4E,00,93,00,65,01
11932,standard,47,8,00,00,20,4E,20,4E,00,00
11953,standard,43,6,62,00,4E,00,93,00,65,01
11974,standard,48,8,0A,0B,02,00,00,00,00,00
11995,standard,46,8,0B,00,10,27,8A,01,65,01
12016,standard,43,6,62,00,4E,00,93,00,65,01
12037,standard,47,8,00,00,20,4E,20,4E,00,00
12061,standard,43,6,62,00,4E,00,93,00,65,01
12082,standard,47,8,00,00,20,4E,20,4E,00,00
12103,standard,43,6,62,00,4E,00,93,00,65,01
12124,standard,48,8,0A,0B,02,00,00,00,00,00
12145,standard,46,8,0D,00,10,27,8A,01,65,01
12166,standard,43,6,62,00,4E,00,93,00,65,01
12187,standard,47,8,00,00,20,4E,20,4E,00,00
12208,standard,43,6,62,00,4E,00,93,00,65,01
12229,standard,48,8,0A,0B,02,00,00,00,00,00
12250,standard,46,8,0D,00,10,27,8A,01,65,01
12273,standard,48,8,0A,0B,02,00,00,00,00,00
12294,standard,46,8,0E,00,10,27,8A,01,65,01
12315,standard,43,6,62,00,4E,00,93,00,65,01
12336,standard,47,8,00,00,20,4E,20,4E,00,00
12357,standard,43,6,62,00,4E,00,93,00,65,01
12378,standard,48,8,0A,0B,02,00,00,00,00,00
12399,standard,46,8,0F,00,10,27,8A,01,64,01
12420,standard,48,8,0A,0B,02,00,00,00,00,00
12441,standard,46,8,12,00,10,27,8A,01,64,01
12462,standard,43,6,62,00,4E,00,93,00,64,01
12497,standard,47,8,00,00,20,4E,20,4E,00,00
