tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
10860,standard,43,6,17,00,4E,00,8D,00,00,00
10894,standard,42,8,00,00,00,00,00,00,01,01
10921,standard,46,8,28,00,00,00,43,01,4C,01
10935,standard,47,8,00,00,00,00,00,00,00,00
10949,standard,43,6,17,00,4E,00,8D,00,00,00
10963,standard,42,8,00,00,00,00,00,00,01,01
10977,standard,46,8,28,00,00,00,41,01,4F,01
10991,standard,47,8,00,00,00,00,00,00,00,00
11005,standard,43,6,17,00,4E,00,8D,00,00,00
11019,standard,42,8,00,00,00,00,00,00,01,01
11033,standard,46,8,24,00,00,00,34,01,4F,01
11047,standard,47,8,00,00,00,00,00,00,00,00
11063,standard,43,6,17,00,4E,00,8D,00,00,00
11077,standard,42,8,00,00,00,00,00,00,01,01
11091,standard,46,8,27,00,00,00,09,01,49,01
11105,standard,47,8,00,00,00,00,00,00,00,00
11119,standard,43,6,17,00,4E,00,8D,00,00,00
11133,standard,42,8,00,00,00,00,00,00,01,01
11147,standard,46,8,29,00,00,00,41,01,4D,01
11161,standard,47,8,00,00,00,00,00,00,00,00
11175,standard,43,6,17,00,4E,00,8D,00,00,00
11189,standard,42,8,00,00,00,00,00,00,01,01
11205,standard,46,8,26,00,00,00,45,01,56,01
11219,standard,47,8,00,00,00,00,00,00,00,00
11233,standard,43,6,17,00,4E,00,8D,00,00,00
11256,standard,42,8,00,00,00,00,00,00,01,01
11283,standard,46,8,2E,00,00,00,40,01,4F,01
11297,standard,47,8,00,00,00,00,00,00,00,00
11311,standard,43,6,17,00,4E,00,8D,00,00,00
11325,standard,42,8,00,00,00,00,00,00,01,01
11339,standard,46,8,2B,00,00,00,44,01,4D,01
11352,standard,47,8,00,00,00,00,00,00,00,00
11366,standard,43,6,17,00,4E,00,8D,00,00,00
11383,standard,42,8,00,00,00,00,00,00,01,01
11397,standard,46,8,28,00,00,00,3D,01,4D,01
11411,standard,47,8,00,00,00,00,00,00,00,00
11425,standard,43,6,17,00,4E,00,8D,00,00,00
11438,standard,42,8,00,00,00,00,00,00,01,01
11452,standard,46,8,27,00,00,00,43,01,4D,01
11466,standard,43,6,17,00,4E,00,8D,00,00,00
11480,standard,42,8,00,00,00,00,00,00,01,01
11494,standard,46,8,2B,00,00,00,45,01,4B,01
11508,standard,47,8,00,00,00,00,00,00,00,00
11524,standard,43,6,17,00,4E,00,8D,00,00,00
11538,standard,42,8,00,00,00,00,00,00,01,01
11552,standard,46,8,27,00,00,00,41,01,4D,01
11566,standard,43,6,17,00,4E,00,8D,00,00,00
11580,standard,42,8,00,00,00,00,00,00,01,01
11594,standard,46,8,24,00,00,00,48,01,4B,01
11608,standard,47,8,00,00,00,00,00,00,00,00
11622,standard,43,6,17,00,4E,00,8D,00,00,00
11636,standard,42,8,00,00,00,00,00,00,01,01
11650,standard,46,8,28,00,00,00,41,01,4D,01
11666,standard,43,6,17,00,4E,00,8D,00,00,00
11680,standard,42,8,00,00,00,00,00,00,01,01
11694,standard,46,8,24,00,00,00,43,01,4D,01
11708,standard,47,8,00,00,00,00,00,00,00,00
11722,standard,43,6,17,00,4E,00,8D,00,00,00
11736,standard,42,8,00,00,00,00,00,00,01,01
11750,standard,46,8,27,00,00,00,46,01,4D,01
11764,standard,43,6,17,00,4E,00,8D,00,00,00
11778,standard,42,8,00,00,00,00,00,00,01,01
11792,standard,46,8,22,00,00,00,44,01,4B,01
11808,standard,47,8,00,00,00,00,00,00,00,00
11822,standard,43,6,17,00,4E,00,8D,00,00,00
11836,standard,42,8,00,00,00,00,00,00,01,01
11850,standard,46,8,24,00,00,00,4A,01,4A,01
11864,standard,43,6,17,00,4E,00,8D,00,00,00
11878,standard,42,8,00,00,00,00,00,00,01,01
11892,standard,46,8,24,00,00,00,40,01,4B,01
11906,standard,47,8,00,00,00,00,00,00,00,00
11920,standard,43,6,17,00,4E,00,8D,00,00,00
11933,standard,42,8,00,00,00,00,00,00,01,01
11947,standard,46,8,24,00,00,00,45,01,4C,01
11964,standard,43,6,17,00,4E,00,8D,00,00,00
11978,standard,42,8,00,00,00,00,00,00,01,01
11992,standard,46,8,26,00,00,00,48,01,4C,01
12006,standard,47,8,00,00,00,00,00,00,00,00
12019,standard,43,6,17,00,4E,00,8D,00,00,00
12033,standard,42,8,00,00,00,00,00,00,01,01
12047,standard,46,8,2A,00,00,00,43,01,4C,01
12061,standard,47,8,00,00,00,00,00,00,00,00
12075,standard,43,6,17,00,4E,00,8D,00,00,00
12089,standard,42,8,00,00,00,00,00,00,01,01
12106,standard,46,8,24,00,00,00,4C,01,4B,01
12119,standard,43,6,17,00,4E,00,8D,00,00,00
12133,standard,42,8,00,00,00,00,00,00,01,01
12147,standard,46,8,29,00,00,00,3B,01,4C,01
12161,standard,47,8,00,00,00,00,00,00,00,00
12175,standard,43,6,17,00,4E,00,8D,00,00,00
12189,standard,42,8,00,00,00,00,00,00,01,01
12203,standard,46,8,29,00,00,00,46,01,48,01
12217,standard,43,6,17,00,4E,00,8D,00,00,00
12231,standard,42,8,00,00,00,00,00,00,01,01
12247,standard,46,8,25,00,00,00,43,01,53,01
12261,standard,47,8,00,00,00,00,00,00,00,00
12275,standard,43,6,17,00,4E,00,8D,00,00,00
12289,standard,42,8,00,00,00,00,00,00,01,01
12303,standard,46,8,28,00,00,00,48,01,4C,01
12317,standard,43,6,17,00,4E,00,8D,00,00,00
12331,standard,42,8,00,00,00,00,00,00,01,01
12345,standard,46,8,27,00,00,00,48,01,4C,01
12359,standard,47,8,00,00,00,00,00,00,00,00
12373,standard,43,6,17,00,4E,00,8D,00,00,00
12396,standard,42,8,00,00,00,00,00,00,01,01
12410,standard,46,8,24,00,00,00,44,01,4D,01
12424,standard,43,6,17,00,4E,00,8D,00,00,00
12438,standard,42,8,00,00,00,00,00,00,01,01
12452,standard,46,8,22,00,00,00,3C,01,4B,01
12466,standard,47,8,00,00,00,00,00,00,00,00
12479,standard,43,6,17,00,4E,00,8D,00,00,00
12493,standard,42,8,00,00,00,00,00,00,01,01
12507,standard,46,8,26,00,00,00,46,01,49,01
12521,standard,43,6,17,00,4E,00,8D,00,00,00
12535,standard,42,8,00,00,00,00,00,00,01,01
12552,standard,46,8,25,00,00,00,47,01,4A,01
12566,standard,43,6,17,00,4E,00,8D,00,00,00
