tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
7001,standard,100,3,00,00,00,00,00,00,00,00
7047,standard,48,8,00,0B,06,00,00,00,00,00
7079,standard,47,8,10,27,20,4E,20,4E,E8,03
7112,standard,46,8,04,00,10,27,A6,01,5C,01
7145,standard,43,6,76,00,26,00,90,00,5C,01
7177,standard,42,8,00,00,00,00,00,00,03,01
7210,standard,48,8,00,0B,06,00,00,00,00,00
7242,standard,47,8,10,27,20,4E,20,4E,E8,03
7275,standard,46,8,04,00,10,27,A6,01,5C,01
7308,standard,100,3,00,00,00,27,A6,01,5C,01
7340,standard,48,8,00,0B,06,00,00,00,00,00
7375,standard,47,8,10,27,20,4E,20,4E,E8,03
7408,standard,46,8,05,00,10,27,A6,01,5C,01
7440,standard,43,6,76,00,26,00,90,00,5C,01
7473,standard,42,8,00,00,00,00,00,00,03,01
7505,standard,46,8,05,00,10,27,A6,01,5C,01
7538,standard,48,8,00,0B,06,00,00,00,00,00
7570,standard,43,6,76,00,26,00,90,00,5C,01
7603,standard,46,8,04,00,10,27,A6,01,5C,01
7635,standard,48,8,00,0B,06,00,00,00,00,00
7668,standard,43,6,76,00,26,00,90,00,5C,01
7700,standard,46,8,04,00,10,27,A6,01,5C,01
7732,standard,48,8,00,0B,06,00,00,00,00,00
7764,standard,43,6,76,00,26,00,90,00,5C,01
7797,standard,46,8,05,00,10,27,A6,01,5C,01
7829,standard,48,8,00,0B,06,00,00,00,00,00
7862,standard,43,6,76,00,26,00,90,00,5C,01
7894,standard,46,8,05,00,10,27,A6,01,5C,01
7927,standard,48,8,00,0B,06,00,00,00,00,00
7959,standard,43,6,76,00,26,00,90,00,5C,01
7992,standard,46,8,05,00,10,27,A6,01,5C,01
8025,standard,100,3,00,00,00,27,A6,01,5C,01
8060,standard,43,6,76,00,26,00,90,00,5C,01
8092,standard,47,8,10,27,20,4E,20,4E,E8,03
8125,standard,100,3,00,00,00,27,A4,01,5C,01
8157,standard,43,6,76,00,26,00,90,00,5C,01
8190,standard,47,8,10,27,20,4E,20,4E,E8,03
8222,standard,100,3,00,00,00,27,9B,01,5C,01
8255,standard,43,6,76,00,26,00,90,00,5C,01
8288,standard,47,8,10,27,20,4E,20,4E,E8,03
8320,standard,100,3,00,00,00,27,9C,01,5C,01
8353,standard,46,8,05,00,10,27,9C,01,5C,01
8388,standard,47,8,10,27,20,4E,20,4E,E8,03
8420,standard,100,3,00,00,00,27,9C,01,5C,01
8453,standard,43,6,76,00,26,00,90,00,5C,01
8486,standard,47,8,10,27,20,4E,20,4E,E8,03
8518,standard,100,3,00,00,00,27,9C,01,5C,01
8550,standard,46,8,05,00,10,27,9C,01,5C,01
8583,standard,47,8,10,27,20,4E,20,4E,E8,03
8625,standard,100,3,00,00,00,27,9C,01,5C,01
8664,standard,46,8,04,00,10,27,9C,01,5C,01
8697,standard,48,8,00,0B,06,00,00,00,00,00
8729,standard,100,3,00,00,00,27,9D,01,5C,01
8764,standard,46,8,05,00,10,27,9D,01,5C,01
8797,standard,48,8,00,0B,06,00,00,00,00,00
8829,standard,48,8,00,0B,06,00,00,00,00,00
8862,standard,46,8,05,00,10,27,9D,01,5C,01
8894,standard,48,8,00,0B,06,00,00,00,00,00
8927,standard,48,8,00,0B,06,00,00,00,00,00
8959,standard,48,8,00,0B,06,00,00,00,00,00
