tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6960,standard,46,8,05,00,00,0,F5,00,DB,0
6995,standard,43,6,30,00,4E,0,95,00,DB,0
7025,standard,42,8,00,00,00,0,00,00,01,1
7052,standard,48,8,0A,0B,01,0,00,00,00,0
7080,standard,47,8,00,00,00,0,00,00,00,0
7107,standard,46,8,05,00,00,0,F4,00,DC,0
7135,standard,43,6,30,00,4E,0,95,00,DC,0
7163,standard,42,8,00,00,00,0,00,00,01,1
7190,standard,48,8,0A,0B,01,0,00,00,00,0
7218,standard,47,8,00,00,00,0,00,00,00,0
7248,standard,46,8,04,00,00,0,F4,00,DC,0
7276,standard,43,6,30,00,4E,0,95,00,DC,0
7303,standard,42,8,00,00,00,0,00,00,01,1
7331,standard,48,8,0A,0B,01,0,00,00,00,0
7358,standard,47,8,00,00,00,0,00,00,00,0
7386,standard,43,6,30,00,4E,0,95,00,DB,0
7413,standard,47,8,00,00,00,0,00,00,00,0
7441,standard,48,8,0A,0B,01,0,00,00,00,0
7468,standard,47,8,00,00,00,0,00,00,00,0
7496,standard,48,8,0A,0B,01,0,00,00,00,0
7523,standard,46,8,05,00,00,0,F3,00,DC,0
7554,standard,48,8,0A,0B,01,0,00,00,00,0
7581,standard,46,8,05,00,00,0,F3,00,DC,0
7608,standard,48,8,0A,0B,01,0,00,00,00,0
7645,standard,43,6,30,00,4E,0,95,00,DC,0
7682,standard,47,8,00,00,00,0,00,00,00,0
7710,standard,48,8,0A,0B,01,0,00,00,00,0
7737,standard,47,8,00,00,00,0,00,00,00,0
7765,standard,48,8,0A,0B,01,0,00,00,00,0
7792,standard,46,8,05,00,00,0,F3,00,DC,0
7820,standard,48,8,0A,0B,01,0,00,00,00,0
7850,standard,43,6,30,00,4E,0,95,00,DC,0
7878,standard,48,8,0A,0B,01,0,00,00,00,0
7905,standard,43,6,30,00,4E,0,95,00,DC,0
7933,standard,46,8,05,00,00,0,F3,00,DC,0
7960,standard,48,8,0A,0B,01,0,00,00,00,0
7988,standard,48,8,0A,0B,01,0,00,00,00,0
8015,standard,47,8,00,00,00,0,00,00,00,0
8043,standard,48,8,0A,0B,01,0,00,00,00,0
8070,standard,46,8,04,00,00,0,F3,00,DC,0
8098,standard,48,8,0A,0B,01,0,00,00,00,0
8126,standard,46,8,05,00,00,0,F3,00,DC,0
8156,standard,48,8,0A,0B,01,0,00,00,00,0
8183,standard,43,6,30,00,4E,0,95,00,DC,0
8211,standard,47,8,00,00,00,0,00,00,00,0
