tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
80287,standard,48,8,0A,00,01,0,00,00,00,0
80339,standard,46,8,06,00,00,0,F9,00,DD,0
80374,standard,47,8,00,00,00,0,00,00,00,0
80404,standard,48,8,0A,70,01,0,00,00,00,0
80434,standard,46,8,05,00,00,0,F9,00,DD,0
80464,standard,48,8,0A,70,01,0,00,00,00,0
80506,standard,47,8,00,00,00,0,00,00,00,0
80551,standard,46,8,05,00,00,0,F8,00,DD,0
80583,standard,48,8,0A,70,01,0,00,00,00,0
80613,standard,47,8,00,00,00,0,00,00,00,0
80643,standard,46,8,06,00,00,0,F8,00,DD,0
80672,standard,48,8,0A,70,01,0,00,00,00,0
80702,standard,47,8,00,00,00,0,00,00,00,0
80732,standard,46,8,05,00,00,0,FA,00,DC,0
80761,standard,48,8,0A,70,01,0,00,00,00,0
80791,standard,47,8,00,00,00,0,00,00,00,0
80821,standard,48,8,0A,70,01,0,00,00,00,0
80850,standard,48,8,0A,70,01,0,00,00,00,0
80882,standard,46,8,05,00,00,0,F9,00,DD,0
80912,standard,48,8,0A,70,01,0,00,00,00,0
80942,standard,48,8,0A,70,01,0,00,00,00,0
80971,standard,47,8,00,00,00,0,00,00,00,0
81001,standard,48,8,0A,70,01,0,00,00,00,0
81031,standard,46,8,05,00,00,0,FA,00,DD,0
81060,standard,48,8,0A,70,01,0,00,00,00,0
81090,standard,48,8,0A,70,01,0,00,00,00,0
81120,standard,47,8,00,00,00,0,00,00,00,0
81149,standard,48,8,0A,70,01,0,00,00,00,0
81179,standard,46,8,05,00,00,0,FE,00,DD,0
81211,standard,48,8,0A,70,01,0,00,00,00,0
81241,standard,48,8,0A,70,01,0,00,00,00,0
81271,standard,47,8,00,00,00,0,00,00,00,0
81300,standard,48,8,0A,70,01,0,00,00,00,0
81330,standard,46,8,04,00,00,0,FD,00,DD,0
81367,standard,48,8,0A,70,01,0,00,00,00,0
81397,standard,48,8,0A,70,01,0,00,00,00,0
81427,standard,47,8,00,00,00,0,00,00,00,0
81457,standard,48,8,0A,70,01,0,00,00,00,0
81486,standard,46,8,05,00,00,0,FD,00,DD,0
81519,standard,48,8,0A,70,01,0,00,00,00,0
81548,standard,48,8,0A,70,01,0,00,00,00,0
81578,standard,47,8,00,00,00,0,00,00,00,0
81607,standard,48,8,0A,70,01,0,00,00,00,0
81637,standard,46,8,05,00,00,0,FB,00,DD,0
81667,standard,47,8,00,00,00,0,00,00,00,0
81697,standard,48,8,0A,70,01,0,00,00,00,0
81726,standard,46,8,05,00,00,0,FB,00,DC,0
81756,standard,48,8,0A,70,01,0,00,00,00,0
81786,standard,48,8,0A,70,01,0,00,00,00,0
81818,standard,47,8,00,00,00,0,00,00,00,0
81848,standard,48,8,0A,70,01,0,00,00,00,0
81877,standard,46,8,06,00,00,0,FB,00,DC,0
81907,standard,48,8,0A,70,01,0,00,00,00,0
81937,standard,48,8,0A,70,01,0,00,00,00,0
81966,standard,47,8,00,00,00,0,00,00,00,0
81996,standard,48,8,0A,70,01,0,00,00,00,0
82026,standard,46,8,06,00,00,0,FA,00,DC,0
82055,standard,48,8,0A,70,01,0,00,00,00,0
82085,standard,48,8,0A,70,01,0,00,00,00,0
82117,standard,47,8,00,00,00,0,00,00,00,0
82147,standard,48,8,0A,70,01,0,00,00,00,0
82176,standard,46,8,06,00,00,0,FB,00,DC,0
82206,standard,48,8,0A,70,01,0,00,00,00,0
82236,standard,48,8,0A,70,01,0,00,00,00,0
82266,standard,47,8,00,00,00,0,00,00,00,0
82296,standard,48,8,0A,70,01,0,00,00,00,0
82325,standard,46,8,05,00,00,0,F8,00,DC,0
82362,standard,48,8,0A,70,01,0,00,00,00,0
82392,standard,48,8,0A,70,01,0,00,00,00,0
82422,standard,47,8,00,00,00,0,00,00,00,0
82454,standard,48,8,0A,70,01,0,00,00,00,0
82484,standard,46,8,06,00,00,0,F8,00,DC,0
