tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6970,standard,48,8,0A,11,02,00,00,00,00,00
7001,standard,47,8,00,00,20,4E,20,4E,00,00
7026,standard,46,8,C9,05,10,27,3B,01,1D,01
7048,standard,43,6,4E,00,4E,00,93,00,1D,01
7070,standard,42,8,00,00,00,00,00,00,02,01
7093,standard,48,8,0A,11,02,00,00,00,00,00
7115,standard,47,8,00,00,20,4E,20,4E,00,00
7146,standard,46,8,D1,05,10,27,3B,01,1D,01
7168,standard,43,6,4E,00,4E,00,93,00,1D,01
7191,standard,42,8,00,00,00,00,00,00,02,01
7213,standard,48,8,0A,11,02,00,00,00,00,00
7236,standard,47,8,00,00,20,4E,20,4E,00,00
7258,standard,46,8,CC,05,10,27,3F,01,1D,01
7281,standard,43,6,4E,00,4E,00,93,00,1D,01
7303,standard,42,8,00,00,00,00,00,00,02,01
7326,standard,48,8,0A,11,02,00,00,00,00,00
7349,standard,47,8,00,00,20,4E,20,4E,00,00
7373,standard,43,6,4E,00,4E,00,93,00,1D,01
7396,standard,48,8,0A,11,02,00,00,00,00,00
7419,standard,43,6,4E,00,4E,00,93,00,1D,01
7441,standard,48,8,0A,11,02,00,00,00,00,00
7463,standard,46,8,C7,05,10,27,3B,01,1D,01
7486,standard,48,8,0A,11,02,00,00,00,00,00
7509,standard,46,8,D1,05,10,27,3B,01,1D,01
7531,standard,48,8,0A,11,02,00,00,00,00,00
7554,standard,47,8,00,00,20,4E,20,4E,00,00
7577,standard,43,6,4E,00,4E,00,93,00,1D,01
7599,standard,47,8,00,00,20,4E,20,4E,00,00
7624,standard,43,6,4E,00,4E,00,93,00,1D,01
7647,standard,47,8,00,00,20,4E,20,4E,00,00
7669,standard,43,6,4E,00,4E,00,93,00,1D,01
7692,standard,48,8,0A,11,02,00,00,00,00,00
7714,standard,46,8,C8,05,10,27,3F,01,1B,01
7737,standard,48,8,0A,11,02,00,00,00,00,00
7759,standard,46,8,CD,05,10,27,3F,01,1B,01
7781,standard,48,8,0A,11,02,00,00,00,00,00
7804,standard,47,8,00,00,20,4E,20,4E,00,00
7827,standard,43,6,4E,00,4E,00,93,00,1B,01
7851,standard,47,8,00,00,20,4E,20,4E,00,00
7874,standard,43,6,4E,00,4E,00,93,00,1B,01
7896,standard,47,8,00,00,20,4E,20,4E,00,00
7919,standard,43,6,4E,00,4E,00,93,00,1D,01
7941,standard,48,8,0A,11,02,00,00,00,00,00
7964,standard,43,6,4E,00,4E,00,93,00,1D,01
7987,standard,48,8,0A,11,02,00,00,00,00,00
8009,standard,46,8,CC,05,10,27,41,01,1B,01
8031,standard,48,8,0A,11,02,00,00,00,00,00
8054,standard,46,8,CB,05,10,27,41,01,1B,01
8077,standard,48,8,0A,11,02,00,00,00,00,00
8102,standard,47,8,00,00,20,4E,20,4E,00,00
8124,standard,43,6,4E,00,4E,00,93,00,1B,01
8147,standard,47,8,00,00,20,4E,20,4E,00,00
8169,standard,43,6,4E,00,4E,00,93,00,1B,01
8192,standard,48,8,0A,11,02,00,00,00,00,00
8214,standard,43,6,4E,00,4E,00,93,00,19,01
8237,standard,48,8,0A,11,02,00,00,00,00,00
8259,standard,46,8,C7,05,10,27,41,01,19,01
8282,standard,48,8,0A,11,02,00,00,00,00,00
8304,standard,46,8,C9,05,10,27,41,01,19,01
8329,standard,48,8,0A,11,02,00,00,00,00,00
8352,standard,47,8,00,00,20,4E,20,4E,00,00
8374,standard,43,6,4E,00,4E,00,93,00,19,01
8397,standard,47,8,00,00,20,4E,20,4E,00,00
8419,standard,43,6,4E,00,4E,00,93,00,19,01
8442,standard,47,8,00,00,20,4E,20,4E,00,00
8464,standard,43,6,4E,00,4E,00,93,00,19,01
8487,standard,48,8,0A,11,02,00,00,00,00,00
8509,standard,46,8,CB,05,10,27,40,01,19,01
8532,standard,48,8,0A,11,02,00,00,00,00,00
8557,standard,46,8,C8,05,10,27,40,01,19,01
8579,standard,48,8,0A,11,02,00,00,00,00,00
