tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
10848,standard,43,6,26,00,4E,00,90,00,00,0
10867,standard,42,8,00,00,00,00,00,00,01,1
10897,standard,43,6,26,00,4E,00,90,00,01,1
10909,standard,42,8,00,00,00,00,00,00,01,1
10947,standard,43,6,26,00,4E,00,90,00,01,1
10959,standard,42,8,00,00,00,00,00,00,01,1
10997,standard,43,6,26,00,4E,00,90,00,01,1
11009,standard,42,8,00,00,00,00,00,00,01,1
11047,standard,43,6,26,00,4E,00,8F,00,01,1
11059,standard,42,8,00,00,00,00,00,00,01,1
11097,standard,43,6,26,00,4E,00,8F,00,01,1
11109,standard,42,8,00,00,00,00,00,00,01,1
11148,standard,43,6,26,00,4E,00,8F,00,01,1
11159,standard,42,8,00,00,00,00,00,00,01,1
11198,standard,43,6,26,00,4E,00,8F,00,01,1
11209,standard,42,8,00,00,00,00,00,00,01,1
11248,standard,43,6,26,00,4E,00,8F,00,01,1
11259,standard,42,8,00,00,00,00,00,00,01,1
11298,standard,43,6,26,00,4E,00,8F,00,01,1
11309,standard,42,8,00,00,00,00,00,00,01,1
11348,standard,43,6,26,00,4E,00,8F,00,01,1
11359,standard,42,8,00,00,00,00,00,00,01,1
11398,standard,43,6,26,00,4E,00,8F,00,01,1
11409,standard,42,8,00,00,00,00,00,00,01,1
11448,standard,43,6,26,00,4E,00,8F,00,01,1
11459,standard,42,8,00,00,00,00,00,00,01,1
11498,standard,43,6,26,00,4E,00,8F,00,01,1
11512,standard,42,8,00,00,00,00,00,00,01,1
11548,standard,43,6,26,00,4E,00,8F,00,01,1
11559,standard,42,8,00,00,00,00,00,00,01,1
11598,standard,43,6,26,00,4E,00,8F,00,01,1
11609,standard,42,8,00,00,00,00,00,00,01,1
11648,standard,43,6,26,00,4E,00,8F,00,01,1
11659,standard,42,8,00,00,00,00,00,00,01,1
11698,standard,43,6,26,00,4E,00,8F,00,01,1
11709,standard,42,8,00,00,00,00,00,00,01,1
11748,standard,43,6,26,00,4E,00,8F,00,01,1
11775,standard,42,8,00,00,00,00,00,00,01,1
11798,standard,43,6,26,00,4E,00,8F,00,01,1
11810,standard,42,8,00,00,00,00,00,00,01,1
11849,standard,43,6,26,00,4E,00,8F,00,01,1
11860,standard,42,8,00,00,00,00,00,00,01,1
11899,standard,43,6,26,00,4E,00,8F,00,01,1
11910,standard,42,8,00,00,00,00,00,00,01,1
11949,standard,43,6,26,00,4E,00,8F,00,01,1
11960,standard,42,8,00,00,00,00,00,00,01,1
11999,standard,43,6,26,00,4E,00,8F,00,01,1
12012,standard,42,8,00,00,00,00,00,00,01,1
12049,standard,43,6,26,00,4E,00,8F,00,01,1
12060,standard,42,8,00,00,00,00,00,00,01,1
12099,standard,43,6,26,00,4E,00,8F,00,01,1
12110,standard,42,8,00,00,00,00,00,00,01,1
12149,standard,43,6,26,00,4E,00,8F,00,01,1
12160,standard,42,8,00,00,00,00,00,00,01,1
12199,standard,43,6,26,00,4E,00,8F,00,01,1
12210,standard,42,8,00,00,00,00,00,00,01,1
12249,standard,43,6,26,00,4E,00,8F,00,01,1
12263,standard,42,8,00,00,00,00,00,00,01,1
12299,standard,43,6,26,00,4E,00,8F,00,01,1
12310,standard,42,8,00,00,00,00,00,00,01,1
