tempoDoSistema,power,motor_power,torque,motor_rpm,current,inverter_temp,motor_temp,accelerator,ready_to_drive
133.623,9795.0,6962.0,49.90000000000009,1331.0,77.70000000000005,30.3,42.2,41.568627450980394,1
133.721,10468.0,7327.0,49.799999999999955,1403.0,76.40000000000009,30.3,42.2,41.568627450980394,1
134.473,10406.0,8497.0,51.0,1588.0,77.70000000000005,30.3,42.2,41.568627450980394,1
134.57,11194.0,9110.0,53.799999999999955,1616.0,80.29999999999995,30.3,42.3,41.568627450980394,1
134.671,11471.0,9151.0,51.59999999999991,1693.0,80.29999999999995,30.3,42.3,41.568627450980394,1
134.768,11048.0,9056.0,52.200000000000045,1654.0,80.29999999999995,30.3,42.3,41.568627450980394,1
134.867,11135.0,9538.0,54.5,1668.0,81.5,30.3,42.3,41.568627450980394,1
134.967,10661.0,8637.0,47.299999999999955,1740.0,79.90000000000009,30.3,42.3,41.568627450980394,1
135.721,11745.0,9312.0,46.799999999999955,1899.0,78.59999999999991,30.3,42.3,41.568627450980394,1
135.841,11557.0,9810.0,46.700000000000045,2002.0,78.59999999999991,30.3,42.3,41.568627450980394,1
135.941,11241.0,10043.0,49.299999999999955,1944.0,78.59999999999991,30.3,42.3,41.568627450980394,1
136.039,11514.0,10235.0,48.200000000000045,2025.0,78.59999999999991,30.3,42.3,41.568627450980394,1
136.169,12394.0,10302.0,48.799999999999955,2012.0,78.59999999999991,30.3,42.3,41.568627450980394,1
136.27,11075.0,9270.0,46.90000000000009,1886.0,69.29999999999995,30.4,42.6,41.568627450980394,1
136.367,10215.0,8487.0,45.700000000000045,1772.0,69.29999999999995,30.4,42.6,41.568627450980394,1
136.465,10830.0,9076.0,48.299999999999955,1790.0,69.29999999999995,30.4,42.6,41.568627450980394,1
136.563,9942.0,8674.0,44.90000000000009,1844.0,69.29999999999995,30.4,42.6,41.568627450980394,1
136.663,10202.0,9067.0,45.40000000000009,1906.0,69.29999999999995,30.4,42.6,41.568627450980394,1
136.76,12438.0,10431.0,47.200000000000045,2106.0,69.29999999999995,30.4,42.6,41.568627450980394,1
137.465,10318.0,9113.0,44.700000000000045,1943.0,82.90000000000009,30.4,43.0,41.568627450980394,1
137.563,10648.0,9733.0,48.40000000000009,1917.0,82.90000000000009,30.4,43.0,59.69176775768673,1
137.668,10471.0,8602.0,43.700000000000045,1876.0,82.90000000000009,30.4,43.0,59.69176775768673,1
137.765,10089.0,8947.0,45.5,1877.0,82.90000000000009,30.4,43.0,59.69176775768673,1
137.963,10457.0,9679.0,46.200000000000045,1997.0,62.90000000000009,30.4,43.5,59.69176775768673,1
138.06,9656.0,8978.0,43.0,1990.0,62.90000000000009,30.4,43.5,59.69176775768673,1
138.651,7978.0,7353.0,34.0,2059.0,52.799999999999955,30.4,43.5,59.69176775768673,1
139.208,360.0,219.0,1.0,1938.0,5.399999999999977,30.4,43.6,59.69176775768673,1
139.308,45.0,-149.0,-0.7999999999999545,1884.0,5.399999999999977,30.4,43.6,59.69176775768673,1
139.406,428.0,449.0,2.2999999999999545,1825.0,5.399999999999977,30.4,43.6,59.69176775768673,1
139.504,321.0,-201.0,-1.1000000000000227,1804.0,53.5,30.5,43.6,59.69176775768673,1
139.612,666.0,282.0,1.5,1767.0,53.5,30.5,43.6,59.69176775768673,1
139.723,2301.0,2458.0,12.299999999999955,1904.0,53.5,30.5,43.6,59.69176775768673,1
139.82,7123.0,6585.0,33.90000000000009,1851.0,53.5,30.5,43.6,59.69176775768673,1
139.921,9577.0,8393.0,41.59999999999991,1924.0,53.5,30.5,43.6,59.69176775768673,1
140.051,11326.0,10195.0,50.59999999999991,1920.0,89.90000000000009,30.5,43.8,59.69176775768673,1
140.149,11021.0,9543.0,48.200000000000045,1889.0,89.90000000000009,30.5,43.8,59.69176775768673,1
140.249,11138.0,10030.0,50.0,1914.0,89.90000000000009,30.5,43.8,59.69176775768673,1
140.347,12021.0,10340.0,51.5,1915.0,93.0,30.5,44.0,59.69176775768673,1
140.445,12377.0,10377.0,50.90000000000009,1945.0,93.0,30.5,44.0,59.69176775768673,1
141.215,13394.0,11508.0,50.700000000000045,2164.0,89.5,30.5,44.1,59.69176775768673,1
141.315,11647.0,11227.0,48.59999999999991,2204.0,89.79999999999995,30.5,44.2,59.69176775768673,1
141.446,10777.0,10151.0,43.200000000000045,2239.0,89.79999999999995,30.5,44.2,59.69176775768673,1
141.544,10580.0,10580.0,44.90000000000009,2249.0,89.79999999999995,30.5,44.2,59.69176775768673,1
141.644,11117.0,10935.0,45.700000000000045,2283.0,81.40000000000009,30.5,44.6,59.69176775768673,1
141.742,11373.0,10325.0,42.799999999999955,2299.0,81.40000000000009,30.5,44.6,59.69176775768673,1
141.839,11041.0,10018.0,40.90000000000009,2335.0,81.40000000000009,30.5,44.6,59.69176775768673,1
141.939,9716.0,9133.0,37.0,2353.0,80.90000000000009,30.4,45.8,59.69176775768673,1
142.037,9924.0,9305.0,37.700000000000045,2353.0,67.20000000000005,30.4,45.8,59.69176775768673,1
142.694,7831.0,8249.0,32.09999999999991,2452.0,51.700000000000045,30.4,45.4,59.69176775768673,1
142.792,7979.0,7834.0,30.299999999999955,2464.0,51.700000000000045,30.4,45.4,59.69176775768673,1
142.89,8238.0,7781.0,30.0,2470.0,51.700000000000045,30.4,45.4,59.69176775768673,1
142.99,8675.0,8060.0,31.0,2479.0,64.40000000000009,30.5,45.5,59.69176775768673,1
143.088,8200.0,7785.0,29.59999999999991,2507.0,64.40000000000009,30.5,45.5,59.69176775768673,1
143.186,7402.0,8596.0,32.59999999999991,2515.0,64.40000000000009,30.5,45.5,59.69176775768673,1
143.286,7775.0,8338.0,31.5,2521.0,64.40000000000009,30.5,45.5,59.69176775768673,1
143.384,7132.0,7492.0,28.09999999999991,2540.0,64.40000000000009,30.5,45.5,59.69176775768673,1
143.503,5932.0,7005.0,26.200000000000045,2544.0,46.200000000000045,30.5,44.8,59.69176775768673,1
143.604,3153.0,4257.0,16.100000000000023,2521.0,27.90000000000009,30.6,44.9,59.69176775768673,1
143.799,-230.0,1033.0,3.8999999999999773,2488.0,2.5,30.6,45.1,59.69176775768673,1
143.831,94.0,728.0,2.7999999999999545,2468.0,2.5,30.6,45.1,59.69176775768673,1
143.932,-126.0,233.0,0.8999999999999773,2442.0,-2.7999999999999545,30.6,45.8,59.69176775768673,1
144.029,-596.0,157.0,0.6000000000000227,2395.0,1.2000000000000455,30.6,45.9,59.69176775768673,1
144.685,-390.0,147.0,0.6000000000000227,2172.0,-1.1000000000000227,30.6,45.8,59.69176775768673,1
144.783,-187.0,393.0,1.7000000000000455,2131.0,-1.1000000000000227,30.6,45.8,59.69176775768673,1
144.881,153.0,12.0,0.0,2083.0,2.5,30.6,45.8,59.69176775768673,1
144.981,-81.0,-37.0,-0.20000000000004547,2033.0,2.5,30.6,45.8,59.69176775768673,1
145.079,-35.0,135.0,0.6000000000000227,2004.0,2.5,30.6,45.8,59.69176775768673,1
145.177,246.0,43.0,0.20000000000004547,1964.0,2.5,30.6,45.8,59.69176775768673,1
145.284,-208.0,354.0,1.7000000000000455,1929.0,2.2000000000000455,30.5,46.0,59.69176775768673,1
145.39,144.0,1.0,0.0,1909.0,2.2000000000000455,30.5,46.0,59.69176775768673,1
145.882,10052.0,8840.0,43.299999999999955,1946.0,33.90000000000009,30.6,45.4,59.69176775768673,1
146.079,11996.0,11128.0,52.40000000000009,2025.0,80.59999999999991,30.6,45.7,59.69176775768673,1
146.177,12475.0,10929.0,50.59999999999991,2062.0,80.59999999999991,30.6,45.7,59.69176775768673,1
146.277,11932.0,10694.0,49.59999999999991,2056.0,98.5,30.8,46.0,59.69176775768673,1
146.375,12475.0,11221.0,52.200000000000045,2050.0,98.5,30.8,46.0,59.69176775768673,1
146.472,11836.0,11001.0,50.40000000000009,2083.0,98.5,30.8,46.0,59.69176775768673,1
146.573,12815.0,10455.0,47.40000000000009,2102.0,98.5,30.8,46.0,59.69176775768673,1
146.67,10786.0,10205.0,45.5,2138.0,87.59999999999991,30.8,46.0,59.69176775768673,1
147.447,6889.0,6338.0,26.299999999999955,2298.0,40.700000000000045,30.9,46.9,59.69176775768673,1
147.545,6494.0,6401.0,26.59999999999991,2291.0,42.90000000000009,30.9,47.4,59.69176775768673,1
147.873,4842.0,5249.0,23.100000000000023,2162.0,45.200000000000045,30.9,47.4,59.69176775768673,1
147.973,4364.0,4699.0,20.899999999999977,2146.0,45.200000000000045,30.9,47.4,59.69176775768673,1
148.37,4926.0,4499.0,20.5,2088.0,31.0,30.9,47.0,59.69176775768673,1
148.467,5318.0,4407.0,19.200000000000045,2188.0,31.0,30.9,47.0,59.69176775768673,1
148.567,4467.0,4961.0,22.200000000000045,2132.0,39.09999999999991,30.9,47.0,0.3906309605554284,251
148.665,4645.0,5397.0,24.09999999999991,2135.0,39.09999999999991,30.9,47.0,0.3906309605554284,251
148.763,5627.0,5599.0,25.0,2132.0,64.0,30.9,47.3,0.3906309605554284,251
148.861,7825.0,7043.0,31.299999999999955,2146.0,64.0,30.9,47.3,0.3906309605554284,251
148.962,8032.0,8329.0,36.299999999999955,2185.0,64.5,30.9,47.0,0.3906309605554284,251
149.731,1362.0,1091.0,5.2000000000000455,1997.0,2.3999999999999773,30.9,47.4,0.3906309605554284,251
149.861,524.0,509.0,2.3999999999999773,1975.0,2.3999999999999773,30.9,47.4,0.3906309605554284,251
149.961,-44.0,564.0,2.7000000000000455,1967.0,2.3999999999999773,30.9,47.4,0.3906309605554284,251
150.059,-189.0,-67.0,-0.39999999999997726,2012.0,2.3999999999999773,30.9,47.4,0.3906309605554284,251
150.157,510.0,205.0,0.8999999999999773,1976.0,2.3999999999999773,30.9,47.4,0.3906309605554284,251
150.257,518.0,804.0,3.8999999999999773,1960.0,2.3999999999999773,30.9,47.4,0.3906309605554284,251
150.355,326.0,460.0,2.1000000000000227,2011.0,3.7999999999999545,30.9,47.4,0.3906309605554284,251
151.011,3227.0,3136.0,17.200000000000045,1737.0,12.5,31.0,47.6,0.3906309605554284,251
151.108,6752.0,5855.0,30.700000000000045,1818.0,12.5,31.0,47.6,0.3906309605554284,251
151.227,8883.0,7534.0,40.09999999999991,1791.0,12.5,31.0,47.6,0.3906309605554284,251
151.324,7687.0,6587.0,34.90000000000009,1799.0,48.90000000000009,31.0,47.8,0.3906309605554284,251
151.422,8372.0,7222.0,37.59999999999991,1833.0,48.90000000000009,31.0,47.8,0.3906309605554284,251
151.552,8283.0,6881.0,34.700000000000045,1888.0,48.90000000000009,31.0,47.8,0.3906309605554284,251
151.653,7924.0,6802.0,33.299999999999955,1949.0,48.90000000000009,31.0,47.8,0.3906309605554284,251
151.75,7169.0,6112.0,30.799999999999955,1894.0,48.90000000000009,31.0,47.8,0.3906309605554284,251
151.955,7433.0,6065.0,30.5,1897.0,52.299999999999955,31.0,47.8,0.3906309605554284,251
152.251,7114.0,5898.0,30.59999999999991,1834.0,50.40000000000009,30.9,47.9,0.3906309605554284,251
152.348,6263.0,5259.0,27.40000000000009,1832.0,41.59999999999991,30.9,47.8,0.3906309605554284,251
152.446,5061.0,4646.0,24.0,1848.0,37.5,30.9,47.9,0.3906309605554284,251
153.103,6037.0,4828.0,23.700000000000045,1941.0,34.90000000000009,31.0,48.1,0.3906309605554284,251
153.2,5685.0,4744.0,23.799999999999955,1899.0,34.90000000000009,31.0,48.1,0.3906309605554284,251
153.3,5938.0,4926.0,25.59999999999991,1837.0,34.90000000000009,31.0,48.1,0.3906309605554284,251
153.398,5833.0,4799.0,25.799999999999955,1771.0,43.09999999999991,31.1,48.4,0.3906309605554284,251
153.496,5487.0,4209.0,23.0,1744.0,43.09999999999991,31.1,48.4,0.3906309605554284,251
153.603,4227.0,3747.0,20.399999999999977,1749.0,43.09999999999991,31.1,48.4,0.3906309605554284,251
153.711,4533.0,4770.0,24.90000000000009,1823.0,43.09999999999991,31.1,48.4,0.3906309605554284,251
153.809,6579.0,6175.0,30.59999999999991,1926.0,43.09999999999991,31.1,48.4,0.3906309605554284,251
153.909,8326.0,7231.0,35.700000000000045,1929.0,60.799999999999955,31.1,48.5,0.3906309605554284,251
154.04,10475.0,9322.0,45.799999999999955,1942.0,65.09999999999991,31.1,48.5,0.3906309605554284,251
154.696,11861.0,10120.0,48.299999999999955,1999.0,93.70000000000005,31.1,48.3,0.3906309605554284,251
154.794,11649.0,9976.0,47.299999999999955,2013.0,93.70000000000005,31.1,48.3,0.3906309605554284,251
154.894,12362.0,10665.0,49.59999999999991,2053.0,99.70000000000005,31.0,49.4,0.3906309605554284,251
155.0,13598.0,11181.0,50.90000000000009,2096.0,99.70000000000005,31.0,49.4,0.3906309605554284,251
155.111,12569.0,11009.0,49.40000000000009,2126.0,99.70000000000005,31.0,49.4,0.3906309605554284,251
155.208,12943.0,11426.0,50.299999999999955,2168.0,99.70000000000005,31.0,49.4,0.3906309605554284,251
155.308,12085.0,11966.0,51.799999999999955,2202.0,99.70000000000005,31.0,49.4,0.3906309605554284,251
155.439,12498.0,10911.0,46.299999999999955,2247.0,95.0,31.1,49.1,0.3906309605554284,251
155.536,11167.0,10886.0,45.200000000000045,2296.0,95.0,31.1,49.1,0.3906309605554284,251
155.636,10459.0,10619.0,43.90000000000009,2306.0,95.0,31.1,49.1,0.3906309605554284,251
155.734,10520.0,10209.0,41.59999999999991,2339.0,95.0,31.1,49.1,0.3906309605554284,251
155.831,10115.0,9376.0,38.299999999999955,2336.0,79.0,31.0,49.3,0.3906309605554284,251
155.932,8444.0,7801.0,31.299999999999955,2376.0,63.40000000000009,31.0,49.3,0.3906309605554284,251
156.389,5962.0,6887.0,26.59999999999991,2464.0,44.0,31.4,49.6,0.3906309605554284,251
156.487,6596.0,7128.0,27.5,2475.0,44.0,31.4,49.6,0.3906309605554284,251
156.587,6931.0,7418.0,28.40000000000009,2491.0,56.700000000000045,31.4,48.1,0.3906309605554284,251
156.684,6741.0,7326.0,27.700000000000045,2521.0,56.700000000000045,31.4,48.1,0.3906309605554284,251
156.782,6690.0,7184.0,26.90000000000009,2541.0,56.700000000000045,31.4,48.1,0.3906309605554284,251
156.882,6713.0,7130.0,26.5,2560.0,56.700000000000045,31.4,48.1,0.3906309605554284,251
158.057,36.0,571.0,2.1000000000000227,2566.0,-0.8999999999999773,31.3,49.5,0.3906309605554284,251
158.155,-391.0,321.0,1.1000000000000227,2581.0,-0.8999999999999773,31.3,49.5,0.3906309605554284,251
158.187,26.0,790.0,2.8999999999999773,2579.0,-0.8999999999999773,31.3,49.5,0.3906309605554284,251
158.222,-379.0,-79.0,-0.2999999999999545,2554.0,-5.600000000000023,31.3,49.4,0.3906309605554284,251
158.777,-672.0,40.0,0.10000000000002274,2478.0,-1.7000000000000455,31.4,49.6,0.3906309605554284,251
158.907,-1069.0,427.0,1.6000000000000227,2477.0,-1.7000000000000455,31.4,49.6,0.3906309605554284,251
159.004,-837.0,-84.0,-0.39999999999997726,2463.0,-1.7000000000000455,31.4,49.6,0.3906309605554284,251
159.102,27.0,126.0,0.39999999999997726,2483.0,-1.7000000000000455,31.4,49.6,0.3906309605554284,251
159.725,-251.0,-57.0,-0.2999999999999545,2418.0,1.1000000000000227,31.4,49.8,0.3906309605554284,251
159.822,-56.0,128.0,0.5,2415.0,1.1000000000000227,31.4,49.8,0.3906309605554284,251
159.923,-324.0,187.0,0.7000000000000455,2431.0,-2.0,31.4,49.6,0.3906309605554284,251
160.02,354.0,447.0,1.7000000000000455,2415.0,-2.0,31.4,49.6,0.3906309605554284,251
160.118,169.0,243.0,0.8999999999999773,2432.0,-2.0,31.4,49.6,0.3906309605554284,251
160.215,-53.0,180.0,0.7000000000000455,2388.0,-2.0,31.4,49.6,0.3906309605554284,251
160.315,212.0,455.0,1.7999999999999545,2370.0,-5.399999999999977,31.4,49.9,0.3906309605554284,251
160.871,-114.0,26.0,0.10000000000002274,2349.0,-3.3999999999999773,31.4,49.8,0.3906309605554284,251
161.069,-83.0,124.0,0.39999999999997726,2388.0,-1.2999999999999545,31.4,49.9,0.3906309605554284,251
161.166,-129.0,78.0,0.2999999999999545,2313.0,-1.2999999999999545,31.4,49.9,0.3906309605554284,251
161.266,169.0,675.0,2.7000000000000455,2336.0,-2.3999999999999773,31.5,50.4,0.3906309605554284,251
161.364,-64.0,285.0,1.1000000000000227,2374.0,-2.3999999999999773,31.5,50.4,0.3906309605554284,251
161.462,-199.0,264.0,1.0,2313.0,-2.3999999999999773,31.5,50.4,0.3906309605554284,251
161.562,133.0,84.0,0.2999999999999545,2332.0,-1.7000000000000455,31.5,50.3,0.3906309605554284,251
161.659,33.0,268.0,1.1000000000000227,2291.0,-4.2999999999999545,31.5,50.3,0.3906309605554284,251
162.338,42.0,84.0,0.2999999999999545,2231.0,-1.2000000000000455,31.5,50.3,0.3906309605554284,251
162.786,-207.0,-9.0,-0.10000000000002274,2168.0,0.0,31.5,50.3,0.3906309605554284,251
162.883,62.0,-10.0,-0.10000000000002274,2145.0,0.0,31.5,50.3,0.3906309605554284,251
162.983,243.0,200.0,0.8999999999999773,2112.0,0.0,31.5,50.3,0.3906309605554284,251
163.211,105.0,130.0,0.6000000000000227,2001.0,0.0,31.5,50.3,0.3906309605554284,251
163.311,471.0,-17.0,-0.10000000000002274,1924.0,0.0,31.5,50.3,0.3906309605554284,251
163.409,277.0,-112.0,-0.6000000000000227,1890.0,0.0,31.5,50.3,0.3906309605554284,251
163.506,-36.0,-95.0,-0.6000000000000227,1801.0,2.7999999999999545,31.5,50.3,99.99847409781033,1
163.606,864.0,149.0,0.7999999999999545,1771.0,2.7999999999999545,31.5,50.3,99.99847409781033,1
163.703,363.0,-167.0,-1.0,1691.0,2.7999999999999545,31.5,50.3,99.99847409781033,1
163.801,530.0,-12.0,-0.10000000000002274,1627.0,2.7999999999999545,31.5,50.3,99.99847409781033,1
163.901,816.0,55.0,0.2999999999999545,1586.0,3.2999999999999545,31.5,50.0,99.99847409781033,1
164.457,703.0,-45.0,-0.39999999999997726,1233.0,3.1000000000000227,31.5,50.0,99.99847409781033,1
164.655,909.0,-4.0,-0.10000000000002274,1098.0,6.600000000000023,31.5,50.1,99.99847409781033,1
164.753,912.0,259.0,2.2999999999999545,1073.0,6.600000000000023,31.5,50.1,99.99847409781033,1
164.85,782.0,-21.0,-0.20000000000004547,1068.0,5.600000000000023,31.6,50.3,99.99847409781033,1
164.95,583.0,5.0,0.0,1051.0,5.600000000000023,31.6,50.3,99.99847409781033,1
165.048,554.0,-209.0,-1.8999999999999773,1060.0,5.600000000000023,31.6,50.3,99.99847409781033,1
165.145,1362.0,403.0,3.3999999999999773,1105.0,5.600000000000023,31.6,50.3,99.99847409781033,1
165.245,2025.0,1231.0,10.200000000000045,1147.0,8.600000000000023,31.6,50.3,99.99847409781033,1
165.801,8889.0,6697.0,50.299999999999955,1269.0,66.20000000000005,31.6,50.5,99.99847409781033,1
165.901,9325.0,7031.0,51.09999999999991,1312.0,66.20000000000005,31.6,50.5,99.99847409781033,1
165.998,9361.0,7122.0,50.5,1345.0,66.20000000000005,31.6,50.5,99.99847409781033,1
166.096,9731.0,7060.0,48.40000000000009,1390.0,77.29999999999995,31.8,50.6,99.99847409781033,1
166.196,10561.0,7685.0,49.700000000000045,1474.0,77.29999999999995,31.8,50.6,99.99847409781033,1
166.309,9841.0,7976.0,51.299999999999955,1482.0,77.29999999999995,31.8,50.6,99.99847409781033,1
167.643,9287.0,8003.0,39.0,1956.0,71.0,31.8,51.0,99.99847409781033,1
167.741,4712.0,4551.0,22.0,1970.0,71.0,31.8,51.0,99.99847409781033,1
167.839,2223.0,1823.0,9.299999999999955,1861.0,2.2999999999999545,31.8,51.1,99.99847409781033,1
167.939,320.0,638.0,3.1000000000000227,1929.0,2.2999999999999545,31.8,51.1,99.99847409781033,1
168.037,369.0,301.0,1.5,1888.0,2.2999999999999545,31.8,51.1,99.99847409781033,1
168.134,180.0,249.0,1.2000000000000455,1897.0,2.2999999999999545,31.8,51.1,99.99847409781033,1
168.23,10.0,392.0,1.8999999999999773,1881.0,5.399999999999977,31.8,51.3,99.99847409781033,1
168.328,367.0,91.0,0.39999999999997726,1906.0,4.7999999999999545,31.8,51.4,99.99847409781033,1
168.689,477.0,-7.0,-0.10000000000002274,1789.0,0.5,31.8,51.3,99.99847409781033,1
168.786,416.0,153.0,0.7999999999999545,1692.0,18.299999999999955,31.8,51.5,99.99847409781033,1
168.886,571.0,60.0,0.2999999999999545,1682.0,18.299999999999955,31.8,51.5,99.99847409781033,1
168.984,854.0,184.0,1.0,1670.0,18.299999999999955,31.8,51.5,99.99847409781033,1
169.082,1034.0,1075.0,5.7000000000000455,1786.0,18.299999999999955,31.8,51.5,99.99847409781033,1
169.179,3564.0,3112.0,16.399999999999977,1807.0,18.299999999999955,31.8,51.5,99.99847409781033,1
169.279,4408.0,4161.0,23.100000000000023,1713.0,35.299999999999955,31.8,51.7,99.99847409781033,1
169.839,10461.0,9166.0,47.700000000000045,1833.0,78.40000000000009,31.9,51.4,99.99847409781033,1
170.332,263.0,81.0,0.39999999999997726,1642.0,56.200000000000045,31.9,51.5,99.99847409781033,1
170.459,45.0,-88.0,-0.6000000000000227,1552.0,56.200000000000045,31.9,51.5,99.99847409781033,1
170.567,554.0,-124.0,-0.8999999999999773,1432.0,5.2000000000000455,31.9,51.7,99.99847409781033,1
170.664,678.0,65.0,0.39999999999997726,1469.0,5.2000000000000455,31.9,51.7,99.99847409781033,1
170.827,1042.0,171.0,1.1000000000000227,1363.0,5.600000000000023,31.9,51.7,99.99847409781033,1
170.927,553.0,-202.0,-1.5,1318.0,5.600000000000023,31.9,51.7,99.99847409781033,1
171.024,913.0,109.0,0.7000000000000455,1309.0,8.5,31.9,51.9,99.99847409781033,1
171.122,2480.0,1727.0,12.700000000000045,1289.0,8.5,31.9,51.9,99.99847409781033,1
171.222,6298.0,4654.0,33.59999999999991,1322.0,17.600000000000023,31.9,51.9,99.99847409781033,1
171.777,10688.0,7902.0,53.5,1408.0,73.40000000000009,31.9,51.8,99.99847409781033,1
171.877,10273.0,7552.0,51.0,1411.0,73.40000000000009,31.9,51.8,99.99847409781033,1
171.975,10784.0,7930.0,54.5,1388.0,73.40000000000009,31.9,51.8,99.99847409781033,1
172.072,10976.0,8147.0,52.90000000000009,1469.0,86.09999999999991,31.9,52.2,99.99847409781033,1
172.17,10386.0,8212.0,50.799999999999955,1542.0,86.09999999999991,31.9,52.2,99.99847409781033,1
172.27,11694.0,8664.0,54.0,1529.0,86.09999999999991,31.9,52.2,99.99847409781033,1
172.368,10581.0,8431.0,50.40000000000009,1595.0,86.09999999999991,31.9,52.2,99.99847409781033,1
172.465,10974.0,8446.0,49.799999999999955,1617.0,81.20000000000005,31.9,52.2,99.99847409781033,1
172.565,11250.0,9284.0,53.40000000000009,1659.0,84.09999999999991,31.9,52.2,99.99847409781033,1
173.121,12618.0,9879.0,50.299999999999955,1872.0,87.59999999999991,31.9,52.2,99.99847409781033,1
173.228,12426.0,10331.0,51.200000000000045,1923.0,87.59999999999991,31.9,52.2,99.99847409781033,1
173.325,11870.0,10343.0,50.700000000000045,1944.0,93.90000000000009,31.9,52.4,98.01327534905012,1
173.423,11076.0,10391.0,49.90000000000009,1986.0,93.90000000000009,31.9,52.4,98.01327534905012,1
173.718,12082.0,10735.0,49.0,2091.0,95.40000000000009,32.0,52.0,98.01327534905012,1
173.816,12890.0,11658.0,52.09999999999991,2134.0,95.40000000000009,32.0,52.0,98.01327534905012,1
173.916,12202.0,11186.0,48.799999999999955,2185.0,95.40000000000009,32.0,52.0,98.01327534905012,1
174.014,12520.0,11245.0,48.799999999999955,2197.0,86.09999999999991,32.0,52.2,98.01327534905012,1
174.111,13925.0,11619.0,49.59999999999991,2236.0,86.09999999999991,32.0,52.2,98.01327534905012,1
174.219,11970.0,10691.0,44.799999999999955,2277.0,86.09999999999991,32.0,52.2,98.01327534905012,1
174.331,12182.0,10642.0,43.799999999999955,2315.0,86.09999999999991,32.0,52.2,98.01327534905012,1
174.676,11360.0,10224.0,41.299999999999955,2360.0,88.0,32.0,52.4,98.01327534905012,1
174.774,9701.0,10260.0,41.200000000000045,2375.0,78.5,32.0,52.4,98.01327534905012,1
174.874,10535.0,9476.0,37.40000000000009,2419.0,70.90000000000009,32.0,52.3,98.01327534905012,1
175.462,122.0,323.0,1.2999999999999545,2270.0,3.0,32.0,52.9,98.01327534905012,1
175.562,-30.0,114.0,0.39999999999997726,2278.0,3.0,32.0,52.9,98.01327534905012,1
175.66,355.0,185.0,0.7000000000000455,2245.0,3.0,32.0,52.9,98.01327534905012,1
175.757,-37.0,521.0,2.2000000000000455,2248.0,-2.2999999999999545,32.0,52.9,98.01327534905012,1
175.858,-235.0,-16.0,-0.10000000000002274,2255.0,-2.2999999999999545,32.0,52.9,98.01327534905012,1
175.955,-532.0,-207.0,-0.8999999999999773,2321.0,-2.2999999999999545,32.0,52.9,98.01327534905012,1
176.806,410.0,340.0,1.7000000000000455,1885.0,2.2000000000000455,32.1,52.9,98.01327534905012,1
176.906,579.0,97.0,0.5,1851.0,2.2000000000000455,32.1,52.9,98.01327534905012,1
177.201,639.0,204.0,1.0,1800.0,3.8999999999999773,32.1,52.9,98.01327534905012,1
177.299,277.0,310.0,1.7000000000000455,1731.0,3.8999999999999773,32.1,52.9,98.01327534905012,1
177.396,970.0,172.0,0.8999999999999773,1700.0,3.8999999999999773,32.1,52.9,98.01327534905012,1
178.06,612.0,158.0,1.0,1495.0,2.2999999999999545,32.1,53.4,98.01327534905012,1
178.171,654.0,266.0,1.7000000000000455,1427.0,2.2999999999999545,32.1,53.4,98.01327534905012,1
178.271,1080.0,312.0,2.1000000000000227,1384.0,2.2999999999999545,32.1,53.4,98.01327534905012,1
178.369,653.0,-8.0,-0.10000000000002274,1350.0,2.2999999999999545,32.1,53.4,98.01327534905012,1
178.499,672.0,-44.0,-0.39999999999997726,1330.0,2.2999999999999545,32.1,53.4,98.01327534905012,1
178.599,726.0,-53.0,-0.39999999999997726,1281.0,16.100000000000023,32.1,53.6,98.01327534905012,1
178.696,594.0,63.0,0.39999999999997726,1293.0,16.100000000000023,32.1,53.6,98.01327534905012,1
178.809,791.0,446.0,3.2999999999999545,1280.0,16.100000000000023,32.1,53.6,98.01327534905012,1
178.91,803.0,185.0,1.3999999999999773,1236.0,16.100000000000023,32.1,53.6,98.01327534905012,1
179.007,1026.0,101.0,0.7999999999999545,1153.0,16.100000000000023,32.1,53.6,98.01327534905012,1
179.104,763.0,77.0,0.6000000000000227,1182.0,16.100000000000023,32.1,53.6,98.01327534905012,1
179.695,8752.0,5981.0,53.90000000000009,1058.0,62.40000000000009,32.3,53.7,98.01327534905012,1
179.792,8234.0,5609.0,51.90000000000009,1031.0,62.40000000000009,32.3,53.7,98.01327534905012,1
179.892,9334.0,5801.0,53.200000000000045,1041.0,65.40000000000009,32.3,54.0,98.01327534905012,1
179.99,9292.0,5983.0,51.59999999999991,1106.0,65.40000000000009,32.3,54.0,98.01327534905012,1
180.088,9527.0,6186.0,53.799999999999955,1097.0,65.40000000000009,32.3,54.0,98.01327534905012,1
180.192,8791.0,6334.0,54.09999999999991,1117.0,65.40000000000009,32.3,54.0,98.01327534905012,1
180.29,9319.0,6018.0,50.799999999999955,1131.0,67.40000000000009,32.3,54.0,98.01327534905012,1
180.387,8259.0,6251.0,52.200000000000045,1141.0,63.299999999999955,32.3,54.1,98.01327534905012,1
180.585,8961.0,6413.0,52.40000000000009,1167.0,59.700000000000045,32.3,54.1,98.01327534905012,1
180.683,7414.0,5721.0,46.200000000000045,1182.0,59.700000000000045,32.3,54.1,98.01327534905012,1
181.338,8215.0,6160.0,44.299999999999955,1326.0,56.59999999999991,32.3,54.2,98.01327534905012,1
