tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6973,standard,46,8,05,00,10,27,A9,13,90,01
7008,standard,100,3,00,00,00,27,A9,13,90,01
7038,standard,48,8,00,0B,02,00,00,00,00,00
7065,standard,47,8,10,27,20,4E,20,4E,E8,03
7092,standard,46,8,06,00,10,27,A9,13,90,01
7118,standard,43,6,76,00,26,00,95,00,90,01
7145,standard,42,8,00,00,00,00,00,00,01,01
7173,standard,48,8,00,0B,02,00,00,00,00,00
7200,standard,47,8,10,27,20,4E,20,4E,E8,03
7227,standard,46,8,07,00,10,27,A9,13,90,01
7254,standard,100,3,00,00,00,27,A9,13,90,01
7291,standard,48,8,00,0B,02,00,00,00,00,00
7324,standard,47,8,10,27,20,4E,20,4E,E8,03
7352,standard,46,8,08,00,10,27,A9,13,90,01
7379,standard,43,6,76,00,26,00,95,00,90,01
7408,standard,42,8,00,00,00,00,00,00,01,01
7436,standard,48,8,00,0B,02,00,00,00,00,00
7463,standard,100,3,00,00,00,27,A9,13,90,01
7490,standard,48,8,00,0B,02,00,00,00,00,00
7517,standard,43,6,76,00,26,00,95,00,90,01
7545,standard,47,8,10,27,20,4E,20,4E,E8,03
7572,standard,100,3,00,00,00,27,A9,13,90,01
7599,standard,43,6,76,00,26,00,95,00,90,01
7626,standard,47,8,10,27,20,4E,20,4E,E8,03
7654,standard,100,3,00,00,00,27,A9,13,90,01
7683,standard,47,8,10,27,20,4E,20,4E,E8,03
7710,standard,43,6,76,00,26,00,95,00,90,01
7738,standard,46,8,07,00,10,27,A9,13,90,01
7765,standard,100,3,00,00,00,27,A9,13,90,01
7792,standard,46,8,05,00,10,27,A9,13,90,01
7819,standard,43,6,76,00,26,00,95,00,90,01
7847,standard,100,3,00,00,00,27,A9,13,90,01
7874,standard,48,8,00,0B,02,00,00,00,00,00
7901,standard,43,6,76,00,26,00,95,00,90,01
7928,standard,47,8,10,27,20,4E,20,4E,E8,03
7955,standard,100,3,00,00,00,27,A9,13,90,01
7985,standard,47,8,10,27,20,4E,20,4E,E8,03
8012,standard,43,6,76,00,26,00,95,00,90,01
8039,standard,46,8,05,00,10,27,A9,13,90,01
8067,standard,48,8,00,0B,02,00,00,00,00,00
8094,standard,46,8,07,00,10,27,A9,13,90,01
8121,standard,48,8,00,0B,02,00,00,00,00,00
8148,standard,48,8,00,0B,02,00,00,00,00,00
8176,standard,47,8,10,27,20,4E,20,4E,E8,03
8203,standard,48,8,00,0B,02,00,00,00,00,00
8230,standard,47,8,10,27,20,4E,20,4E,E8,03
8260,standard,48,8,00,0B,02,00,00,00,00,00
8287,standard,46,8,04,00,10,27,A9,13,90,01
8314,standard,48,8,00,0B,02,00,00,00,00,00
8341,standard,46,8,06,00,10,27,A9,13,90,01
8369,standard,48,8,00,0B,02,00,00,00,00,00
8396,standard,48,8,00,0B,02,00,00,00,00,00
8423,standard,43,6,76,00,26,00,95,00,00,00
8450,standard,48,8,00,0B,02,00,00,00,00,00
8477,standard,47,8,10,27,20,4E,20,4E,E8,03
8505,standard,48,8,00,0B,02,00,00,00,00,00
8532,standard,47,8,10,27,20,4E,20,4E,E8,03
8561,standard,48,8,00,0B,02,00,00,00,00,00
8589,standard,46,8,08,00,10,27,A9,13,90,01
8616,standard,48,8,00,0B,02,00,00,00,00,00
8643,standard,46,8,04,00,10,27,A9,13,90,01
8670,standard,48,8,00,0B,02,00,00,00,00,00
8697,standard,48,8,00,0B,02,00,00,00,00,00
8725,standard,43,6,76,00,26,00,95,00,00,00
8752,standard,48,8,00,0B,02,00,00,00,00,00
8779,standard,47,8,10,27,20,4E,20,4E,E8,03
8806,standard,48,8,00,0B,02,00,00,00,00,00
8836,standard,46,8,05,00,10,27,A9,13,90,01
8863,standard,48,8,00,0B,02,00,00,00,00,00
8890,standard,46,8,05,00,10,27,A9,13,90,01
8918,standard,48,8,00,0B,02,00,00,00,00,00
8945,standard,48,8,00,0B,02,00,00,00,00,00
8972,standard,100,3,00,00,00,00,00,00,00,00
8999,standard,48,8,00,0B,02,00,00,00,00,00
9027,standard,42,8,00,00,00,00,00,00,01,01
9054,standard,48,8,00,0B,02,00,00,00,00,00
9081,standard,47,8,10,27,20,4E,20,4E,E8,03
9108,standard,48,8,00,0B,02,00,00,00,00,00
9138,standard,46,8,05,00,10,27,A9,13,90,01
9165,standard,48,8,00,0B,02,00,00,00,00,00
9192,standard,46,8,06,00,10,27,A9,13,90,01
9219,standard,48,8,00,0B,02,00,00,00,00,00
9247,standard,48,8,00,0B,02,00,00,00,00,00
9274,standard,100,3,00,00,00,00,00,00,00,00
9301,standard,48,8,00,0B,02,00,00,00,00,00
9338,standard,47,8,10,27,20,4E,20,4E,E8,03
9378,standard,48,8,00,0B,02,00,00,00,00,00
9405,standard,47,8,10,27,20,4E,20,4E,E8,03
9435,standard,48,8,00,0B,02,00,00,00,00,00
9462,standard,46,8,06,00,10,27,A9,13,90,01
9489,standard,48,8,00,0B,02,00,00,00,00,00
9516,standard,48,8,00,0B,02,00,00,00,00,00
9544,standard,43,6,76,00,26,00,95,00,00,00
9571,standard,48,8,00,0B,02,00,00,00,00,00
9598,standard,100,3,00,00,00,00,00,00,00,00
9625,standard,48,8,00,0B,02,00,00,00,00,00
9653,standard,48,8,00,0B,02,00,00,00,00,00
9680,standard,47,8,10,27,20,4E,20,4E,E8,03
9707,standard,48,8,00,0B,02,00,00,00,00,00
9744,standard,46,8,05,00,10,27,A9,13,90,01
9771,standard,48,8,00,0B,02,00,00,00,00,00
9798,standard,46,8,06,00,10,27,A9,13,90,01
9825,standard,48,8,00,0B,02,00,00,00,00,00
9853,standard,48,8,00,0B,02,00,00,00,00,00
9880,standard,100,3,00,00,00,00,00,00,00,00
9907,standard,48,8,00,0B,02,00,00,00,00,00
9934,standard,43,6,76,00,26,00,95,00,00,00
9962,standard,48,8,00,0B,02,00,00,00,00,00
9989,standard,46,8,05,00,10,27,A9,13,90,01
10018,standard,48,8,00,0B,02,00,00,00,00,00
10046,standard,48,8,00,0B,02,00,00,00,00,00
10073,standard,100,3,00,00,00,00,00,00,00,00
10100,standard,48,8,00,0B,02,00,00,00,00,00
10128,standard,43,6,76,00,26,00,95,00,00,00
10155,standard,48,8,00,0B,02,00,00,00,00,00
10182,standard,46,8,06,00,10,27,A9,13,90,01
10209,standard,48,8,00,0B,02,00,00,00,00,00
10237,standard,46,8,05,00,10,27,A9,13,90,01
10264,standard,48,8,00,0B,02,00,00,00,00,00
10293,standard,48,8,00,0B,02,00,00,00,00,00
10321,standard,43,6,76,00,26,00,95,00,00,00
10348,standard,48,8,00,0B,02,00,00,00,00,00
10375,standard,100,3,00,00,00,00,00,00,00,00
10402,standard,48,8,00,0B,02,00,00,00,00,00
10430,standard,47,8,10,27,20,4E,20,4E,E8,03
10457,standard,48,8,00,0B,02,00,00,00,00,00
10484,standard,46,8,05,00,10,27,A9,13,90,01
10511,standard,48,8,00,0B,02,00,00,00,00,00
10539,standard,46,8,08,00,10,27,A9,13,90,01
10568,standard,48,8,00,0B,02,00,00,00,00,00
10596,standard,48,8,00,0B,02,00,00,00,00,00
10623,standard,43,6,76,00,26,00,95,00,00,00
10650,standard,48,8,00,0B,02,00,00,00,00,00
10677,standard,100,3,00,00,00,00,00,00,00,00
10704,standard,48,8,00,0B,02,00,00,00,00,00
10740,standard,46,8,05,00,10,27,A9,13,90,01
10777,standard,48,8,00,0B,02,00,00,00,00,00
10804,standard,46,8,06,00,10,27,A9,13,90,01
10832,standard,48,8,00,0B,02,00,00,00,00,00
10859,standard,48,8,00,0B,02,00,00,00,00,00
10888,standard,100,3,00,00,00,00,00,00,00,00
10915,standard,48,8,00,0B,02,00,00,00,00,00
10943,standard,43,6,76,00,26,00,95,00,00,00
10970,standard,48,8,00,0B,02,00,00,00,00,00
10997,standard,47,8,10,27,20,4E,20,4E,E8,03
11024,standard,48,8,00,0B,02,00,00,00,00,00
11052,standard,48,8,00,0B,02,00,00,00,00,00
11079,standard,47,8,10,27,20,4E,20,4E,E8,03
11106,standard,48,8,00,0B,02,00,00,00,00,00
11133,standard,46,8,05,00,10,27,A9,13,90,01
11163,standard,48,8,00,0B,02,00,00,00,00,00
11190,standard,48,8,00,0B,02,00,00,00,00,00
11218,standard,47,8,10,27,20,4E,20,4E,E8,03
11245,standard,48,8,00,0B,02,00,00,00,00,00
11272,standard,47,8,10,27,20,4E,20,4E,E8,03
11299,standard,48,8,00,0B,02,00,00,00,00,00
11326,standard,47,8,10,27,20,4E,20,4E,E8,03
11354,standard,48,8,00,0B,02,00,00,00,00,00
11381,standard,46,8,07,00,10,27,A3,13,90,01
11408,standard,48,8,00,0B,02,00,00,00,00,00
11438,standard,46,8,06,00,10,27,A3,13,90,01
11465,standard,48,8,00,0B,02,00,00,00,00,00
11492,standard,48,8,00,0B,02,00,00,00,00,00
11520,standard,47,8,10,27,20,4E,20,4E,E8,03
11547,standard,48,8,00,0B,02,00,00,00,00,00
11574,standard,47,8,10,27,20,4E,20,4E,E8,03
11601,standard,48,8,00,0B,02,00,00,00,00,00
11629,standard,43,6,76,00,26,00,95,00,E8,03
11656,standard,48,8,00,0B,02,00,00,00,00,00
11683,standard,46,8,07,00,10,27,A3,13,90,01
11713,standard,48,8,00,0B,02,00,00,00,00,00
11740,standard,48,8,00,0B,02,00,00,00,00,00
11767,standard,47,8,10,27,20,4E,20,4E,E8,03
11794,standard,48,8,00,0B,02,00,00,00,00,00
11822,standard,47,8,10,27,20,4E,20,4E,E8,03
11849,standard,48,8,00,0B,02,00,00,00,00,00
11876,standard,47,8,10,27,20,4E,20,4E,E8,03
11903,standard,48,8,00,0B,02,00,00,00,00,00
11931,standard,46,8,06,00,10,27,9D,13,90,01
11958,standard,48,8,00,0B,02,00,00,00,00,00
11985,standard,48,8,00,0B,02,00,00,00,00,00
12015,standard,47,8,10,27,20,4E,20,4E,E8,03
12042,standard,48,8,00,0B,02,00,00,00,00,00
12069,standard,47,8,10,27,20,4E,20,4E,E8,03
12096,standard,48,8,00,0B,02,00,00,00,00,00
12124,standard,47,8,10,27,20,4E,20,4E,E8,03
12151,standard,48,8,00,0B,02,00,00,00,00,00
12178,standard,100,3,00,00,00,4E,20,4E,E8,03
12205,standard,48,8,00,0B,02,00,00,00,00,00
12233,standard,46,8,07,00,10,27,9D,13,91,01
12260,standard,48,8,00,0B,02,00,00,00,00,00
12290,standard,48,8,00,0B,02,00,00,00,00,00
12317,standard,47,8,10,27,20,4E,20,4E,E8,03
12344,standard,48,8,00,0B,02,00,00,00,00,00
12371,standard,47,8,10,27,20,4E,20,4E,E8,03
12398,standard,48,8,00,0B,02,00,00,00,00,00
12426,standard,43,6,76,00,26,00,95,00,E8,03
12453,standard,48,8,00,0B,02,00,00,00,00,00
12480,standard,100,3,00,00,00,4E,20,4E,E8,03
12507,standard,48,8,00,0B,02,00,00,00,00,00
12535,standard,46,8,06,00,10,27,9D,13,91,01
12586,standard,48,8,00,0B,02,00,00,00,00,00
12613,standard,48,8,00,0B,02,00,00,00,00,00
12641,standard,47,8,10,27,20,4E,20,4E,E8,03
12668,standard,48,8,00,0B,02,00,00,00,00,00
12695,standard,47,8,10,27,20,4E,20,4E,E8,03
12722,standard,48,8,00,0B,02,00,00,00,00,00
12750,standard,43,6,76,00,26,00,95,00,E8,03
12777,standard,48,8,00,0B,02,00,00,00,00,00
12804,standard,46,8,07,00,10,27,9D,13,91,01
12831,standard,48,8,00,0B,02,00,00,00,00,00
12861,standard,48,8,00,0B,02,00,00,00,00,00
