tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6993,standard,46,8,05,00,10,27,44,01,0D,01
7038,standard,100,3,00,08,00,27,44,01,0D,01
7069,standard,48,8,00,0B,06,00,00,00,00,00
7101,standard,47,8,10,27,20,4E,20,4E,E8,03
7132,standard,46,8,05,00,10,27,44,01,0D,01
7164,standard,43,6,76,00,26,00,9A,00,0D,01
7195,standard,42,8,00,00,DF,02,00,00,02,01
7227,standard,48,8,00,0B,06,00,00,00,00,00
7259,standard,47,8,10,27,20,4E,20,4E,E8,03
7290,standard,46,8,05,00,10,27,45,01,0D,01
7322,standard,100,3,00,08,00,27,45,01,0D,01
7356,standard,48,8,00,0B,06,00,00,00,00,00
7388,standard,47,8,10,27,20,4E,20,4E,E8,03
7419,standard,46,8,05,00,10,27,45,01,0D,01
7451,standard,43,6,76,00,26,00,9A,00,0D,01
7482,standard,48,8,00,0B,06,00,00,00,00,00
7514,standard,100,3,00,08,00,27,45,01,0D,01
7546,standard,47,8,10,27,20,4E,20,4E,E8,03
7577,standard,48,8,00,0B,06,00,00,00,00,00
7609,standard,100,3,00,08,00,27,44,01,0D,01
7640,standard,47,8,10,27,20,4E,20,4E,E8,03
7672,standard,48,8,00,0B,06,00,00,00,00,00
7706,standard,46,8,04,00,10,27,45,01,0D,01
7737,standard,47,8,10,27,20,4E,20,4E,E8,03
7769,standard,43,6,76,00,26,00,9A,00,0D,01
7800,standard,46,8,05,00,10,27,45,01,0D,01
7832,standard,48,8,00,0B,06,00,00,00,00,00
7863,standard,43,6,76,00,26,00,9A,00,0D,01
7895,standard,46,8,05,00,10,27,47,01,0D,01
7927,standard,48,8,00,0B,06,00,00,00,00,00
7958,standard,43,6,76,00,26,00,9A,00,0D,01
7990,standard,47,8,10,27,20,4E,20,4E,E8,03
8024,standard,48,8,00,0B,06,00,00,00,00,00
8055,standard,43,6,76,00,26,00,9A,00,0C,01
8087,standard,47,8,10,27,20,4E,20,4E,E8,03
8118,standard,100,3,00,08,00,27,47,01,0D,01
8150,standard,46,8,05,00,10,27,47,01,0D,01
8181,standard,48,8,00,0B,06,00,00,00,00,00
8213,standard,100,3,00,08,00,27,47,01,0C,01
8245,standard,46,8,05,00,10,27,47,01,0C,01
8276,standard,48,8,00,0B,06,00,00,00,00,00
8308,standard,100,3,00,08,00,27,47,01,0C,01
8339,standard,47,8,10,27,20,4E,20,4E,E8,03
8373,standard,48,8,00,0B,06,00,00,00,00,00
8405,standard,100,3,00,08,00,27,42,01,0C,01
8436,standard,47,8,10,27,20,4E,20,4E,E8,03
8468,standard,43,6,76,00,26,00,9A,00,0C,01
8499,standard,46,8,05,00,10,27,42,01,0C,01
8531,standard,48,8,00,0B,06,00,00,00,00,00
8562,standard,43,6,76,00,26,00,9A,00,0C,01
8594,standard,46,8,05,00,10,27,42,01,0C,01
8635,standard,48,8,00,0B,06,00,00,00,00,00
8677,standard,43,6,76,00,26,00,9A,00,0C,01
8729,standard,46,8,05,00,10,27,42,01,0C,01
8760,standard,48,8,00,0B,06,00,00,00,00,00
8792,standard,43,6,76,00,26,00,9A,00,0C,01
8823,standard,47,8,10,27,20,4E,20,4E,E8,03
8855,standard,100,3,00,08,00,27,42,01,0C,01
8886,standard,46,8,05,00,10,27,42,01,0C,01
8918,standard,48,8,00,0B,06,00,00,00,00,00
8950,standard,100,3,00,08,00,27,43,01,0C,01
8981,standard,43,6,76,00,26,00,9A,00,0C,01
9013,standard,46,8,05,00,10,27,43,01,0C,01
9044,standard,46,8,05,00,10,27,43,01,0C,01
9079,standard,48,8,00,0B,06,00,00,00,00,00
9111,standard,100,3,00,08,00,27,43,01,0C,01
9142,standard,46,8,04,00,10,27,43,01,0C,01
9174,standard,48,8,00,0B,06,00,00,00,00,00
9205,standard,100,3,00,08,00,27,43,01,0C,01
9237,standard,47,8,10,27,20,4E,20,4E,E8,03
9269,standard,43,6,76,00,26,00,9A,00,0C,01
9300,standard,100,3,00,08,00,27,43,01,0C,01
9332,standard,47,8,10,27,20,4E,20,4E,E8,03
9363,standard,43,6,76,00,26,00,9A,00,0C,01
9397,standard,46,8,05,00,10,27,42,01,0C,01
9429,standard,47,8,10,27,20,4E,20,4E,E8,03
9460,standard,43,6,76,00,26,00,9A,00,0C,01
9492,standard,46,8,04,00,10,27,42,01,0C,01
9523,standard,48,8,00,0B,06,00,00,00,00,00
9555,standard,43,6,76,00,26,00,9A,00,0C,01
9597,standard,47,8,10,27,20,4E,20,4E,E8,03
9664,standard,100,3,00,08,00,27,42,01,0C,01
9695,standard,43,6,76,00,26,00,9A,00,0C,01
9727,standard,47,8,10,27,20,4E,20,4E,E8,03
9758,standard,100,3,00,08,00,27,42,01,0D,01
9792,standard,43,6,76,00,26,00,9A,00,0D,01
9824,standard,47,8,10,27,20,4E,20,4E,E8,03
9855,standard,100,3,00,08,00,27,42,01,0D,01
9887,standard,46,8,04,00,10,27,42,01,0D,01
9919,standard,43,6,76,00,26,00,9A,00,0D,01
9950,standard,100,3,00,08,00,27,41,01,0D,01
9982,standard,47,8,10,27,20,4E,20,4E,E8,03
10013,standard,100,3,00,08,00,27,41,01,0D,01
10045,standard,46,8,05,00,10,27,41,01,0D,01
10076,standard,47,8,10,27,20,4E,20,4E,E8,03
10110,standard,100,3,00,08,00,27,41,01,0D,01
10142,standard,46,8,06,00,10,27,41,01,0D,01
10174,standard,43,6,76,00,26,00,9A,00,0D,01
10205,standard,100,3,00,08,00,27,40,01,0D,01
