tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
10838,standard,46,8,85,05,00,00,1A,01,19,01
10860,standard,47,8,00,00,00,00,00,00,00,00
10877,standard,43,6,12,00,4E,00,8C,00,00,00
10891,standard,42,8,00,00,00,00,01,00,01,01
10905,standard,46,8,85,05,00,00,21,01,18,01
10919,standard,47,8,00,00,00,00,00,00,00,00
10933,standard,43,6,12,00,4E,00,8C,00,00,00
10949,standard,42,8,00,00,00,00,01,00,01,01
10963,standard,46,8,7C,05,00,00,23,01,19,01
10977,standard,47,8,00,00,00,00,00,00,00,00
10991,standard,43,6,12,00,4E,00,8C,00,00,00
11006,standard,42,8,00,00,00,00,01,00,01,01
11020,standard,46,8,7B,05,00,00,14,01,2A,01
11034,standard,47,8,00,00,00,00,00,00,00,00
11048,standard,43,6,12,00,4E,00,8C,00,00,00
11062,standard,42,8,00,00,00,00,01,00,01,01
11076,standard,46,8,83,05,00,00,2D,01,17,01
11092,standard,47,8,00,00,00,00,00,00,00,00
11106,standard,43,6,12,00,4E,00,8C,00,00,00
11120,standard,42,8,00,00,00,00,01,00,01,01
11134,standard,46,8,84,05,00,00,18,01,19,01
11148,standard,47,8,00,00,00,00,00,00,00,00
11162,standard,43,6,12,00,4E,00,8C,00,00,00
11176,standard,42,8,00,00,00,00,00,00,01,01
11190,standard,46,8,7E,05,00,00,1C,01,16,01
11204,standard,47,8,00,00,00,00,00,00,00,00
11218,standard,43,6,12,00,4E,00,8C,00,00,00
11232,standard,42,8,00,00,00,00,00,00,01,01
11249,standard,46,8,88,05,00,00,1C,01,18,01
11263,standard,47,8,00,00,00,00,00,00,00,00
11277,standard,43,6,12,00,4E,00,8C,00,00,00
11291,standard,42,8,00,00,00,00,00,00,01,01
11305,standard,46,8,81,05,00,00,17,01,17,01
11319,standard,47,8,00,00,00,00,00,00,00,00
11333,standard,43,6,12,00,4E,00,8C,00,00,00
11347,standard,42,8,00,00,00,00,00,00,01,01
11361,standard,46,8,84,05,00,00,20,01,17,01
11375,standard,47,8,00,00,00,00,00,00,00,00
11392,standard,43,6,12,00,4E,00,8C,00,00,00
11406,standard,42,8,00,00,00,00,00,00,01,01
11420,standard,46,8,7F,05,00,00,20,01,16,01
11434,standard,47,8,00,00,00,00,00,00,00,00
11448,standard,43,6,12,00,4E,00,8C,00,00,00
11462,standard,42,8,00,00,00,00,00,00,01,01
11476,standard,46,8,80,05,00,00,20,01,18,01
11490,standard,47,8,00,00,00,00,00,00,00,00
11514,standard,43,6,12,00,4E,00,8C,00,00,00
11541,standard,42,8,00,00,00,00,00,00,01,01
11557,standard,46,8,84,05,00,00,1D,01,17,01
11571,standard,47,8,00,00,00,00,00,00,00,00
11585,standard,43,6,12,00,4E,00,8C,00,00,00
11599,standard,42,8,00,00,00,00,00,00,01,01
11613,standard,46,8,81,05,00,00,19,01,18,01
11627,standard,47,8,00,00,00,00,00,00,00,00
11641,standard,43,6,12,00,4E,00,8C,00,00,00
11655,standard,42,8,00,00,00,00,00,00,01,01
11669,standard,46,8,85,05,00,00,13,01,17,01
11683,standard,43,6,12,00,4E,00,8C,00,00,00
11699,standard,46,8,7F,05,00,00,10,01,16,01
11713,standard,47,8,00,00,00,00,00,00,00,00
11727,standard,43,6,12,00,4E,00,8C,00,00,00
11741,standard,46,8,84,05,00,00,28,01,17,01
11755,standard,47,8,00,00,00,00,00,00,00,00
11769,standard,43,6,12,00,4E,00,8C,00,00,00
11784,standard,42,8,00,00,00,00,00,00,01,01
11798,standard,46,8,7E,05,00,00,1D,01,17,01
11812,standard,47,8,00,00,00,00,00,00,00,00
11826,standard,43,6,12,00,4E,00,8C,00,00,00
11840,standard,46,8,7E,05,00,00,17,01,17,01
11856,standard,47,8,00,00,00,00,00,00,00,00
11870,standard,43,6,12,00,4E,00,8C,00,00,00
11884,standard,42,8,00,00,00,00,00,00,01,01
11898,standard,46,8,84,05,00,00,2E,01,17,01
11912,standard,47,8,00,00,00,00,00,00,00,00
11926,standard,43,6,12,00,4E,00,8C,00,00,00
11940,standard,42,8,00,00,00,00,00,00,01,01
11954,standard,46,8,7E,05,00,00,20,01,17,01
11968,standard,47,8,00,00,00,00,00,00,00,00
11982,standard,43,6,12,00,4E,00,8C,00,00,00
12006,standard,46,8,7E,05,00,00,F6,00,19,01
12021,standard,47,8,00,00,00,00,00,00,00,00
12035,standard,43,6,12,00,4E,00,8C,00,00,00
12049,standard,42,8,00,00,00,00,00,00,01,01
12063,standard,46,8,7F,05,00,00,20,01,17,01
12077,standard,47,8,00,00,00,00,00,00,00,00
12091,standard,43,6,12,00,4E,00,8C,00,00,00
12105,standard,46,8,85,05,00,00,1D,01,16,01
12129,standard,47,8,00,00,00,00,00,00,00,00
12152,standard,43,6,12,00,4E,00,8C,00,00,00
12169,standard,46,8,82,05,00,00,19,01,19,01
12183,standard,47,8,00,00,00,00,00,00,00,00
12197,standard,43,6,12,00,4E,00,8C,00,00,00
12211,standard,46,8,7C,05,00,00,1F,01,1B,01
12225,standard,47,8,00,00,00,00,00,00,00,00
12239,standard,43,6,12,00,4E,00,8C,00,00,00
12253,standard,42,8,00,00,00,00,00,00,01,01
12267,standard,46,8,7A,05,00,00,20,01,16,01
12281,standard,47,8,00,00,00,00,00,00,00,00
12295,standard,46,8,7D,05,00,00,1D,01,18,01
12311,standard,47,8,00,00,00,00,00,00,00,00
12325,standard,43,6,12,00,4E,00,8C,00,00,00
