tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
10849,standard,43,6,17,00,4E,00,8D,00,00,00
10879,standard,42,8,00,00,00,00,00,00,01,01
10911,standard,46,8,87,05,00,00,33,01,25,01
10925,standard,47,8,00,00,00,00,00,00,00,00
10939,standard,43,6,17,00,4E,00,8D,00,00,00
10953,standard,42,8,00,00,00,00,00,00,01,01
10967,standard,46,8,85,05,00,00,3B,01,18,01
10981,standard,47,8,00,00,00,00,00,00,00,00
10995,standard,43,6,17,00,4E,00,8D,00,00,00
11011,standard,42,8,00,00,00,00,00,00,01,01
11025,standard,46,8,88,05,00,00,28,01,28,01
11039,standard,47,8,00,00,00,00,00,00,00,00
11053,standard,43,6,17,00,4E,00,8D,00,00,00
11067,standard,42,8,00,00,00,00,00,00,01,01
11081,standard,46,8,88,05,00,00,30,01,25,01
11095,standard,47,8,00,00,00,00,00,00,00,00
11109,standard,43,6,17,00,4E,00,8D,00,00,00
11123,standard,42,8,00,00,00,00,00,00,01,01
11137,standard,46,8,80,05,00,00,2C,01,1D,01
11150,standard,47,8,00,00,00,00,00,00,00,00
11167,standard,43,6,17,00,4E,00,8D,00,00,00
11181,standard,42,8,00,00,00,00,00,00,01,01
11195,standard,46,8,8B,05,00,00,27,01,28,01
11209,standard,47,8,00,00,00,00,00,00,00,00
11222,standard,43,6,17,00,4E,00,8D,00,00,00
11236,standard,42,8,00,00,00,00,00,00,01,01
11250,standard,46,8,8A,05,00,00,27,01,25,01
11264,standard,47,8,00,00,00,00,00,00,00,00
11278,standard,43,6,17,00,4E,00,8D,00,00,00
11292,standard,42,8,00,00,00,00,00,00,01,01
11308,standard,46,8,8B,05,00,00,29,01,25,01
11322,standard,47,8,00,00,00,00,00,00,00,00
11336,standard,43,6,17,00,4E,00,8D,00,00,00
11350,standard,42,8,00,00,00,00,00,00,01,01
11364,standard,46,8,80,05,00,00,2A,01,28,01
11378,standard,47,8,00,00,00,00,00,00,00,00
11392,standard,43,6,17,00,4E,00,8D,00,00,00
11406,standard,42,8,00,00,00,00,00,00,01,01
11420,standard,46,8,83,05,00,00,38,01,27,01
11434,standard,47,8,00,00,00,00,00,00,00,00
11450,standard,43,6,17,00,4E,00,8D,00,00,00
11464,standard,42,8,00,00,00,00,00,00,01,01
11478,standard,46,8,8E,05,00,00,2D,01,28,01
11492,standard,47,8,00,00,00,00,00,00,00,00
11506,standard,43,6,17,00,4E,00,8D,00,00,00
11520,standard,42,8,00,00,00,00,00,00,01,01
