tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
7000,standard,100,3,00,08,00,00,00,00,00,00
7044,standard,48,8,00,0B,06,00,00,00,00,00
7076,standard,47,8,10,27,20,4E,20,4E,E8,03
7107,standard,46,8,05,00,10,27,3C,01,10,01
7148,standard,43,6,76,00,26,00,9A,00,10,01
7190,standard,42,8,00,00,0F,27,00,00,01,01
7222,standard,48,8,00,0B,06,00,00,00,00,00
7253,standard,47,8,10,27,20,4E,20,4E,E8,03
7284,standard,46,8,05,00,10,27,3C,01,10,01
7316,standard,100,3,00,08,00,27,3C,01,10,01
7347,standard,48,8,00,0B,06,00,00,00,00,00
7381,standard,47,8,10,27,20,4E,20,4E,E8,03
7413,standard,46,8,05,00,10,27,3C,01,10,01
7444,standard,43,6,76,00,26,00,9A,00,10,01
7475,standard,42,8,00,00,BC,09,00,00,01,01
7507,standard,100,3,00,08,00,27,3C,01,10,01
7539,standard,46,8,05,00,10,27,3C,01,10,01
7570,standard,48,8,00,0B,06,00,00,00,00,00
7601,standard,100,3,00,08,00,27,3C,01,10,01
7633,standard,47,8,10,27,20,4E,20,4E,E8,03
7664,standard,43,6,76,00,26,00,9A,00,10,01
7696,standard,100,3,00,08,00,27,3C,01,10,01
7730,standard,47,8,10,27,20,4E,20,4E,E8,03
7761,standard,43,6,76,00,26,00,9A,00,10,01
7793,standard,46,8,06,00,10,27,3E,01,10,01
7824,standard,47,8,10,27,20,4E,20,4E,E8,03
7855,standard,43,6,76,00,26,00,9A,00,10,01
7887,standard,46,8,05,00,10,27,3E,01,10,01
7918,standard,48,8,00,0B,06,00,00,00,00,00
7950,standard,43,6,76,00,26,00,9A,00,10,01
7981,standard,47,8,10,27,20,4E,20,4E,E8,03
8013,standard,100,3,00,08,00,27,3F,01,10,01
8046,standard,43,6,76,00,26,00,9A,00,10,01
8078,standard,47,8,10,27,20,4E,20,4E,E8,03
8109,standard,100,3,00,08,00,27,3F,01,10,01
8141,standard,46,8,06,00,10,27,3F,01,10,01
8172,standard,47,8,10,27,20,4E,20,4E,E8,03
8204,standard,100,3,00,08,00,27,3F,01,10,01
8235,standard,46,8,05,00,10,27,3F,01,10,01
8267,standard,43,6,76,00,26,00,9A,00,10,01
8298,standard,100,3,00,08,00,27,40,01,10,01
8330,standard,47,8,10,27,20,4E,20,4E,E8,03
8361,standard,43,6,76,00,26,00,9A,00,10,01
8395,standard,100,3,00,08,00,27,40,01,10,01
8427,standard,47,8,10,27,20,4E,20,4E,E8,03
8458,standard,43,6,76,00,26,00,9A,00,10,01
8490,standard,100,3,00,08,00,27,40,01,10,01
8521,standard,47,8,10,27,20,4E,20,4E,E8,03
8553,standard,43,6,76,00,26,00,9A,00,10,01
8584,standard,46,8,05,00,10,27,40,01,10,01
8616,standard,48,8,00,0B,06,00,00,00,00,00
8647,standard,48,8,00,0B,06,00,00,00,00,00
8679,standard,46,8,05,00,10,27,40,01,10,01
8713,standard,48,8,00,0B,06,00,00,00,00,00
8744,standard,48,8,00,0B,06,00,00,00,00,00
8775,standard,47,8,10,27,20,4E,20,4E,E8,03
8807,standard,48,8,00,0B,06,00,00,00,00,00
8838,standard,48,8,00,0B,06,00,00,00,00,00
8870,standard,47,8,10,27,20,4E,20,4E,E8,03
8910,standard,48,8,00,0B,06,00,00,00,00,00
8956,standard,46,8,05,00,10,27,40,01,10,01
8988,standard,48,8,00,0B,06,00,00,00,00,00
9019,standard,48,8,00,0B,06,00,00,00,00,00
9051,standard,46,8,05,00,10,27,40,01,10,01
9085,standard,48,8,00,0B,06,00,00,00,00,00
9116,standard,48,8,00,0B,06,00,00,00,00,00
9148,standard,47,8,10,27,20,4E,20,4E,E8,03
9179,standard,48,8,00,0B,06,00,00,00,00,00
9211,standard,48,8,00,0B,06,00,00,00,00,00
9242,standard,46,8,05,00,10,27,40,01,10,01
9274,standard,47,8,10,27,20,4E,20,4E,E8,03
9305,standard,48,8,00,0B,06,00,00,00,00,00
9337,standard,48,8,00,0B,06,00,00,00,00,00
9368,standard,43,6,76,00,26,00,9A,00,00,00
9402,standard,48,8,00,0B,06,00,00,00,00,00
9433,standard,48,8,00,0B,06,00,00,00,00,00
9465,standard,43,6,76,00,26,00,9A,00,00,00
9496,standard,48,8,00,0B,06,00,00,00,00,00
9528,standard,46,8,05,00,10,27,41,01,10,01
9559,standard,48,8,00,0B,06,00,00,00,00,00
9591,standard,48,8,00,0B,06,00,00,00,00,00
9622,standard,46,8,05,00,10,27,41,01,10,01
9654,standard,48,8,00,0B,06,00,00,00,00,00
9685,standard,48,8,00,0B,06,00,00,00,00,00
9717,standard,100,3,00,08,00,00,00,00,00,00
9751,standard,48,8,00,0B,06,00,00,00,00,00
9782,standard,48,8,00,0B,06,00,00,00,00,00
9813,standard,100,3,00,08,00,00,00,00,00,00
9845,standard,48,8,00,0B,06,00,00,00,00,00
9876,standard,46,8,05,00,10,27,41,01,11,01
9908,standard,48,8,00,0B,06,00,00,00,00,00
9939,standard,48,8,00,0B,06,00,00,00,00,00
9971,standard,46,8,05,00,10,27,41,01,11,01
10002,standard,48,8,00,0B,06,00,00,00,00,00
10034,standard,48,8,00,0B,06,00,00,00,00,00
10068,standard,47,8,10,27,20,4E,20,4E,E8,03
10099,standard,48,8,00,0B,06,00,00,00,00,00
10130,standard,48,8,00,0B,06,00,00,00,00,00
10162,standard,47,8,10,27,20,4E,20,4E,E8,03
10193,standard,48,8,00,0B,06,00,00,00,00,00
10225,standard,46,8,05,00,10,27,41,01,11,01
10256,standard,48,8,00,0B,06,00,00,00,00,00
10288,standard,48,8,00,0B,06,00,00,00,00,00
