tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
10839,standard,46,8,9F,05,00,00,22,01,05,01
10858,standard,47,8,00,00,00,00,00,00,00,00
10872,standard,43,6,26,00,4E,00,8F,00,00,00
10883,standard,42,8,00,00,00,00,00,00,01,01
10894,standard,46,8,9E,05,00,00,22,01,09,01
10905,standard,47,8,00,00,00,00,00,00,00,00
10916,standard,43,6,26,00,4E,00,8F,00,00,00
10927,standard,42,8,00,00,00,00,00,00,01,01
10939,standard,46,8,9A,05,00,00,24,01,05,01
10952,standard,47,8,00,00,00,00,00,00,00,00
10963,standard,43,6,26,00,4E,00,8F,00,00,00
10974,standard,42,8,00,00,00,00,00,00,01,01
10989,standard,46,8,95,05,00,00,26,01,09,01
11000,standard,47,8,00,00,00,00,00,00,00,00
11011,standard,43,6,26,00,4E,00,8F,00,00,00
11022,standard,42,8,00,00,00,00,00,00,01,01
11038,standard,46,8,98,05,00,00,1C,01,08,01
11049,standard,47,8,00,00,00,00,00,00,00,00
11061,standard,43,6,26,00,4E,00,8F,00,00,00
11072,standard,42,8,00,00,00,00,00,00,01,01
11089,standard,46,8,9D,05,00,00,23,01,07,01
11100,standard,47,8,00,00,00,00,00,00,00,00
11121,standard,43,6,26,00,4E,00,8F,00,00,00
11139,standard,42,8,00,00,00,00,01,00,01,01
11150,standard,46,8,9E,05,00,00,24,01,07,01
11161,standard,47,8,00,00,00,00,00,00,00,00
11172,standard,43,6,26,00,4E,00,8F,00,00,00
11183,standard,42,8,00,00,00,00,01,00,01,01
11194,standard,46,8,9B,05,00,00,22,01,05,01
11206,standard,47,8,00,00,00,00,00,00,00,00
11219,standard,43,6,26,00,4E,00,8F,00,00,00
11230,standard,42,8,00,00,00,00,01,00,01,01
11241,standard,46,8,9A,05,00,00,23,01,07,01
11252,standard,47,8,00,00,00,00,00,00,00,00
11263,standard,43,6,26,00,4E,00,8F,00,00,00
11275,standard,42,8,00,00,00,00,01,00,01,01
11287,standard,46,8,98,05,00,00,24,01,01,01
11298,standard,47,8,00,00,00,00,00,00,00,00
11310,standard,43,6,26,00,4E,00,8F,00,00,00
11321,standard,42,8,00,00,00,00,01,00,01,01
11338,standard,46,8,99,05,00,00,27,01,08,01
11349,standard,47,8,00,00,00,00,00,00,00,00
11360,standard,43,6,26,00,4E,00,8F,00,00,00
11371,standard,42,8,00,00,00,00,01,00,01,01
11387,standard,46,8,94,05,00,00,1D,01,07,01
11398,standard,47,8,00,00,00,00,00,00,00,00
11409,standard,43,6,26,00,4E,00,8F,00,00,00
11420,standard,42,8,00,00,00,00,00,00,01,01
11437,standard,46,8,9F,05,00,00,21,01,05,01
11448,standard,47,8,00,00,00,00,00,00,00,00
11461,standard,43,6,26,00,4E,00,8F,00,00,00
11473,standard,42,8,00,00,00,00,00,00,01,01
11487,standard,46,8,9D,05,00,00,24,01,07,01
11498,standard,47,8,00,00,00,00,00,00,00,00
11509,standard,43,6,26,00,4E,00,8F,00,00,00
11520,standard,42,8,00,00,00,00,00,00,01,01
11536,standard,46,8,A1,05,00,00,23,01,07,01
11548,standard,47,8,00,00,00,00,00,00,00,00
11559,standard,43,6,26,00,4E,00,8F,00,00,00
11570,standard,42,8,00,00,00,00,00,00,01,01
11586,standard,46,8,9B,05,00,00,24,01,07,01
11600,standard,47,8,00,00,00,00,00,00,00,00
11611,standard,43,6,26,00,4E,00,8F,00,00,00
11622,standard,42,8,00,00,00,00,00,00,01,01
11637,standard,46,8,A0,05,00,00,21,01,07,01
11648,standard,47,8,00,00,00,00,00,00,00,00
11659,standard,43,6,26,00,4E,00,8F,00,00,00
11670,standard,42,8,00,00,00,00,00,00,01,01
11686,standard,46,8,A1,05,00,00,28,01,07,01
11697,standard,47,8,00,00,00,00,00,00,00,00
11708,standard,43,6,26,00,4E,00,8F,00,00,00
11722,standard,42,8,00,00,00,00,00,00,01,01
11736,standard,46,8,9A,05,00,00,1E,01,00,01
11747,standard,47,8,00,00,00,00,00,00,00,00
11758,standard,43,6,26,00,4E,00,8F,00,00,00
11769,standard,42,8,00,00,00,00,00,00,01,01
11786,standard,46,8,97,05,00,00,24,01,04,01
11797,standard,47,8,00,00,00,00,00,00,00,00
11808,standard,43,6,26,00,4E,00,8F,00,00,00
11819,standard,42,8,00,00,00,00,00,00,01,01
11836,standard,46,8,9F,05,00,00,26,01,07,01
11849,standard,47,8,00,00,00,00,00,00,00,00
11860,standard,43,6,26,00,4E,00,8F,00,00,00
11871,standard,42,8,00,00,00,00,00,00,01,01
11886,standard,46,8,98,05,00,00,23,01,07,01
11897,standard,47,8,00,00,00,00,00,00,00,00
11908,standard,43,6,26,00,4E,00,8F,00,00,00
11919,standard,42,8,00,00,00,00,00,00,01,01
11935,standard,46,8,9B,05,00,00,24,01,0A,01
11946,standard,47,8,00,00,00,00,00,00,00,00
11958,standard,43,6,26,00,4E,00,8F,00,00,00
11971,standard,42,8,00,00,00,00,00,00,01,01
11986,standard,46,8,9F,05,00,00,24,01,05,01
11997,standard,47,8,00,00,00,00,00,00,00,00
12008,standard,43,6,26,00,4E,00,8F,00,00,00
12019,standard,42,8,00,00,00,00,00,00,01,01
12035,standard,46,8,9A,05,00,00,22,01,07,01
12046,standard,47,8,00,00,00,00,00,00,00,00
12057,standard,43,6,26,00,4E,00,8F,00,00,00
12068,standard,42,8,00,00,00,00,00,00,01,01
12085,standard,46,8,98,05,00,00,27,01,05,01
12096,standard,47,8,00,00,00,00,00,00,00,00
12110,standard,43,6,26,00,4E,00,8F,00,00,00
12121,standard,42,8,00,00,00,00,00,00,01,01
12135,standard,46,8,98,05,00,00,27,01,07,01
12146,standard,47,8,00,00,00,00,00,00,00,00
12157,standard,43,6,26,00,4E,00,8F,00,00,00
12168,standard,42,8,00,00,00,00,00,00,01,01
12184,standard,46,8,A2,05,00,00,22,01,01,01
12205,standard,47,8,00,00,00,00,00,00,00,00
12223,standard,43,6,26,00,4E,00,8F,00,00,00
12234,standard,42,8,00,00,00,00,00,00,01,01
12248,standard,46,8,99,05,00,00,26,01,07,01
12259,standard,47,8,00,00,00,00,00,00,00,00
12270,standard,43,6,26,00,4E,00,8F,00,00,00
12281,standard,42,8,00,00,00,00,00,00,01,01
12292,standard,46,8,9B,05,00,00,18,01,05,01
