tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6960,standard,48,8,0A,0B,01,0,00,00,00,00
6992,standard,47,8,00,00,00,0,00,00,00,00
7018,standard,43,6,08,00,4E,0,8C,00,00,00
7041,standard,42,8,00,00,00,0,00,00,00,01
7065,standard,46,8,05,00,00,0,38,01,E7,00
7089,standard,48,8,0A,0B,01,0,00,00,00,00
7112,standard,47,8,00,00,00,0,00,00,00,00
7138,standard,43,6,08,00,4E,0,8C,00,00,00
7162,standard,42,8,00,00,00,0,00,00,00,01
7186,standard,46,8,05,00,00,0,38,01,E7,00
7209,standard,48,8,0A,0B,01,0,00,00,00,00
7233,standard,47,8,00,00,00,0,00,00,00,00
7256,standard,43,6,08,00,4E,0,8C,00,00,00
7280,standard,42,8,00,00,00,0,00,00,00,01
7304,standard,46,8,05,00,00,0,38,01,E7,00
7327,standard,48,8,0A,0B,01,0,00,00,00,00
7351,standard,47,8,00,00,00,0,00,00,00,00
7377,standard,48,8,0A,0B,01,0,00,00,00,00
7400,standard,47,8,00,00,00,0,00,00,00,00
7424,standard,48,8,0A,0B,01,0,00,00,00,00
7448,standard,47,8,00,00,00,0,00,00,00,00
7471,standard,48,8,0A,0B,01,0,00,00,00,00
7495,standard,47,8,00,00,00,0,00,00,00,00
7519,standard,48,8,0A,0B,01,0,00,00,00,00
7542,standard,47,8,00,00,00,0,00,00,00,00
7566,standard,48,8,0A,0B,01,0,00,00,00,00
7589,standard,47,8,00,00,00,0,00,00,00,00
7613,standard,48,8,0A,0B,01,0,00,00,00,00
7635,standard,47,8,00,00,00,0,00,00,00,00
7659,standard,48,8,0A,0B,01,0,00,00,00,00
7682,standard,47,8,00,00,00,0,00,00,00,00
7706,standard,46,8,04,00,00,0,37,01,E9,00
7730,standard,48,8,0A,0B,01,0,00,00,00,00
7753,standard,46,8,05,00,00,0,37,01,E9,00
7777,standard,48,8,0A,0B,01,0,00,00,00,00
7801,standard,46,8,05,00,00,0,37,01,E9,00
7824,standard,48,8,0A,0B,01,0,00,00,00,00
7848,standard,43,6,08,00,4E,0,8C,00,00,00
7874,standard,48,8,0A,0B,01,0,00,00,00,00
7897,standard,47,8,00,00,00,0,00,00,00,00
7921,standard,48,8,0A,0B,01,0,00,00,00,00
7945,standard,47,8,00,00,00,0,00,00,00,00
7968,standard,48,8,0A,0B,01,0,00,00,00,00
7992,standard,47,8,00,00,00,0,00,00,00,00
8015,standard,48,8,0A,0B,01,0,00,00,00,00
8039,standard,47,8,00,00,00,0,00,00,00,00
8063,standard,48,8,0A,0B,01,0,00,00,00,00
8086,standard,47,8,00,00,00,0,00,00,00,00
8113,standard,48,8,0A,0B,01,0,00,00,00,00
8136,standard,47,8,00,00,00,0,00,00,00,00
8169,standard,46,8,05,00,00,0,37,01,E6,00
8203,standard,48,8,0A,0B,01,0,00,00,00,00
8227,standard,46,8,05,00,00,0,37,01,E6,00
8250,standard,48,8,0A,0B,01,0,00,00,00,00
8274,standard,46,8,05,00,00,0,37,01,E6,00
8298,standard,48,8,0A,0B,01,0,00,00,00,00
8321,standard,43,6,08,00,4E,0,8C,00,00,00
8345,standard,48,8,0A,0B,01,0,00,00,00,00
8369,standard,43,6,08,00,4E,0,8C,00,00,00
8395,standard,48,8,0A,0B,01,0,00,00,00,00
8419,standard,46,8,05,00,00,0,37,01,E6,00
8442,standard,47,8,00,00,00,0,00,00,00,00
8466,standard,48,8,0A,0B,01,0,00,00,00,00
8490,standard,47,8,00,00,00,0,00,00,00,00
8513,standard,48,8,0A,0B,01,0,00,00,00,00
8537,standard,47,8,00,00,00,0,00,00,00,00
8560,standard,46,8,04,00,00,0,37,01,E7,00
8584,standard,48,8,0A,0B,01,0,00,00,00,00
8608,standard,46,8,06,00,00,0,37,01,E7,00
8639,standard,48,8,0A,0B,01,0,00,00,00,00
8663,standard,46,8,05,00,00,0,37,01,E6,00
8687,standard,48,8,0A,0B,01,0,00,00,00,00
8710,standard,46,8,05,00,00,0,37,01,E6,00
8734,standard,48,8,0A,0B,01,0,00,00,00,00
8757,standard,43,6,08,00,4E,0,8C,00,00,00
8781,standard,48,8,0A,0B,01,0,00,00,00,00
8805,standard,47,8,00,00,00,0,00,00,00,00
8828,standard,48,8,0A,0B,01,0,00,00,00,00
