tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6993,standard,46,8,04,00,10,27,94,01,56,01
7034,standard,100,3,00,00,00,27,94,01,56,01
7069,standard,48,8,00,0B,06,00,00,00,00,00
7101,standard,47,8,10,27,20,4E,20,4E,E8,03
7134,standard,46,8,05,00,10,27,94,01,56,01
7166,standard,43,6,76,00,26,00,90,00,56,01
7199,standard,42,8,00,00,00,00,00,00,03,01
7231,standard,48,8,00,0B,06,00,00,00,00,00
7264,standard,47,8,10,27,20,4E,20,4E,E8,03
7298,standard,46,8,05,00,10,27,94,01,56,01
7331,standard,100,3,00,00,00,27,94,01,56,01
7363,standard,48,8,00,0B,06,00,00,00,00,00
7396,standard,47,8,10,27,20,4E,20,4E,E8,03
7428,standard,46,8,05,00,10,27,94,01,56,01
7461,standard,43,6,76,00,26,00,90,00,56,01
7493,standard,47,8,10,27,20,4E,20,4E,E8,03
7525,standard,100,3,00,00,00,27,94,01,56,01
7558,standard,46,8,04,00,10,27,94,01,56,01
7590,standard,47,8,10,27,20,4E,20,4E,E8,03
7625,standard,100,3,00,00,00,27,94,01,56,01
7668,standard,46,8,05,00,10,27,94,01,56,01
7712,standard,47,8,10,27,20,4E,20,4E,E8,03
7744,standard,100,3,00,00,00,27,91,01,56,01
7777,standard,46,8,05,00,10,27,91,01,56,01
7809,standard,48,8,00,0B,06,00,00,00,00,00
7842,standard,100,3,00,00,00,27,91,01,56,01
7874,standard,46,8,05,00,10,27,91,01,56,01
7907,standard,48,8,00,0B,06,00,00,00,00,00
7939,standard,100,3,00,00,00,27,91,01,56,01
7971,standard,46,8,04,00,10,27,91,01,56,01
8006,standard,47,8,10,27,20,4E,20,4E,E8,03
8039,standard,47,8,10,27,20,4E,20,4E,E8,03
8071,standard,43,6,76,00,26,00,90,00,56,01
8103,standard,46,8,05,00,10,27,90,01,56,01
8136,standard,48,8,00,0B,06,00,00,00,00,00
8168,standard,43,6,76,00,26,00,90,00,56,01
8201,standard,46,8,04,00,10,27,90,01,56,01
8233,standard,48,8,00,0B,06,00,00,00,00,00
8266,standard,43,6,76,00,26,00,90,00,56,01
8298,standard,46,8,04,00,10,27,91,01,56,01
8333,standard,48,8,00,0B,06,00,00,00,00,00
8365,standard,43,6,76,00,26,00,90,00,56,01
8398,standard,46,8,04,00,10,27,8F,01,56,01
8440,standard,100,3,00,00,00,27,8F,01,56,01
8481,standard,43,6,76,00,26,00,90,00,56,01
8514,standard,46,8,04,00,10,27,8F,01,56,01
8547,standard,100,3,00,00,00,27,8F,01,56,01
8579,standard,43,6,76,00,26,00,90,00,56,01
8611,standard,47,8,10,27,20,4E,20,4E,E8,03
8644,standard,100,3,00,00,00,27,90,01,57,01
8679,standard,43,6,76,00,26,00,90,00,57,01
8711,standard,47,8,10,27,20,4E,20,4E,E8,03
8743,standard,100,3,00,00,00,27,90,01,57,01
8776,standard,43,6,76,00,26,00,90,00,57,01
8808,standard,100,3,00,00,00,27,90,01,57,01
8841,standard,47,8,10,27,20,4E,20,4E,E8,03
8873,standard,43,6,76,00,26,00,90,00,57,01
8906,standard,100,3,00,00,00,27,90,01,57,01
8938,standard,47,8,10,27,20,4E,20,4E,E8,03
8971,standard,43,6,76,00,26,00,90,00,57,01
9003,standard,100,3,00,00,00,27,90,01,58,01
9038,standard,47,8,10,27,20,4E,20,4E,E8,03
9070,standard,43,6,76,00,26,00,90,00,58,01
9103,standard,48,8,00,0B,06,00,00,00,00,00
9135,standard,47,8,10,27,20,4E,20,4E,E8,03
9168,standard,48,8,00,0B,06,00,00,00,00,00
9200,standard,46,8,05,00,10,27,94,01,57,01
9233,standard,47,8,10,27,20,4E,20,4E,E8,03
9265,standard,48,8,00,0B,06,00,00,00,00,00
9298,standard,46,8,04,00,10,27,94,01,58,01
9330,standard,48,8,00,0B,06,00,00,00,00,00
9365,standard,48,8,00,0B,06,00,00,00,00,00
9397,standard,46,8,05,00,10,27,94,01,57,01
9430,standard,48,8,00,0B,06,00,00,00,00,00
9462,standard,48,8,00,0B,06,00,00,00,00,00
9495,standard,46,8,05,00,10,27,94,01,57,01
9527,standard,48,8,00,0B,06,00,00,00,00,00
9560,standard,48,8,00,0B,06,00,00,00,00,00
9592,standard,46,8,04,00,10,27,95,01,58,01
9625,standard,48,8,00,0B,06,00,00,00,00,00
9657,standard,48,8,00,0B,06,00,00,00,00,00
9690,standard,46,8,05,00,10,27,95,01,57,01
9724,standard,48,8,00,0B,06,00,00,00,00,00
9757,standard,48,8,00,0B,06,00,00,00,00,00
9789,standard,46,8,04,00,10,27,94,01,57,01
