tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6972,standard,47,8,10,27,20,4E,20,4E,E8,03
7008,standard,46,8,05,00,10,27,90,01,02,01
7038,standard,100,3,00,00,00,27,90,01,02,01
7065,standard,48,8,00,0B,02,00,00,00,00,00
7093,standard,47,8,10,27,20,4E,20,4E,E8,03
7120,standard,46,8,04,00,10,27,90,01,02,01
7148,standard,43,6,76,00,26,00,94,00,02,01
7177,standard,42,8,00,00,00,00,00,00,01,01
7205,standard,48,8,00,0B,02,00,00,00,00,00
7232,standard,47,8,10,27,20,4E,20,4E,E8,03
7260,standard,46,8,06,00,10,27,90,01,02,01
7287,standard,100,3,00,00,00,27,90,01,02,01
7314,standard,48,8,00,0B,02,00,00,00,00,00
7342,standard,47,8,10,27,20,4E,20,4E,E8,03
7369,standard,46,8,05,00,10,27,90,01,02,01
7396,standard,43,6,76,00,26,00,94,00,02,01
7424,standard,42,8,00,00,00,00,00,00,01,01
7451,standard,46,8,05,00,10,27,90,01,02,01
7481,standard,48,8,00,0B,02,00,00,00,00,00
7508,standard,43,6,76,00,26,00,94,00,02,01
7536,standard,47,8,10,27,20,4E,20,4E,E8,03
7563,standard,100,3,00,00,00,27,90,01,02,01
7591,standard,47,8,10,27,20,4E,20,4E,E8,03
7618,standard,43,6,76,00,26,00,94,00,02,01
7645,standard,46,8,04,00,10,27,90,01,02,01
7673,standard,100,3,00,00,00,27,90,01,02,01
7700,standard,46,8,05,00,10,27,90,01,02,01
7728,standard,43,6,76,00,26,00,94,00,02,01
7757,standard,100,3,00,00,00,27,90,01,02,01
7785,standard,47,8,10,27,20,4E,20,4E,E8,03
7812,standard,43,6,76,00,26,00,94,00,02,01
7839,standard,47,8,10,27,20,4E,20,4E,E8,03
7867,standard,100,3,00,00,00,27,90,01,02,01
7894,standard,46,8,05,00,10,27,90,01,02,01
7922,standard,43,6,76,00,26,00,94,00,02,01
7949,standard,46,8,04,00,10,27,90,01,02,01
7976,standard,100,3,00,00,00,27,90,01,02,01
8004,standard,43,6,76,00,26,00,94,00,02,01
8034,standard,47,8,10,27,20,4E,20,4E,E8,03
8061,standard,100,3,00,00,00,27,90,01,02,01
8088,standard,47,8,10,27,20,4E,20,4E,E8,03
8116,standard,43,6,76,00,26,00,94,00,02,01
