tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6992,standard,46,8,04,00,10,27,2B,01,1B,01
7030,standard,100,3,00,08,00,27,2B,01,1B,01
7063,standard,48,8,00,0B,06,00,00,00,00,00
7093,standard,47,8,10,27,20,4E,20,4E,E8,03
7122,standard,46,8,04,00,10,27,2B,01,1B,01
7152,standard,43,6,76,00,26,00,9B,00,1B,01
7182,standard,42,8,00,00,F6,FF,00,00,00,01
7212,standard,48,8,00,0B,06,00,00,00,00,00
7244,standard,47,8,10,27,20,4E,20,4E,E8,03
7273,standard,46,8,05,00,10,27,2B,01,1B,01
7303,standard,100,3,00,08,00,27,2B,01,1B,01
7332,standard,48,8,00,0B,06,00,00,00,00,00
7362,standard,47,8,10,27,20,4E,20,4E,E8,03
7392,standard,46,8,05,00,10,27,2B,01,1B,01
7422,standard,43,6,76,00,26,00,9B,00,1B,01
7451,standard,42,8,00,00,F6,FF,00,00,00,01
7481,standard,46,8,05,00,10,27,2B,01,1B,01
7511,standard,48,8,00,0B,06,00,00,00,00,00
7543,standard,43,6,76,00,26,00,9B,00,1B,01
7573,standard,47,8,10,27,20,4E,20,4E,E8,03
7602,standard,100,3,00,08,00,27,2B,01,1B,01
7632,standard,46,8,05,00,10,27,2B,01,1B,01
7662,standard,48,8,00,0B,06,00,00,00,00,00
7691,standard,100,3,00,08,00,27,2A,01,1B,01
7721,standard,47,8,10,27,20,4E,20,4E,E8,03
7751,standard,43,6,76,00,26,00,9B,00,1B,01
7780,standard,46,8,04,00,10,27,2B,01,1B,01
7810,standard,48,8,00,0B,06,00,00,00,00,00
7840,standard,43,6,76,00,26,00,9B,00,1B,01
7872,standard,47,8,10,27,20,4E,20,4E,E8,03
7902,standard,100,3,00,08,00,27,2B,01,1B,01
7931,standard,46,8,04,00,10,27,2B,01,1B,01
7961,standard,48,8,00,0B,06,00,00,00,00,00
7990,standard,100,3,00,08,00,27,2C,01,1B,01
8020,standard,47,8,10,27,20,4E,20,4E,E8,03
8050,standard,43,6,76,00,26,00,9B,00,1B,01
8090,standard,46,8,04,00,10,27,2C,01,1B,01
8132,standard,48,8,00,0B,06,00,00,00,00,00
8162,standard,43,6,76,00,26,00,9B,00,1B,01
8194,standard,47,8,10,27,20,4E,20,4E,E8,03
8224,standard,100,3,00,08,00,27,2D,01,1B,01
8253,standard,46,8,05,00,10,27,2D,01,1B,01
8283,standard,48,8,00,0B,06,00,00,00,00,00
8313,standard,100,3,00,08,00,27,2D,01,1B,01
8342,standard,47,8,10,27,20,4E,20,4E,E8,03
8372,standard,43,6,76,00,26,00,9B,00,1B,01
8402,standard,100,3,00,08,00,27,2D,01,1B,01
8432,standard,43,6,76,00,26,00,9B,00,1B,01
8462,standard,47,8,10,27,20,4E,20,4E,E8,03
8494,standard,100,3,00,08,00,27,2D,01,1B,01
8524,standard,46,8,05,00,10,27,2D,01,1B,01
8553,standard,43,6,76,00,26,00,9B,00,1B,01
8583,standard,100,3,00,08,00,27,30,01,1B,01
8613,standard,47,8,10,27,20,4E,20,4E,E8,03
8642,standard,43,6,76,00,26,00,9B,00,1B,01
8672,standard,46,8,04,00,10,27,30,01,1B,01
8702,standard,100,3,00,08,00,27,30,01,1B,01
8731,standard,43,6,76,00,26,00,9B,00,1B,01
8761,standard,47,8,10,27,20,4E,20,4E,E8,03
8791,standard,100,3,00,08,00,27,31,01,1B,01
8823,standard,46,8,05,00,10,27,31,01,1B,01
8852,standard,43,6,76,00,26,00,9B,00,1B,01
8882,standard,100,3,00,08,00,27,31,01,1B,01
8912,standard,47,8,10,27,20,4E,20,4E,E8,03
8941,standard,43,6,76,00,26,00,9B,00,1B,01
8971,standard,46,8,04,00,10,27,31,01,1B,01
9001,standard,100,3,00,08,00,27,31,01,1B,01
9030,standard,43,6,76,00,26,00,9B,00,1B,01
9060,standard,47,8,10,27,20,4E,20,4E,E8,03
9090,standard,48,8,00,0B,06,00,00,00,00,00
9122,standard,46,8,04,00,10,27,31,01,1B,01
9152,standard,48,8,00,0B,06,00,00,00,00,00
9181,standard,48,8,00,0B,06,00,00,00,00,00
9211,standard,47,8,10,27,20,4E,20,4E,E8,03
9241,standard,48,8,00,0B,06,00,00,00,00,00
9270,standard,46,8,04,00,10,27,31,01,1B,01
9300,standard,48,8,00,0B,06,00,00,00,00,00
9330,standard,48,8,00,0B,06,00,00,00,00,00
9360,standard,47,8,10,27,20,4E,20,4E,E8,03
9390,standard,48,8,00,0B,06,00,00,00,00,00
9419,standard,46,8,04,00,10,27,31,01,1B,01
9451,standard,48,8,00,0B,06,00,00,00,00,00
9481,standard,48,8,00,0B,06,00,00,00,00,00
9511,standard,47,8,10,27,20,4E,20,4E,E8,03
9541,standard,48,8,00,0B,06,00,00,00,00,00
9570,standard,46,8,05,00,10,27,31,01,1B,01
9600,standard,48,8,00,0B,06,00,00,00,00,00
9630,standard,48,8,00,0B,06,00,00,00,00,00
9660,standard,47,8,10,27,20,4E,20,4E,E8,03
9689,standard,48,8,00,0B,06,00,00,00,00,00
9719,standard,46,8,05,00,10,27,31,01,1B,01
9751,standard,48,8,00,0B,06,00,00,00,00,00
9781,standard,48,8,00,0B,06,00,00,00,00,00
9811,standard,47,8,10,27,20,4E,20,4E,E8,03
9841,standard,48,8,00,0B,06,00,00,00,00,00
9870,standard,46,8,05,00,10,27,30,01,1B,01
9900,standard,48,8,00,0B,06,00,00,00,00,00
9930,standard,48,8,00,0B,06,00,00,00,00,00
9959,standard,47,8,10,27,20,4E,20,4E,E8,03
9989,standard,48,8,00,0B,06,00,00,00,00,00
10019,standard,46,8,04,00,10,27,31,01,1B,01
10049,standard,48,8,00,0B,06,00,00,00,00,00
10081,standard,48,8,00,0B,06,00,00,00,00,00
10111,standard,47,8,10,27,20,4E,20,4E,E8,03
10141,standard,48,8,00,0B,06,00,00,00,00,00
10171,standard,46,8,04,00,10,27,32,01,1B,01
10210,standard,48,8,00,0B,06,00,00,00,00,00
10249,standard,48,8,00,0B,06,00,00,00,00,00
10279,standard,47,8,10,27,20,4E,20,4E,E8,03
10308,standard,48,8,00,0B,06,00,00,00,00,00
10338,standard,46,8,06,00,10,27,34,01,1B,01
10368,standard,48,8,00,0B,06,00,00,00,00,00
10400,standard,48,8,00,0B,06,00,00,00,00,00
10429,standard,46,8,04,00,10,27,34,01,1B,01
10459,standard,48,8,00,0B,06,00,00,00,00,00
10489,standard,48,8,00,0B,06,00,00,00,00,00
10518,standard,47,8,10,27,20,4E,20,4E,E8,03
10548,standard,48,8,00,0B,06,00,00,00,00,00
10578,standard,48,8,00,0B,06,00,00,00,00,00
10607,standard,100,3,00,08,00,00,00,00,00,00
10637,standard,48,8,00,0B,06,00,00,00,00,00
10667,standard,46,8,04,00,10,27,34,01,1B,01
10699,standard,47,8,10,27,20,4E,20,4E,E8,03
10729,standard,48,8,00,0B,06,00,00,00,00,00
10758,standard,43,6,76,00,26,00,9B,00,E8,03
10788,standard,48,8,00,0B,06,00,00,00,00,00
10818,standard,46,8,04,00,10,27,34,01,1B,01
10847,standard,48,8,00,0B,06,00,00,00,00,00
10877,standard,48,8,00,0B,06,00,00,00,00,00
10907,standard,47,8,10,27,20,4E,20,4E,E8,03
10936,standard,48,8,00,0B,06,00,00,00,00,00
10966,standard,46,8,04,00,10,27,35,01,1B,01
10998,standard,47,8,10,27,20,4E,20,4E,E8,03
11028,standard,48,8,00,0B,06,00,00,00,00,00
11057,standard,43,6,76,00,26,00,9B,00,E8,03
11087,standard,48,8,00,0B,06,00,00,00,00,00
11117,standard,48,8,00,0B,06,00,00,00,00,00
11147,standard,47,8,10,27,20,4E,20,4E,E8,03
11176,standard,48,8,00,0B,06,00,00,00,00,00
11206,standard,100,3,00,08,00,4E,20,4E,E8,03
11235,standard,48,8,00,0B,06,00,00,00,00,00
11265,standard,46,8,2F,00,10,27,36,01,1B,01
11295,standard,47,8,10,27,20,4E,20,4E,E8,03
11327,standard,48,8,00,0B,06,00,00,00,00,00
11357,standard,43,6,76,00,26,00,9B,00,E8,03
11386,standard,48,8,00,0B,06,00,00,00,00,00
11416,standard,48,8,00,0B,06,00,00,00,00,00
11445,standard,47,8,10,27,20,4E,20,4E,E8,03
11475,standard,48,8,00,0B,06,00,00,00,00,00
11505,standard,100,3,00,08,00,4E,20,4E,E8,03
11534,standard,48,8,00,0B,06,00,00,00,00,00
11564,standard,48,8,00,0B,06,00,00,00,00,00
11603,standard,47,8,10,27,20,4E,20,4E,E8,03
11672,standard,48,8,00,0B,06,00,00,00,00,00
11702,standard,43,6,76,00,26,00,9B,00,E8,03
11731,standard,48,8,00,0B,06,00,00,00,00,00
11761,standard,48,8,00,0B,06,00,00,00,00,00
11791,standard,47,8,10,27,20,4E,20,4E,E8,03
11820,standard,48,8,00,0B,06,00,00,00,00,00
11850,standard,42,8,00,00,F7,FF,00,00,01,01
11880,standard,48,8,00,0B,06,00,00,00,00,00
11909,standard,48,8,00,0E,06,00,00,00,00,00
11939,standard,47,8,10,27,20,4E,20,4E,E8,03
11971,standard,48,8,00,0E,06,00,00,00,00,00
12001,standard,47,8,10,27,20,4E,20,4E,E8,03
12031,standard,48,8,00,0E,06,00,00,00,00,00
12060,standard,42,8,00,00,F6,FF,00,00,00,01
12090,standard,48,8,00,0E,06,00,00,00,00,00
12120,standard,48,8,00,0E,06,00,00,00,00,00
12150,standard,47,8,10,27,20,4E,20,4E,E8,03
12179,standard,48,8,00,0E,06,00,00,00,00,00
12209,standard,100,3,01,08,00,4E,20,4E,E8,03
12239,standard,48,8,00,0E,06,00,00,00,00,00
12271,standard,48,8,00,0E,06,00,00,00,00,00
12300,standard,46,8,1E,06,10,27,34,01,1B,01
12330,standard,48,8,00,0E,06,00,00,00,00,00
12360,standard,46,8,1F,06,10,27,34,01,1B,01
12389,standard,48,8,00,0E,06,00,00,00,00,00
12419,standard,48,8,00,0E,06,00,00,00,00,00
12449,standard,47,8,10,27,20,4E,20,4E,E8,03
12478,standard,48,8,00,0E,06,00,00,00,00,00
12508,standard,46,8,20,06,10,27,34,01,1B,01
12538,standard,48,8,00,0E,06,00,00,00,00,00
12567,standard,48,8,00,0E,06,00,00,00,00,00
12599,standard,46,8,18,06,10,27,34,01,1B,01
12629,standard,48,8,00,0E,06,00,00,00,00,00
12659,standard,43,6,76,00,26,00,9B,00,1B,01
12688,standard,47,8,10,27,20,4E,20,4E,E8,03
12718,standard,48,8,00,0E,06,00,00,00,00,00
12748,standard,47,8,10,27,20,4E,20,4E,E8,03
12777,standard,48,8,00,0E,06,00,00,00,00,00
12807,standard,46,8,AA,04,10,27,32,01,1B,01
12837,standard,48,8,00,0E,06,00,00,00,00,00
12867,standard,48,8,00,11,06,00,00,00,00,00
12899,standard,46,8,F2,03,10,27,32,01,1B,01
12929,standard,48,8,00,11,06,00,00,00,00,00
12958,standard,43,6,76,00,26,00,9B,00,1B,01
12988,standard,47,8,10,27,20,4E,20,4E,E8,03
13018,standard,48,8,00,11,06,00,00,00,00,00
13048,standard,46,8,E8,03,10,27,31,01,1B,01
13077,standard,48,8,00,11,06,00,00,00,00,00
13107,standard,100,3,00,08,00,27,31,01,1B,01
13137,standard,47,8,10,27,20,4E,20,4E,E8,03
13166,standard,48,8,00,11,06,00,00,00,00,00
13203,standard,46,8,1B,06,10,27,31,01,1B,01
13233,standard,48,8,00,11,06,00,00,00,00,00
13263,standard,43,6,76,00,26,00,9B,00,1B,01
13293,standard,47,8,10,27,20,4E,20,4E,E8,03
13322,standard,48,8,00,11,06,00,00,00,00,00
13352,standard,46,8,1E,06,10,27,31,01,1B,01
13382,standard,48,8,00,11,06,00,00,00,00,00
13411,standard,100,3,01,08,00,27,31,01,1B,01
13441,standard,47,8,10,27,20,4E,20,4E,E8,03
13471,standard,48,8,00,11,06,00,00,00,00,00
13503,standard,46,8,1F,06,10,27,32,01,1B,01
13533,standard,48,8,00,11,06,00,00,00,00,00
13562,standard,42,8,00,00,F6,FF,00,00,01,01
13592,standard,47,8,10,27,20,4E,20,4E,E8,03
13621,standard,48,8,00,11,06,00,00,00,00,00
13651,standard,46,8,1B,06,10,27,31,01,1B,01
13681,standard,48,8,00,11,06,00,00,00,00,00
13710,standard,100,3,01,08,00,27,31,01,1B,01
13740,standard,47,8,10,27,20,4E,20,4E,E8,03
13770,standard,48,8,00,11,06,00,00,00,00,00
13799,standard,46,8,1B,06,10,27,32,01,1B,01
13832,standard,48,8,00,11,06,00,00,00,00,00
13861,standard,43,6,76,00,26,00,9B,00,1B,01
13891,standard,47,8,10,27,20,4E,20,4E,E8,03
13921,standard,48,8,00,11,06,00,00,00,00,00
13950,standard,46,8,18,06,10,27,32,01,1B,01
13980,standard,48,8,00,11,06,00,00,00,00,00
14009,standard,100,3,01,08,00,27,32,01,1B,01
14039,standard,47,8,10,27,20,4E,20,4E,E8,03
14078,standard,48,8,00,11,06,00,00,00,00,00
14116,standard,46,8,1F,06,10,27,31,01,1B,01
14148,standard,47,8,10,27,20,4E,20,4E,E8,03
14178,standard,43,6,76,00,26,00,9B,00,1B,01
14208,standard,47,8,10,27,20,4E,20,4E,E8,03
14237,standard,48,8,00,11,06,00,00,00,00,00
14267,standard,46,8,1E,06,10,27,32,01,1B,01
14297,standard,48,8,00,11,06,00,00,00,00,00
14326,standard,100,3,01,08,00,27,32,01,1B,01
14356,standard,47,8,10,27,20,4E,20,4E,E8,03
14386,standard,48,8,00,11,06,00,00,00,00,00
14416,standard,48,8,00,11,06,00,00,00,00,00
14448,standard,46,8,1F,06,10,27,32,01,1B,01
14477,standard,48,8,00,11,06,00,00,00,00,00
14507,standard,100,3,01,08,00,27,32,01,1B,01
14537,standard,47,8,10,27,20,4E,20,4E,E8,03
14566,standard,48,8,00,11,06,00,00,00,00,00
14596,standard,46,8,22,06,10,27,32,01,1B,01
14626,standard,48,8,00,11,06,00,00,00,00,00
14656,standard,43,6,76,00,26,00,9B,00,1B,01
14685,standard,47,8,10,27,20,4E,20,4E,E8,03
14715,standard,48,8,00,11,06,00,00,00,00,00
14747,standard,46,8,1E,06,10,27,32,01,1B,01
14777,standard,48,8,00,11,06,00,00,00,00,00
14807,standard,100,3,01,08,00,27,32,01,1B,01
14836,standard,47,8,10,27,20,4E,20,4E,E8,03
14866,standard,48,8,00,11,06,00,00,00,00,00
14896,standard,46,8,19,06,10,27,32,01,1B,01
14925,standard,48,8,00,11,06,00,00,00,00,00
14955,standard,43,6,76,00,26,00,9B,00,1B,01
14985,standard,47,8,10,27,20,4E,20,4E,E8,03
15014,standard,48,8,00,11,06,00,00,00,00,00
15044,standard,43,6,76,00,26,00,9B,00,1B,01
15072,standard,47,8,10,27,20,4E,20,4E,E8,03
15102,standard,100,3,01,08,00,27,31,01,1B,01
15132,standard,46,8,1B,06,10,27,31,01,1B,01
15170,standard,48,8,00,11,06,00,00,00,00,00
15213,standard,46,8,21,06,10,27,31,01,1B,01
15242,standard,48,8,00,11,06,00,00,00,00,00
15272,standard,43,6,76,00,26,00,9B,00,1B,01
15302,standard,47,8,10,27,20,4E,20,4E,E8,03
15331,standard,100,3,01,08,00,27,31,01,1B,01
15361,standard,46,8,18,06,10,27,34,01,1B,01
15393,standard,48,8,00,11,06,00,00,00,00,00
15423,standard,100,3,01,08,00,27,34,01,1B,01
15453,standard,47,8,10,27,20,4E,20,4E,E8,03
15482,standard,48,8,00,11,06,00,00,00,00,00
15512,standard,100,3,01,08,00,27,32,01,1B,01
15542,standard,46,8,1B,06,10,27,34,01,1B,01
15571,standard,48,8,00,11,06,00,00,00,00,00
15601,standard,100,3,01,08,00,27,34,01,1B,01
15631,standard,47,8,10,27,20,4E,20,4E,E8,03
15661,standard,43,6,76,00,26,00,9B,00,1B,01
15693,standard,46,8,1B,06,10,27,34,01,1B,01
15722,standard,48,8,00,11,06,00,00,00,00,00
15752,standard,43,6,76,00,26,00,9B,00,1B,01
15782,standard,47,8,10,27,20,4E,20,4E,E8,03
15812,standard,100,3,01,08,00,27,34,01,1B,01
15841,standard,46,8,1C,06,10,27,34,01,1B,01
15871,standard,48,8,00,11,06,00,00,00,00,00
15901,standard,100,3,01,08,00,27,34,01,1B,01
15931,standard,47,8,10,27,20,4E,20,4E,E8,03
15961,standard,43,6,76,00,26,00,9B,00,1B,01
15993,standard,100,3,01,08,00,27,34,01,1B,01
16022,standard,47,8,10,27,20,4E,20,4E,E8,03
16052,standard,43,6,76,00,26,00,9B,00,1B,01
16082,standard,46,8,1F,06,10,27,34,01,1B,01
16112,standard,100,3,01,08,00,27,34,01,1B,01
16141,standard,43,6,76,00,26,00,9B,00,1B,01
16171,standard,47,8,10,27,20,4E,20,4E,E8,03
16201,standard,100,3,01,08,00,27,34,01,1B,01
16230,standard,46,8,19,06,10,27,35,01,1B,01
16260,standard,43,6,76,00,26,00,9B,00,1B,01
