tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
10840,standard,46,8,07,00,00,00,14,00,14,00
10863,standard,47,8,00,00,00,00,00,00,00,00
10880,standard,46,8,07,00,00,00,08,01,BF,00
10891,standard,47,8,00,00,00,00,00,00,00,00
10903,standard,46,8,06,00,00,00,08,01,BF,00
10914,standard,47,8,00,00,00,00,00,00,00,00
10925,standard,46,8,07,00,00,00,F3,00,BE,00
10936,standard,47,8,00,00,00,00,00,00,00,00
10973,standard,46,8,06,00,00,00,F8,00,BE,00
10984,standard,47,8,00,00,00,00,00,00,00,00
11023,standard,46,8,07,00,00,00,F8,00,BF,00
11034,standard,47,8,00,00,00,00,00,00,00,00
11073,standard,46,8,08,00,00,00,15,01,BC,00
11084,standard,47,8,00,00,00,00,00,00,00,00
11122,standard,46,8,07,00,00,00,F9,00,B5,00
11134,standard,47,8,00,00,00,00,00,00,00,00
11172,standard,46,8,07,00,00,00,FD,00,BC,00
11183,standard,47,8,00,00,00,00,00,00,00,00
11222,standard,46,8,05,00,00,00,FA,00,DC,00
11233,standard,47,8,00,00,00,00,00,00,00,00
11272,standard,46,8,06,00,00,00,F4,00,BC,00
11283,standard,47,8,00,00,00,00,00,00,00,00
11321,standard,46,8,07,00,00,00,F6,00,B8,00
11333,standard,47,8,00,00,00,00,00,00,00,00
11371,standard,46,8,08,00,00,00,02,01,BE,00
11382,standard,47,8,00,00,00,00,00,00,00,00
11421,standard,46,8,06,00,00,00,EC,00,BE,00
11432,standard,47,8,00,00,00,00,00,00,00,00
11471,standard,46,8,05,00,00,00,F8,00,BC,00
11482,standard,47,8,00,00,00,00,00,00,00,00
11521,standard,46,8,06,00,00,00,EF,00,BE,00
11532,standard,47,8,00,00,00,00,00,00,00,00
11571,standard,46,8,08,00,00,00,05,01,BC,00
11584,standard,47,8,00,00,00,00,00,00,00,00
11620,standard,46,8,06,00,00,00,FB,00,BA,00
11631,standard,47,8,00,00,00,00,00,00,00,00
11670,standard,46,8,06,00,00,00,F5,00,BE,00
11681,standard,47,8,00,00,00,00,00,00,00,00
11720,standard,46,8,06,00,00,00,F8,00,BE,00
11731,standard,47,8,00,00,00,00,00,00,00,00
11770,standard,46,8,05,00,00,00,0E,01,BF,00
11781,standard,47,8,00,00,00,00,00,00,00,00
11820,standard,46,8,06,00,00,00,F9,00,BB,00
11833,standard,47,8,00,00,00,00,00,00,00,00
11869,standard,46,8,07,00,00,00,F5,00,BE,00
11880,standard,47,8,00,00,00,00,00,00,00,00
11919,standard,46,8,06,00,00,00,F6,00,BE,00
11930,standard,47,8,00,00,00,00,00,00,00,00
11969,standard,46,8,08,00,00,00,FB,00,BC,00
11980,standard,47,8,00,00,00,00,00,00,00,00
12019,standard,46,8,06,00,00,00,FA,00,C2,00
12030,standard,47,8,00,00,00,00,00,00,00,00
12068,standard,46,8,07,00,00,00,01,01,BE,00
12082,standard,47,8,00,00,00,00,00,00,00,00
12118,standard,46,8,06,00,00,00,FA,00,BE,00
12129,standard,47,8,00,00,00,00,00,00,00,00
12168,standard,46,8,06,00,00,00,F9,00,BC,00
12179,standard,47,8,00,00,00,00,00,00,00,00
12218,standard,46,8,06,00,00,00,F9,00,BE,00
12229,standard,47,8,00,00,00,00,00,00,00,00
12268,standard,46,8,05,00,00,00,FA,00,BE,00
12279,standard,47,8,00,00,00,00,00,00,00,00
12317,standard,46,8,06,00,00,00,FB,00,BC,00
12330,standard,47,8,00,00,00,00,00,00,00,00
12366,standard,46,8,06,00,00,00,F5,00,BC,00
12378,standard,47,8,00,00,00,00,00,00,00,00
12416,standard,46,8,07,00,00,00,F8,00,BE,00
12427,standard,47,8,00,00,00,00,00,00,00,00
12466,standard,46,8,06,00,00,00,44,01,BC,00
12477,standard,47,8,00,00,00,00,00,00,00,00
12516,standard,46,8,06,00,00,00,F9,00,BC,00
12527,standard,47,8,00,00,00,00,00,00,00,00
12566,standard,46,8,05,00,00,00,F5,00,BB,00
12585,standard,47,8,00,00,00,00,00,00,00,00
12615,standard,46,8,07,00,00,00,D4,00,BC,00
12627,standard,47,8,00,00,00,00,00,00,00,00
12665,standard,46,8,07,00,00,00,FA,00,BE,00
12676,standard,47,8,00,00,00,00,00,00,00,00
12715,standard,46,8,08,00,00,00,FB,00,BC,00
12726,standard,47,8,00,00,00,00,00,00,00,00
12765,standard,46,8,06,00,00,00,FE,00,BC,00
12776,standard,47,8,00,00,00,00,00,00,00,00
12815,standard,46,8,06,00,00,00,F8,00,BE,00
12826,standard,47,8,00,00,00,00,00,00,00,00
12864,standard,46,8,06,00,00,00,0A,01,BF,00
12875,standard,47,8,00,00,00,00,00,00,00,00
12914,standard,46,8,06,00,00,00,F3,00,BA,00
12925,standard,47,8,00,00,00,00,00,00,00,00
12964,standard,46,8,07,00,00,00,F4,00,BC,00
12975,standard,47,8,00,00,00,00,00,00,00,00
13014,standard,46,8,06,00,00,00,0C,01,BE,00
13025,standard,47,8,00,00,00,00,00,00,00,00
13064,standard,46,8,06,00,00,00,F8,00,BE,00
13075,standard,47,8,00,00,00,00,00,00,00,00
13113,standard,46,8,06,00,00,00,F9,00,B7,00
13124,standard,47,8,00,00,00,00,00,00,00,00
13163,standard,46,8,06,00,00,00,FA,00,BB,00
13174,standard,47,8,00,00,00,00,00,00,00,00
13213,standard,46,8,07,00,00,00,F8,00,BE,00
13224,standard,47,8,00,00,00,00,00,00,00,00
13263,standard,46,8,06,00,00,00,F9,00,BB,00
13274,standard,47,8,00,00,00,00,00,00,00,00
13312,standard,46,8,05,00,00,00,FB,00,BC,00
13323,standard,47,8,00,00,00,00,00,00,00,00
13362,standard,46,8,05,00,00,00,F9,00,BB,00
13373,standard,47,8,00,00,00,00,00,00,00,00
13412,standard,46,8,06,00,00,00,F6,00,BC,00
13423,standard,47,8,00,00,00,00,00,00,00,00
13462,standard,46,8,05,00,00,00,FD,00,BF,00
13473,standard,47,8,00,00,00,00,00,00,00,00
13512,standard,46,8,08,00,00,00,F0,00,C5,00
13523,standard,47,8,00,00,00,00,00,00,00,00
13561,standard,46,8,06,00,00,00,FD,00,BC,00
13572,standard,47,8,00,00,00,00,00,00,00,00
13611,standard,46,8,05,00,00,00,FE,00,BC,00
13632,standard,47,8,00,00,00,00,00,00,00,00
13660,standard,46,8,06,00,00,00,FC,00,BC,00
13671,standard,47,8,00,00,00,00,00,00,00,00
13710,standard,46,8,06,00,00,00,FA,00,BC,00
13721,standard,47,8,00,00,00,00,00,00,00,00
13760,standard,46,8,06,00,00,00,FA,00,BC,00
13771,standard,47,8,00,00,00,00,00,00,00,00
13810,standard,46,8,07,00,00,00,FB,00,BB,00
13821,standard,47,8,00,00,00,00,00,00,00,00
13860,standard,46,8,07,00,00,00,F8,00,BC,00
13873,standard,47,8,00,00,00,00,00,00,00,00
13909,standard,46,8,06,00,00,00,31,01,BC,00
13920,standard,47,8,00,00,00,00,00,00,00,00
13959,standard,46,8,05,00,00,00,FB,00,BC,00
13970,standard,47,8,00,00,00,00,00,00,00,00
14009,standard,46,8,06,00,00,00,F8,00,BB,00
14020,standard,47,8,00,00,00,00,00,00,00,00
14059,standard,46,8,06,00,00,00,FD,00,BB,00
14070,standard,47,8,00,00,00,00,00,00,00,00
14109,standard,46,8,06,00,00,00,F8,00,BC,00
14128,standard,47,8,00,00,00,00,00,00,00,00
14158,standard,46,8,06,00,00,00,E3,00,BE,00
14169,standard,47,8,00,00,00,00,00,00,00,00
14208,standard,46,8,06,00,00,00,F8,00,C1,00
14219,standard,47,8,00,00,00,00,00,00,00,00
14258,standard,46,8,06,00,00,00,FA,00,BE,00
14269,standard,47,8,00,00,00,00,00,00,00,00
14308,standard,46,8,07,00,00,00,F6,00,BC,00
14319,standard,47,8,00,00,00,00,00,00,00,00
14357,standard,46,8,05,00,00,00,F8,00,BF,00
14370,standard,47,8,00,00,00,00,00,00,00,00
14406,standard,46,8,07,00,00,00,F4,00,BC,00
14418,standard,47,8,00,00,00,00,00,00,00,00
14456,standard,46,8,05,00,00,00,F4,00,BE,00
14467,standard,47,8,00,00,00,00,00,00,00,00
14506,standard,46,8,07,00,00,00,DA,00,BC,00
14517,standard,47,8,00,00,00,00,00,00,00,00
14556,standard,46,8,06,00,00,00,FD,00,BB,00
14567,standard,47,8,00,00,00,00,00,00,00,00
14606,standard,46,8,05,00,00,00,F9,00,BC,00
14617,standard,47,8,00,00,00,00,00,00,00,00
14655,standard,46,8,07,00,00,00,FA,00,BE,00
14667,standard,47,8,00,00,00,00,00,00,00,00
14705,standard,46,8,06,00,00,00,F9,00,BC,00
14716,standard,47,8,00,00,00,00,00,00,00,00
14755,standard,46,8,05,00,00,00,FB,00,BE,00
14766,standard,47,8,00,00,00,00,00,00,00,00
14805,standard,46,8,06,00,00,00,FB,00,BA,00
14816,standard,47,8,00,00,00,00,00,00,00,00
14855,standard,46,8,05,00,00,00,FB,00,BE,00
14866,standard,47,8,00,00,00,00,00,00,00,00
14904,standard,46,8,05,00,00,00,FC,00,BE,00
14915,standard,47,8,00,00,00,00,00,00,00,00
14954,standard,46,8,07,00,00,00,FC,00,BC,00
14965,standard,47,8,00,00,00,00,00,00,00,00
15004,standard,46,8,07,00,00,00,F6,00,BE,00
15015,standard,47,8,00,00,00,00,00,00,00,00
15054,standard,46,8,06,00,00,00,F6,00,BC,00
15065,standard,47,8,00,00,00,00,00,00,00,00
15104,standard,46,8,09,00,00,00,F9,00,BC,00
15115,standard,47,8,00,00,00,00,00,00,00,00
15153,standard,46,8,06,00,00,00,F8,00,BC,00
15164,standard,47,8,00,00,00,00,00,00,00,00
15203,standard,46,8,08,00,00,00,F5,00,BC,00
15214,standard,47,8,00,00,00,00,00,00,00,00
15253,standard,46,8,07,00,00,00,FB,00,BC,00
15264,standard,47,8,00,00,00,00,00,00,00,00
15303,standard,46,8,06,00,00,00,03,01,BE,00
15314,standard,47,8,00,00,00,00,00,00,00,00
15353,standard,46,8,07,00,00,00,F8,00,BC,00
15364,standard,47,8,00,00,00,00,00,00,00,00
15402,standard,46,8,05,00,00,00,FB,00,BC,00
15413,standard,47,8,00,00,00,00,00,00,00,00
15452,standard,46,8,07,00,00,00,F8,00,AE,00
15463,standard,47,8,00,00,00,00,00,00,00,00
15502,standard,46,8,06,00,00,00,21,01,BE,00
15513,standard,47,8,00,00,00,00,00,00,00,00
15552,standard,46,8,06,00,00,00,FB,00,C2,00
15563,standard,47,8,00,00,00,00,00,00,00,00
15601,standard,46,8,08,00,00,00,F6,00,BE,00
15612,standard,47,8,00,00,00,00,00,00,00,00
15651,standard,46,8,05,00,00,00,FD,00,BC,00
15664,standard,47,8,00,00,00,00,00,00,00,00
15700,standard,46,8,07,00,00,00,08,01,BA,00
15720,standard,47,8,00,00,00,00,00,00,00,00
15750,standard,46,8,06,00,00,00,FC,00,BB,00
15762,standard,47,8,00,00,00,00,00,00,00,00
15800,standard,46,8,06,00,00,00,F6,00,BC,00
15811,standard,47,8,00,00,00,00,00,00,00,00
15850,standard,46,8,08,00,00,00,FD,00,BF,00
15861,standard,47,8,00,00,00,00,00,00,00,00
15900,standard,46,8,05,00,00,00,FA,00,BC,00
15913,standard,47,8,00,00,00,00,00,00,00,00
15949,standard,46,8,07,00,00,00,FD,00,BE,00
15960,standard,47,8,00,00,00,00,00,00,00,00
15999,standard,46,8,05,00,00,00,F9,00,BB,00
16010,standard,47,8,00,00,00,00,00,00,00,00
16049,standard,46,8,08,00,00,00,F9,00,BC,00
16060,standard,47,8,00,00,00,00,00,00,00,00
16099,standard,46,8,07,00,00,00,F9,00,C3,00
16110,standard,47,8,00,00,00,00,00,00,00,00
16149,standard,46,8,05,00,00,00,F8,00,BC,00
16162,standard,47,8,00,00,00,00,00,00,00,00
16198,standard,46,8,08,00,00,00,F8,00,BC,00
16209,standard,47,8,00,00,00,00,00,00,00,00
16248,standard,46,8,06,00,00,00,FC,00,BC,00
16259,standard,47,8,00,00,00,00,00,00,00,00
16298,standard,46,8,05,00,00,00,E4,00,BB,00
16309,standard,47,8,00,00,00,00,00,00,00,00
16348,standard,46,8,06,00,00,00,FE,00,BA,00
16359,standard,47,8,00,00,00,00,00,00,00,00
16397,standard,46,8,06,00,00,00,FA,00,BE,00
16410,standard,47,8,00,00,00,00,00,00,00,00
16447,standard,46,8,06,00,00,00,F9,00,BE,00
16458,standard,47,8,00,00,00,00,00,00,00,00
16497,standard,46,8,06,00,00,00,F5,00,BB,00
16508,standard,47,8,00,00,00,00,00,00,00,00
16546,standard,46,8,04,00,00,00,FB,00,BC,00
16565,standard,47,8,00,00,00,00,00,00,00,00
16596,standard,46,8,08,00,00,00,F4,00,D1,00
16607,standard,47,8,00,00,00,00,00,00,00,00
16646,standard,46,8,07,00,00,00,F6,00,BC,00
16659,standard,47,8,00,00,00,00,00,00,00,00
16695,standard,46,8,07,00,00,00,05,01,C2,00
16707,standard,47,8,00,00,00,00,00,00,00,00
16745,standard,46,8,07,00,00,00,FB,00,BC,00
16757,standard,47,8,00,00,00,00,00,00,00,00
16795,standard,46,8,05,00,00,00,F5,00,BE,00
16806,standard,47,8,00,00,00,00,00,00,00,00
16845,standard,46,8,07,00,00,00,FB,00,BC,00
16856,standard,47,8,00,00,00,00,00,00,00,00
16895,standard,46,8,08,00,00,00,F8,00,BE,00
16906,standard,47,8,00,00,00,00,00,00,00,00
16945,standard,46,8,05,00,00,00,F8,00,BB,00
16957,standard,47,8,00,00,00,00,00,00,00,00
16994,standard,46,8,05,00,00,00,FA,00,BC,00
17005,standard,47,8,00,00,00,00,00,00,00,00
17044,standard,46,8,06,00,00,00,F5,00,BC,00
17055,standard,47,8,00,00,00,00,00,00,00,00
17094,standard,46,8,06,00,00,00,FA,00,BB,00
17105,standard,47,8,00,00,00,00,00,00,00,00
17144,standard,46,8,07,00,00,00,F5,00,BC,00
17155,standard,47,8,00,00,00,00,00,00,00,00
17193,standard,46,8,05,00,00,00,FB,00,C7,00
17204,standard,47,8,00,00,00,00,00,00,00,00
17243,standard,46,8,06,00,00,00,D7,00,B5,00
17254,standard,47,8,00,00,00,00,00,00,00,00
17293,standard,46,8,06,00,00,00,F5,00,BB,00
17304,standard,47,8,00,00,00,00,00,00,00,00
17343,standard,46,8,06,00,00,00,F9,00,BA,00
17354,standard,47,8,00,00,00,00,00,00,00,00
17393,standard,46,8,06,00,00,00,D4,00,BC,00
17404,standard,47,8,00,00,00,00,00,00,00,00
17442,standard,46,8,05,00,00,00,F9,00,BE,00
17453,standard,47,8,00,00,00,00,00,00,00,00
17492,standard,46,8,09,00,00,00,FE,00,C2,00
17503,standard,47,8,00,00,00,00,00,00,00,00
17542,standard,46,8,06,00,00,00,FA,00,BC,00
17553,standard,47,8,00,00,00,00,00,00,00,00
17592,standard,46,8,06,00,00,00,01,01,BC,00
17603,standard,47,8,00,00,00,00,00,00,00,00
17641,standard,46,8,05,00,00,00,F8,00,BB,00
17652,standard,47,8,00,00,00,00,00,00,00,00
17690,standard,46,8,06,00,00,00,FC,00,BB,00
17702,standard,47,8,00,00,00,00,00,00,00,00
17741,standard,46,8,07,00,00,00,01,01,BC,00
17752,standard,47,8,00,00,00,00,00,00,00,00
17790,standard,46,8,07,00,00,00,F4,00,BC,00
17801,standard,47,8,00,00,00,00,00,00,00,00
17840,standard,46,8,05,00,00,00,FB,00,BE,00
17851,standard,47,8,00,00,00,00,00,00,00,00
17890,standard,46,8,05,00,00,00,F4,00,BE,00
17901,standard,47,8,00,00,00,00,00,00,00,00
17940,standard,46,8,06,00,00,00,F8,00,BC,00
17953,standard,47,8,00,00,00,00,00,00,00,00
17989,standard,46,8,08,00,00,00,2E,01,BC,00
18001,standard,47,8,00,00,00,00,00,00,00,00
18039,standard,46,8,08,00,00,00,F9,00,BB,00
18050,standard,47,8,00,00,00,00,00,00,00,00
18089,standard,46,8,07,00,00,00,F9,00,B8,00
18100,standard,47,8,00,00,00,00,00,00,00,00
18139,standard,46,8,09,00,00,00,DC,00,BC,00
18150,standard,47,8,00,00,00,00,00,00,00,00
18189,standard,46,8,06,00,00,00,E0,00,BB,00
18202,standard,47,8,00,00,00,00,00,00,00,00
18238,standard,46,8,06,00,00,00,F5,00,BE,00
18249,standard,47,8,00,00,00,00,00,00,00,00
