tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
7011,standard,00000305,8,00,00,00,00,00,00,00,00
7041,standard,00000106,8,00,00,00,00,00,00,00,00
7065,standard,00000207,8,18,02,84,00,94,A4,00,00
7087,standard,00000304,8,00,00,00,00,00,00,00,00
7108,standard,00000000,8,00,00,00,00,00,00,00,28
7132,standard,00000007,8,00,00,00,00,00,00,00,37
7153,standard,00000001,8,B7,D1,C2,3D,B6,00,00,00
7174,standard,00000002,8,7A,7D,7A,00,00,00,00,00
7196,standard,00000003,8,00,33,27,00,00,00,00,00
7217,standard,00000008,8,76,78,77,00,00,00,00,00
7238,standard,00000005,8,00,00,00,DD,00,26,AE,64
7259,standard,00000171,8,00,00,00,00,01,00,00,01
7281,standard,00000304,8,00,00,00,00,00,00,00,00
7302,standard,00000214,2,18,FF,B4,41,60,C5,CE,41
7323,standard,00000305,8,00,00,00,00,00,00,00,00
7347,standard,00000207,8,19,03,86,00,96,A6,00,00
7368,standard,00000170,3,00,00,00,00,96,A6,00,00
7399,standard,00000303,8,00,00,00,00,D9,48,1A,3F
7429,standard,00000305,8,00,00,00,00,00,00,00,00
7451,standard,00000304,8,00,00,00,00,00,00,00,00
7472,standard,00000171,8,00,00,00,00,01,00,00,01
7493,standard,00000208,2,19,FF,00,00,01,00,00,01
7515,standard,00000305,8,00,00,00,00,00,00,00,00
7536,standard,00000106,8,00,00,00,00,00,00,00,00
7557,standard,00000303,8,00,00,00,00,6D,9F,1A,3F
7579,standard,00000170,3,00,00,00,00,00,3D,B6,00
7602,standard,00000304,8,00,00,00,00,00,00,00,00
7624,standard,00000305,8,00,00,00,00,00,00,00,00
7645,standard,00000303,8,00,00,00,00,10,C2,17,3F
7666,standard,00000171,8,00,00,00,00,01,00,00,01
7688,standard,00000303,8,00,00,00,00,81,B7,19,3F
7709,standard,00000305,8,00,00,00,00,00,00,00,00
7731,standard,00000304,8,00,00,00,00,00,00,00,00
7752,standard,00000170,3,00,00,00,41,A0,E6,CD,41
7773,standard,00000305,8,00,00,00,00,00,00,00,00
7794,standard,00000305,8,00,00,00,00,00,00,00,00
7818,standard,00000106,8,00,00,00,00,00,00,00,00
7840,standard,00000002,8,7A,7D,7A,00,00,00,00,00
7861,standard,00000171,8,00,00,00,00,01,00,00,01
7882,standard,00000304,8,00,00,00,00,00,00,00,00
7903,standard,00000305,8,00,00,00,00,00,00,00,00
7925,standard,00000304,8,00,00,00,00,00,00,00,00
7946,standard,00000207,8,1A,03,86,00,96,A6,00,00
7967,standard,00000170,3,00,00,00,00,96,A6,00,00
7989,standard,00000303,8,00,00,00,00,49,A9,18,3F
8010,standard,00000208,2,1A,FF,B3,41,60,6C,CA,41
8031,standard,00000303,8,00,00,00,00,47,7B,18,3F
8055,standard,00000305,8,00,00,00,00,00,00,00,00
8076,standard,00000521,6,00,02,F1,FF,FF,FF,00,01
8098,standard,00000305,8,00,00,00,00,00,00,00,00
8119,standard,00000106,8,00,00,00,00,00,00,00,00
8141,standard,00000303,8,00,00,00,00,5A,B6,1A,3F
8162,standard,00000305,8,00,00,00,00,00,00,00,00
8183,standard,00000006,8,FF,FF,01,5E,99,99,00,00
8205,standard,00000305,8,00,00,00,00,00,00,00,00
8226,standard,00000304,8,00,00,00,00,00,00,00,00
8247,standard,00000305,8,00,00,00,00,00,00,00,00
8271,standard,00000106,8,00,00,00,00,00,00,00,00
8293,standard,00000305,8,00,00,00,00,00,00,00,00
8314,standard,00000106,8,00,00,00,00,00,00,00,00
8335,standard,00000000,8,00,00,00,00,00,00,00,28
8357,standard,00000305,8,00,00,00,00,00,00,00,00
