tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
6997,standard,00000302,8,D6,CE,B3,41,60,C5,CE,41
7026,standard,00000305,8,00,00,00,00,00,00,00,00
7050,standard,00000106,8,00,00,00,00,00,00,00,00
7072,standard,00000304,8,00,00,00,00,00,00,00,00
7093,standard,00000207,8,1B,02,88,00,98,A8,00,00
7114,standard,00000303,8,00,00,00,00,E4,16,0E,3F
7136,standard,00000302,8,D6,CE,B3,41,60,C5,CE,41
7157,standard,00000000,8,00,00,00,00,00,00,00,28
7179,standard,00000007,8,00,00,00,00,00,00,00,37
7200,standard,00000001,8,B7,D1,C2,3D,B6,00,00,00
7224,standard,00000002,8,7A,7D,7B,00,00,00,00,00
7245,standard,00000003,8,00,33,27,00,00,00,00,00
7266,standard,00000008,8,76,78,77,00,00,00,00,00
7288,standard,00000304,8,00,00,00,00,00,00,00,00
7309,standard,00000208,2,1B,FF,B3,41,60,C5,CE,41
7330,standard,00000305,8,00,00,00,00,00,00,00,00
7352,standard,00000303,8,00,00,00,00,DA,C2,0B,3F
7373,standard,0000020C,2,1B,FF,00,41,60,C5,CE,41
7394,standard,00000210,2,1B,FF,00,00,00,00,00,00
7416,standard,00000305,8,00,00,00,00,00,00,00,00
7437,standard,00000003,8,00,33,27,00,00,00,00,00
7461,standard,00000171,8,00,00,00,00,01,00,00,01
7482,standard,00000305,8,00,00,00,00,00,00,00,00
7504,standard,00000303,8,00,00,00,00,5B,22,0B,3F
7525,standard,00000305,8,00,00,00,00,00,00,00,00
7546,standard,00000000,8,00,00,00,00,00,00,00,28
7568,standard,00000170,3,00,00,00,00,00,3D,B6,00
7589,standard,00000304,8,00,00,00,00,00,00,00,00
7610,standard,00000305,8,00,00,00,00,00,00,00,00
7632,standard,00000106,8,00,00,00,00,00,00,00,00
7653,standard,00000303,8,00,00,00,00,52,63,0C,3F
7677,standard,00000521,6,00,0E,FD,FF,FF,FF,00,01
7698,standard,00000303,8,00,00,00,00,86,AB,0C,3F
7719,standard,00000207,8,1C,02,81,00,91,A1,00,00
7741,standard,00000003,8,00,33,27,00,00,00,00,00
7762,standard,00000170,3,00,00,00,41,20,A4,CF,41
7783,standard,00000304,8,00,00,00,00,00,00,00,00
7805,standard,00000208,2,1C,FF,B3,41,20,A4,CF,41
7826,standard,00000210,2,1C,FF,03,CC,00,A0,07,00
7847,standard,00000303,8,00,00,00,00,1A,BB,0D,3F
7869,standard,00000171,8,00,00,00,00,01,00,00,01
7893,standard,00000303,8,00,00,00,00,EA,F0,0B,3F
7914,standard,00000207,8,1D,02,84,00,94,A4,00,00
7935,standard,00000000,8,00,00,00,00,00,00,00,28
7956,standard,00000170,3,00,00,00,41,20,A4,CF,41
7978,standard,00000521,6,00,01,FD,FF,FF,FF,CF,41
7999,standard,00000303,8,00,00,00,00,E3,09,0C,3F
8021,standard,00000210,2,1D,FF,00,7D,00,E2,04,00
8042,standard,00000001,8,B7,D1,C2,3D,B7,00,00,00
8064,standard,00000171,8,00,00,00,00,01,00,00,01
8095,standard,00000304,8,00,00,00,00,00,00,00,00
8129,standard,00000207,8,1E,03,86,00,96,A6,00,00
8152,standard,00000305,8,00,00,00,00,00,00,00,00
8174,standard,00000302,8,D6,CE,B3,41,20,A4,CF,41
8195,standard,00000170,3,00,00,00,41,20,A4,CF,41
8216,standard,00000208,2,1E,FF,78,78,78,78,78,FF
8238,standard,00000210,2,1E,FF,FF,FF,FF,FF,76,FF
8259,standard,00000000,8,00,00,00,00,00,00,00,28
8280,standard,00000214,2,1E,FF,B3,41,20,A4,CF,41
8302,standard,00000305,8,00,00,00,00,00,00,00,00
8323,standard,00000305,8,00,00,00,00,00,00,00,00
8344,standard,00000303,8,00,00,00,00,FB,09,0C,3F
8368,standard,00000170,3,00,00,00,41,20,A4,CF,41
8389,standard,00000303,8,00,00,00,00,F3,1E,0D,3F
8411,standard,00000305,8,00,00,00,00,00,00,00,00
8432,standard,00000000,8,00,00,00,00,00,00,00,28
8453,standard,00000171,8,00,00,00,00,01,00,00,01
8475,standard,00000305,8,00,00,00,00,00,00,00,00
8496,standard,00000303,8,00,00,00,00,8F,94,0C,3F
8517,standard,00000305,8,00,00,00,00,00,00,00,00
8539,standard,00000006,8,FF,FF,01,5E,99,99,00,00
8560,standard,00000170,3,00,00,00,41,40,83,D0,41
8581,standard,00000304,8,00,00,00,00,00,00,00,00
8616,standard,00000305,8,00,00,00,00,00,00,00,00
8644,standard,00000106,8,00,00,00,00,00,00,00,00
8665,standard,00000303,8,00,00,00,00,3A,BF,0C,3F
8687,standard,00000171,8,00,00,00,00,01,00,00,01
8708,standard,00000303,8,00,00,00,00,9C,B5,0C,3F
8729,standard,00000305,8,00,00,00,00,00,00,00,00
8751,standard,00000304,8,00,00,00,00,00,00,00,00
8772,standard,00000009,8,B7,D1,C2,00,00,3D,B7,00
8793,standard,00000305,8,00,00,00,00,00,00,00,00
8815,standard,00000302,8,D6,CE,B3,41,40,83,D0,41
8839,standard,00000304,8,00,00,00,00,00,00,00,00
8860,standard,00000000,8,00,00,00,00,00,00,00,28
8881,standard,00000304,8,00,00,00,00,00,00,00,00
