tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
7012,standard,00000305,8,00,00,00,00,00,00,00,00
7060,standard,00000106,8,00,00,00,00,00,00,00,00
7093,standard,00000304,8,00,00,00,00,00,00,00,00
7114,standard,00000303,8,00,00,00,00,32,2A,0F,3F
7138,standard,00000302,8,16,25,A5,41,00,F4,C6,41
7159,standard,00000000,8,00,00,00,00,00,00,00,28
7180,standard,00000007,8,00,00,00,00,00,00,00,37
7202,standard,00000001,8,B7,D1,C2,3D,B6,00,00,00
7223,standard,00000002,8,75,77,76,00,00,00,00,00
7244,standard,00000003,8,00,33,26,00,00,00,00,00
7266,standard,00000008,8,75,78,77,00,00,00,00,00
7287,standard,00000521,6,00,0A,03,00,00,00,02,01
7309,standard,00000305,8,00,00,00,00,00,00,00,00
7330,standard,00000304,8,00,00,00,00,00,00,00,00
7354,standard,00000170,3,00,00,00,00,00,3D,B6,00
7375,standard,00000305,8,00,00,00,00,00,00,00,00
7397,standard,00000303,8,00,00,00,00,5E,51,0E,3F
7418,standard,00000305,8,00,00,00,00,00,00,00,00
7439,standard,00000000,8,00,00,00,00,00,00,00,28
7461,standard,00000171,8,00,00,00,00,01,00,02,01
7482,standard,00000304,8,00,00,00,00,00,00,00,00
7504,standard,00000211,8,19,BB,04,CE,02,98,07,00
7525,standard,00000305,8,00,00,00,00,00,00,00,00
7546,standard,00000302,8,16,25,A5,41,C0,D1,C7,41
7568,standard,00000170,3,00,00,00,41,C0,D1,C7,41
7594,standard,00000303,8,00,00,00,00,A2,9C,0F,3F
7615,standard,00000305,8,00,00,00,00,00,00,00,00
7637,standard,00000304,8,00,00,00,00,00,00,00,00
7658,standard,00000002,8,75,77,76,00,00,00,00,00
7680,standard,00000521,6,00,0E,03,00,00,00,00,00
7701,standard,00000305,8,00,00,00,00,00,00,00,00
7722,standard,00000106,8,00,00,00,00,00,00,00,00
7744,standard,00000303,8,00,00,00,00,98,CA,0F,3F
7765,standard,00000170,3,00,00,00,00,96,A6,00,00
