tempoDoSistema,frameType,msgId,DLC,data0,data1,data2,data3,data4,data5,data6,data7
7014,standard,00000305,8,00,00,00,00,00,00,00,00
7040,standard,00000106,8,00,00,00,00,00,00,00,00
7060,standard,00000208,2,16,FF,00,00,00,00,00,00
7078,standard,00000209,8,16,00,78,77,77,78,77,FF
7096,standard,00000304,8,00,00,00,00,00,00,00,00
7114,standard,00000303,8,00,00,00,00,60,6A,16,3F
7131,standard,00000302,8,34,C0,D9,41,60,6C,CA,41
7149,standard,00000208,2,16,FF,D9,41,60,6C,CA,41
7167,standard,00000209,6,16,06,FF,FF,FF,FF,CA,41
7187,standard,00000000,8,00,00,00,00,00,00,00,28
7205,standard,00000007,8,40,00,00,00,00,00,00,33
7223,standard,00000001,8,B8,D1,C3,3D,CD,00,00,00
7240,standard,00000005,8,00,00,00,DE,00,26,D4,64
7258,standard,0000020C,2,16,FF,76,FF,78,78,76,FF
7276,standard,00000214,2,16,FF,FF,FF,FF,FF,78,FF
7294,standard,00000214,2,16,FF,00,00,00,00,00,00
7311,standard,00000303,8,00,00,00,00,5C,FB,12,3F
7329,standard,00000000,8,00,00,00,00,00,00,00,28
7347,standard,00000304,8,00,00,00,00,00,00,00,00
7365,standard,00000207,8,17,02,88,00,98,A8,00,00
7385,standard,00000305,8,00,00,00,00,00,00,00,00
7403,standard,00000303,8,00,00,00,00,A1,FB,14,3F
7420,standard,00000000,8,00,00,00,00,00,00,00,28
7438,standard,00000208,2,17,FF,C3,00,00,3D,CD,00
7456,standard,00000210,2,17,FF,00,00,00,00,00,00
7474,standard,00000305,8,00,00,00,00,00,00,00,00
7491,standard,00000106,8,00,00,00,00,00,00,00,00
7509,standard,00000303,8,00,00,00,00,7D,07,12,3F
7527,standard,00000000,8,00,00,00,00,00,00,00,28
7544,standard,00000304,8,00,00,00,00,00,00,00,00
7565,standard,00000214,2,18,FF,D9,41,60,6C,CA,41
7583,standard,00000305,8,00,00,00,00,00,00,00,00
7600,standard,00000304,8,00,00,00,00,00,00,00,00
7618,standard,00000000,8,00,00,00,00,00,00,00,28
7636,standard,00000305,8,00,00,00,00,00,00,00,00
7653,standard,00000303,8,00,00,00,00,EF,62,12,3F
7671,standard,00000305,8,00,00,00,00,00,00,00,00
7689,standard,00000106,8,00,00,00,00,00,00,00,00
7706,standard,00000303,8,00,00,00,00,2D,AB,17,3F
7735,standard,00000007,8,40,00,00,00,00,00,00,33
7768,standard,00000210,2,19,FF,F7,FF,FF,FF,00,00
7788,standard,00000305,8,00,00,00,00,00,00,00,00
7806,standard,00000106,8,00,00,00,00,00,00,00,00
7823,standard,00000304,8,00,00,00,00,00,00,00,00
7841,standard,00000002,8,86,91,8B,00,00,00,00,00
7859,standard,00000305,8,00,00,00,00,00,00,00,00
7877,standard,00000303,8,00,00,00,00,7B,40,15,3F
7894,standard,00000207,8,1A,02,81,00,91,A1,00,00
7912,standard,00000305,8,00,00,00,00,00,00,00,00
7930,standard,00000000,8,00,00,00,00,00,00,00,28
7948,standard,00000304,8,00,00,00,00,00,00,00,00
7968,standard,00000305,8,00,00,00,00,00,00,00,00
7986,standard,00000106,8,00,00,00,00,00,00,00,00
8003,extended,13C033C6,1,00,00,00,00,00,00,00,00
8021,standard,00000007,8,00,00,00,00,00,00,00,37
8039,standard,00000106,8,00,00,00,00,00,00,00,00
8056,standard,00000303,8,00,00,00,00,C4,BE,12,3F
8074,standard,00000305,8,00,00,00,00,00,00,00,00
8092,standard,00000304,8,00,00,00,00,00,00,00,00
8110,standard,00000210,2,1B,FF,D8,41,60,6C,CA,41
8127,standard,00000214,2,1B,FF,C3,00,00,3D,CC,00
8145,standard,00000304,8,00,00,00,00,00,00,00,00
8162,standard,00000305,8,00,00,00,00,00,00,00,00
8179,standard,00000106,8,00,00,00,00,00,00,00,00
8197,standard,00000303,8,00,00,00,00,B4,D1,13,3F
8215,standard,00000305,8,00,00,00,00,00,00,00,00
8232,standard,00000106,8,00,00,00,00,00,00,00,00
8250,standard,00000303,8,00,00,00,00,94,03,13,3F
8268,standard,00000208,2,1C,FF,D8,41,60,6C,CA,41
8286,standard,0000020C,2,1C,FF,76,FF,78,78,76,FF
8303,standard,00000302,8,80,B2,D8,41,60,6C,CA,41
8321,standard,00000214,2,1C,FF,C3,00,00,3D,CC,00
8341,standard,00000521,6,00,05,00,00,00,00,00,00
8359,standard,00000305,8,00,00,00,00,00,00,00,00
8377,standard,00000106,8,00,00,00,00,00,00,00,00
8394,standard,00000304,8,00,00,00,00,00,00,00,00
8412,standard,00000000,8,00,00,00,00,00,00,00,28
8430,standard,00000305,8,00,00,00,00,00,00,00,00
